Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-05-22 02:36:57,32.3182,-86.9023,13590,529,,,1,277.16678036827085,,1528,,84000001.0,USA,,11.499096929560508,2020-05-21,255731,3.8925680647534953
Alaska,US,2020-05-22 02:36:57,61.3707,-152.4044,402,10,356,36.0,2,54.95219022753214,,,,84000002.0,USA,5405.682493899897,,2020-05-21,39545,2.487562189054726
American Samoa,US,2020-05-22 02:36:57,-14.271,-170.132,0,0,,,60,0.0,,,,16.0,ASM,222.8572455563344,,2020-05-21,124,
Arizona,US,2020-05-22 02:36:57,33.7298,-111.4312,15348,764,3872,10712.0,4,210.86133723841715,,1830,,84000004.0,USA,2357.9292889117683,11.923377638780297,2020-05-21,235548,4.977847276518113
Arkansas,US,2020-05-22 02:36:57,34.9697,-92.3731,5458,110,3915,1433.0,5,180.8599895818284,,535,,84000005.0,USA,3289.676864368925,9.802125320630267,2020-05-21,99276,2.015390252839868
California,US,2020-05-22 02:36:57,36.1162,-119.6816,89229,3557,,,6,225.8187295612297,,,,84000006.0,USA,3596.6769067890714,,2020-05-21,1421127,3.986506175330061
Colorado,US,2020-05-22 02:36:57,39.0598,-105.3111,27070,1536,3532,18349.0,8,402.7099002281056,,3990,,84000008.0,USA,2354.8744029939903,17.2049501961968,2020-05-21,135611,5.648743046871632
Connecticut,US,2020-05-22 02:36:57,41.5978,-72.7554,39208,3583,6264,29361.0,9,1099.715114098809,,10946,,84000009.0,USA,5686.695068307264,27.917771883289124,2020-05-21,202747,9.138441134462354
Delaware,US,2020-05-22 02:36:57,39.3185,-75.5071,8386,430,4130,3826.0,10,861.1942934838421,64366.0,,,84000010.0,USA,6.61002049777975e-07,,2020-05-21,47542,5.127593608394944
Diamond Princess,US,2020-05-22 02:36:57,,,49,0,,,88888,,,,,84088888.0,USA,,,2020-05-21,,0.0
District of Columbia,US,2020-05-22 02:36:57,38.8974,-77.0268,7788,412,1061,6315.0,11,1103.5084711420066,,,,84000011.0,USA,5916.551068439346,,2020-05-21,41756,5.290190035952747
Florida,US,2020-05-22 02:36:57,27.7663,-81.6868,48675,2144,,,12,226.63002158933224,,9200,,84000012.0,USA,5554.235066757731,18.90087313816128,2020-05-21,1192924,4.404725218284541
Georgia,US,2020-05-22 02:36:57,33.0406,-83.6431,40663,1775,,,13,382.9837051796844,,7235,,84000013.0,USA,3840.20679971025,17.792587856282125,2020-05-21,407731,4.365147677249588
Grand Princess,US,2020-05-22 02:36:57,,,103,3,,,99999,,,,,84099999.0,USA,,,2020-05-21,,2.912621359223301
Guam,US,2020-05-22 02:36:57,13.4443,144.7937,165,5,125,35.0,66,100.46946641579746,,,,316.0,GUM,3083.499260179384,,2020-05-21,5064,3.0303030303030303
Hawaii,US,2020-05-22 02:36:57,21.0943,-157.4983,647,17,578,52.0,15,45.69622112733354,,82,,84000015.0,USA,3330.032658319396,12.67387944358578,2020-05-21,47149,2.627511591962905
Idaho,US,2020-05-22 02:36:57,44.2405,-114.4788,2506,77,1688,741.0,16,140.22993008088682,,221,,84000016.0,USA,2176.082011566451,8.818834796488428,2020-05-21,38888,3.0726256983240225
Illinois,US,2020-05-22 02:36:57,40.3495,-88.9861,102688,4607,,,17,810.364982270504,,,,84000017.0,USA,5303.263043251637,,2020-05-21,672020,4.486405422249922
Indiana,US,2020-05-22 02:36:57,39.8494,-86.2583,29936,1917,,,18,444.66764970064105,270213.0,4389,,84000018.0,USA,4.013728608650433e-07,14.661277391769108,2020-05-21,202995,6.403661143773383
Iowa,US,2020-05-22 02:36:57,42.0115,-93.2105,16170,410,8672,7088.0,19,512.5084387985053,,,,84000019.0,USA,3694.529756867518,,2020-05-21,116565,2.535559678416821
Kansas,US,2020-05-22 02:36:57,38.5266,-96.7265,8625,204,473,7948.0,20,296.05459624331604,,760,,84000020.0,USA,2444.0551207319227,8.81159420289855,2020-05-21,71203,2.365217391304348
Kentucky,US,2020-05-22 02:36:57,37.6681,-84.6701,8286,386,2919,4981.0,21,185.46567754623044,,2016,,84000021.0,USA,3551.558048227791,24.33019551049964,2020-05-21,158672,4.658460053101617
Louisiana,US,2020-05-22 02:36:57,31.1695,-91.8678,36504,2629,26249,7626.0,22,785.235912798029,,,,84000022.0,USA,6569.037044876585,,2020-05-21,305381,7.201950471181241
Maine,US,2020-05-22 02:36:57,44.6939,-69.3819,1877,73,1145,659.0,23,139.63571222396467,,235,,84000023.0,USA,2776.868529666452,12.519978689397975,2020-05-21,37327,3.8891848694725626
Maryland,US,2020-05-22 02:36:57,39.0639,-76.8021,43531,2159,3099,38273.0,24,720.0348017096505,245385.0,7485,,84000024.0,USA,4.058848632411904e-07,17.194642898164528,2020-05-21,220233,4.959683903425145
Massachusetts,US,2020-05-22 02:36:57,42.2302,-71.5301,90084,6148,,,25,1306.9852853165244,649501.0,9040,,84000025.0,USA,9.423296587611206e-07,10.0350783712979,2020-05-21,501486,6.82474135251543
