Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2022-07-20 04:32:01,32.3182,-86.9023,1398986,19836,,,1.0,28532.188771176287,,,1.4178840960524266,84000001.0,USA,,,2022-07-19,,
Alaska,US,2022-07-20 04:32:01,61.3707,-152.4044,278318,1309,,,2.0,38045.23303419475,,,0.4703253113345166,84000002.0,USA,,,2022-07-19,,
American Samoa,US,2022-07-20 04:32:01,-14.271,-170.132,7144,32,,,60.0,12839.452921406875,,,0.4479283314669653,16.0,ASM,,,2022-07-19,,
Arizona,US,2022-07-20 04:32:01,33.7298,-111.4312,2161045,30632,,,4.0,29689.916505889705,20132866.0,,1.4174623850960992,84000004.0,USA,276599.1039354875,,2022-07-19,,
Arkansas,US,2022-07-20 04:32:01,34.9697,-92.3731,889108,11643,,,5.0,29462.085675544204,5326027.0,,1.30951470462531,84000005.0,USA,176486.84275055636,,2022-07-19,,
California,US,2022-07-20 04:32:01,36.1162,-119.6816,10513106,92918,,,6.0,26595.193087465617,177302731.0,,0.8850388719372934,84000006.0,USA,448728.8174092356,,2022-07-19,,
Colorado,US,2022-07-20 04:32:01,39.0598,-105.3111,1586720,13037,,,8.0,27347.99789398229,19224092.0,,0.8201795797698773,84000008.0,USA,333824.8532316814,,2022-07-19,,
Connecticut,US,2022-07-20 04:32:01,41.5978,-72.7554,844386,11091,,,9.0,23683.5351543929,14648536.0,,1.3134988026802907,84000009.0,USA,410865.5488323941,,2022-07-19,,
Delaware,US,2022-07-20 04:32:01,39.3185,-75.5071,290401,3010,,,10.0,29822.5237326498,3451780.0,,1.0364978082031395,84000010.0,USA,3.544780870929712e-05,,2022-07-19,,
Diamond Princess,US,2022-07-20 04:32:01,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2022-07-19,,
District of Columbia,US,2022-07-20 04:32:01,38.8974,-77.0268,160533,1356,,,11.0,22746.472187704127,,,0.844686139298462,84000011.0,USA,,,2022-07-19,,
Florida,US,2022-07-20 04:32:01,27.7663,-81.6868,6683581,76839,,,12.0,31118.646252163344,60813136.0,,1.1496681195305332,84000012.0,USA,283144.98869224446,,2022-07-19,,
Georgia,US,2022-07-20 04:32:01,33.0406,-83.6431,2694160,38821,,,13.0,25374.895584361668,19074868.0,,1.440931496273421,84000013.0,USA,179656.28759445678,,2022-07-19,,
Grand Princess,US,2022-07-20 04:32:01,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2022-07-19,,
Guam,US,2022-07-20 04:32:01,13.4443,144.7937,54013,376,,,66.0,32888.832057675565,450882.0,,0.6961287097550589,316.0,GUM,274544.6906453793,,2022-07-19,,
Hawaii,US,2022-07-20 04:32:01,21.0943,-157.4983,317540,1535,,,15.0,22427.16855760973,4131934.0,,0.4834036656799143,84000015.0,USA,291829.6286669981,,2022-07-19,,
Idaho,US,2022-07-20 04:32:01,44.2405,-114.4788,472621,5005,,,16.0,26446.77166191493,1252986.0,,1.0589880686638975,84000016.0,USA,70114.18163301279,,2022-07-19,,
Illinois,US,2022-07-20 04:32:01,40.3495,-88.9861,3511067,38766,,,17.0,27707.67516365643,,,1.1041088079492645,84000017.0,USA,,,2022-07-19,,
Indiana,US,2022-07-20 04:32:01,39.8494,-86.2583,1806050,24014,,,18.0,26826.96448229031,20422427.0,,1.3296420364884691,84000018.0,USA,3.033535748020081e-05,,2022-07-19,,
Iowa,US,2022-07-20 04:32:01,42.0115,-93.2105,805363,9718,,,19.0,25525.994668897994,,,1.2066608473446137,84000019.0,USA,,,2022-07-19,,
Kansas,US,2022-07-20 04:32:01,38.5266,-96.7265,820104,8957,,,20.0,28166.06792127453,,,1.0915636280323582,84000020.0,USA,,,2022-07-19,,
Kentucky,US,2022-07-20 04:32:01,37.6681,-84.6701,1433662,16304,,,21.0,32089.680690596648,,,1.1372276031589037,84000021.0,USA,,,2022-07-19,,
Louisiana,US,2022-07-20 04:32:01,31.1695,-91.8678,1354398,17491,,,22.0,29134.39485595619,14096562.0,,1.2914224622304522,84000022.0,USA,303230.5152691214,,2022-07-19,,
Maine,US,2022-07-20 04:32:01,44.6939,-69.3819,273567,2464,,,23.0,20351.47729673593,4402655.0,,0.9006934315907986,84000023.0,USA,327526.83356494363,,2022-07-19,,
Maryland,US,2022-07-20 04:32:01,39.0639,-76.8021,1162099,14895,,,24.0,19221.973376030488,22192553.0,,1.2817324513660195,84000024.0,USA,3.670811720104273e-05,,2022-07-19,,
Massachusetts,US,2022-07-20 04:32:01,42.2302,-71.5301,1944319,21068,,,25.0,28209.18612585297,46191532.0,,1.0835670484112947,84000025.0,USA,6.701706477313104e-05,,2022-07-19,,
Michigan,US,2022-07-20 04:32:01,43.3266,-84.5361,2652659,37291,,,26.0,26561.49977915975,25422521.0,,1.4057969757891986,84000026.0,USA,2.545597779161152e-05,,2022-07-19,,
