Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-11-18 04:32:02,32.3182,-86.9023,1542227,20617,,,1.0,31453.57558403364,,,1.3368330343068822,84000001.0,USA,,
Alaska,US,2022-11-18 04:32:02,61.3707,-152.4044,299041,1436,,,2.0,40878.004770724976,,,0.4802017114710023,84000002.0,USA,,
American Samoa,US,2022-11-18 04:32:02,-14.271,-170.132,8262,34,,,60.0,14848.762603116407,,,0.411522633744856,16.0,ASM,,
Arizona,US,2022-11-18 04:32:02,33.7298,-111.4312,2311150,31647,,,4.0,31752.161816430013,,,1.3693183047400646,84000004.0,USA,,
Arkansas,US,2022-11-18 04:32:02,34.9697,-92.3731,964886,12530,,,5.0,31973.116875714924,,,1.2985990054783674,84000005.0,USA,,
California,US,2022-11-18 04:32:02,36.1162,-119.6816,11459112,97188,,,6.0,28974.01393993955,,,0.8497610601141115,84000006.0,USA,,
Colorado,US,2022-11-18 04:32:02,39.0598,-105.3111,1693601,13520,,,8.0,29409.24883516105,,,0.7982990090345955,84000008.0,USA,,
Connecticut,US,2022-11-18 04:32:02,41.5978,-72.7554,920500,11559,,,9.0,25818.398350539523,,,1.2557305812058663,84000009.0,USA,,
Delaware,US,2022-11-18 04:32:02,39.3185,-75.5071,315440,3163,,,10.0,32393.885992909985,,,1.0027263504945474,84000010.0,USA,,
Diamond Princess,US,2022-11-18 04:32:02,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-11-18 04:32:02,38.8974,-77.0268,170482,1402,,,11.0,24156.180171704105,,,0.8223742095939748,84000011.0,USA,,
Florida,US,2022-11-18 04:32:02,27.7663,-81.6868,7215992,82541,,,12.0,33597.54335384589,,,1.143862132884848,84000012.0,USA,,
Georgia,US,2022-11-18 04:32:02,33.0406,-83.6431,2933229,40915,,,13.0,27626.562490728684,,,1.394879158770079,84000013.0,USA,,
Grand Princess,US,2022-11-18 04:32:02,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-11-18 04:32:02,13.4443,144.7937,59039,406,,,66.0,35949.19289528646,,,0.6876810244075949,316.0,GUM,,
Hawaii,US,2022-11-18 04:32:02,21.0943,-157.4983,365171,1722,,,15.0,25791.243841251187,,,0.4715598993348321,84000015.0,USA,,
Idaho,US,2022-11-18 04:32:02,44.2405,-114.4788,503346,5246,,,16.0,28166.071183756605,,,1.0422254274395744,84000016.0,USA,,
Illinois,US,2022-11-18 04:32:02,40.3495,-88.9861,3848711,40187,,,17.0,30372.20143813585,,,1.0441677746133706,84000017.0,USA,,
Indiana,US,2022-11-18 04:32:02,39.8494,-86.2583,1953497,25079,,,18.0,29017.13387517548,,,1.283800282263039,84000018.0,USA,,
Iowa,US,2022-11-18 04:32:02,42.0115,-93.2105,868595,10253,,,19.0,27530.13403823053,,,1.1804120447389177,84000019.0,USA,,
Kansas,US,2022-11-18 04:32:02,38.5266,-96.7265,895043,9652,,,20.0,30747.66400051625,,,1.077501518236702,84000020.0,USA,,
Kentucky,US,2022-11-18 04:32:02,37.6681,-84.6701,1624055,17410,,,21.0,36351.25041604433,,,1.0720080292847225,84000021.0,USA,,
Louisiana,US,2022-11-18 04:32:02,31.1695,-91.8678,1467573,18234,,,22.0,31568.89722366704,,,1.2424594892383547,84000022.0,USA,,
Maine,US,2022-11-18 04:32:02,44.6939,-69.3819,300127,2715,,,23.0,22327.35610156731,,,0.9046170454507592,84000023.0,USA,,
Maryland,US,2022-11-18 04:32:02,39.0639,-76.8021,1280630,15656,,,24.0,21182.56341718384,,,1.2225232893185385,84000024.0,USA,,
Massachusetts,US,2022-11-18 04:32:02,42.2302,-71.5301,2104453,22303,,,25.0,30532.49305803712,,,1.059800337664942,84000025.0,USA,,
Michigan,US,2022-11-18 04:32:02,43.3266,-84.5361,2920679,39697,,,26.0,29245.22700184853,,,1.3591702477403371,84000026.0,USA,,
Minnesota,US,2022-11-18 04:32:02,45.6945,-93.9002,1701401,13982,,,27.0,30168.65284827095,,,0.8217933338466358,84000027.0,USA,,
Mississippi,US,2022-11-18 04:32:02,32.7416,-89.6787,936814,13017,,,28.0,31477.389068894063,,,1.3894967410820078,84000028.0,USA,,
Missouri,US,2022-11-18 04:32:02,38.4561,-92.2884,1690134,21959,,,29.0,27538.147901694327,,,1.299246095280019,84000029.0,USA,,
Montana,US,2022-11-18 04:32:02,46.9219,-110.4544,316251,3581,,,30.0,29589.961619718968,,,1.1323284353251055,84000030.0,USA,,
Nebraska,US,2022-11-18 04:32:02,41.1254,-98.2681,537129,4606,,,31.0,27767.099805211725,,,0.8575221222462388,84000031.0,USA,,
Nevada,US,2022-11-18 04:32:02,38.3135,-117.0554,859537,11600,,,32.0,27905.63205240254,,,1.3495637767774975,84000032.0,USA,,
New Hampshire,US,2022-11-18 04:32:02,43.4525,-71.5639,359781,2797,,,33.0,26460.47579228233,,,0.7774065694607349,84000033.0,USA,,
New Jersey,US,2022-11-18 04:32:02,40.2989,-74.521,2826653,35030,,,34.0,31823.829483494497,,,1.239274859701562,84000034.0,USA,,
New Mexico,US,2022-11-18 04:32:02,34.8405,-106.2485,638873,8692,,,35.0,30468.53129177439,,,1.3605207920823077,84000035.0,USA,,
New York,US,2022-11-18 04:32:02,42.1657,-74.9481,6326186,73603,,,36.0,32519.42407870724,,,1.163465633163489,84000036.0,USA,,
North Carolina,US,2022-11-18 04:32:02,35.6301,-79.8064,3262335,27305,,,37.0,31105.157052517887,,,0.836977195781549,84000037.0,USA,,
North Dakota,US,2022-11-18 04:32:02,47.5289,-99.784,275480,2232,,,38.0,36047.067036540335,,,0.8125197942490199,84000038.0,USA,,
Northern Mariana Islands,US,2022-11-18 04:32:02,15.0979,145.6739,13212,41,,,69.0,23959.08893079936,,,0.3103239479261278,580.0,MNP,,
Ohio,US,2022-11-18 04:32:02,40.3888,-82.7649,3218281,40639,,,39.0,27532.32498652591,,,1.254054571369001,84000039.0,USA,,
Oklahoma,US,2022-11-18 04:32:02,35.5653,-96.9289,1217825,17201,,,40.0,30776.697630586623,,,1.4124361053517542,84000040.0,USA,,
Oregon,US,2022-11-18 04:32:02,44.572,-122.0709,917164,8787,,,41.0,21745.40517817968,,,0.9580620259844476,84000041.0,USA,,
Pennsylvania,US,2022-11-18 04:32:02,40.5908,-77.2098,3340015,48126,,,42.0,26089.81307514012,,,1.4408917325221593,84000042.0,USA,,
Puerto Rico,US,2022-11-18 04:32:02,18.2208,-66.5901,996883,5309,,,72.0,31214.1050457558,,,0.5325599894872317,630.0,PRI,,
Rhode Island,US,2022-11-18 04:32:02,41.6809,-71.5118,435778,3731,,,44.0,41135.930055948826,,,0.8561698846660456,84000044.0,USA,,
South Carolina,US,2022-11-18 04:32:02,33.8569,-80.945,1732287,18679,,,45.0,33645.0422377316,,,1.0782855265899935,84000045.0,USA,,
South Dakota,US,2022-11-18 04:32:02,44.2998,-99.4388,266843,3088,,,46.0,30163.37368409749,,,1.157234778502715,84000046.0,USA,,
Tennessee,US,2022-11-18 04:32:02,35.7478,-86.6923,2382558,28290,,,47.0,34824.0797496154,,,1.1872019012722663,84000047.0,USA,,
Texas,US,2022-11-18 04:32:02,31.0545,-97.5635,8052171,91089,,,48.0,27829.904530233103,,,1.13156584414004,84000048.0,USA,,
Utah,US,2022-11-18 04:32:02,40.15,-111.8624,1054050,5089,,,49.0,32877.84805664953,,,0.482804421042645,84000049.0,USA,,
Vermont,US,2022-11-18 04:32:02,44.0459,-72.7107,146143,763,,,50.0,23420.765430159827,,,0.5220913762547642,84000050.0,USA,,
Virgin Islands,US,2022-11-18 04:32:02,18.3358,-64.8963,23469,124,,,78.0,21878.84550844613,,,0.5283565554561336,850.0,VIR,,
Virginia,US,2022-11-18 04:32:02,37.7693,-78.17,2136700,22270,,,51.0,25033.04134171572,,,1.042261431178921,84000051.0,USA,,
Washington,US,2022-11-18 04:32:02,47.4009,-121.4905,1848731,14709,,,53.0,24277.83292555785,,,0.7956268380851513,84000053.0,USA,,
West Virginia,US,2022-11-18 04:32:02,38.4912,-80.9545,612047,7569,,,54.0,34151.60698313252,,,1.2366697328799912,84000054.0,USA,,
Wisconsin,US,2022-11-18 04:32:02,44.2685,-89.6165,1914260,15563,,,55.0,32877.315569399325,,,0.8130034582554094,84000055.0,USA,,
Wyoming,US,2022-11-18 04:32:02,42.756,-107.3025,179838,1924,,,56.0,31073.03730913904,,,1.0698517554688107,84000056.0,USA,,
