Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-02-10 04:31:33,32.3182,-86.9023,1627670,20892,,,1.0,33196.17758660952,,,1.2835525628659372,84000001.0,USA,,
Alaska,US,2023-02-10 04:31:33,61.3707,-152.4044,305060,1473,,,2.0,41700.78395724118,,,0.4828558316396774,84000002.0,USA,,
American Samoa,US,2023-02-10 04:31:33,-14.271,-170.132,8320,34,,,60.0,14953.002282489531,,,0.4086538461538461,16.0,ASM,,
Arizona,US,2023-02-10 04:31:33,33.7298,-111.4312,2404386,32936,,,4.0,33033.10185022993,,,1.3698299690648672,84000004.0,USA,,
Arkansas,US,2023-02-10 04:31:33,34.9697,-92.3731,999053,12911,,,5.0,33105.29775956291,,,1.2923238306676423,84000005.0,USA,,
California,US,2023-02-10 04:31:33,36.1162,-119.6816,12033690,100209,,,6.0,30442.98975534736,,,0.8338306161379674,84000006.0,USA,,
Colorado,US,2023-02-10 04:31:33,39.0598,-105.3111,1751885,14083,,,8.0,30421.34593424668,,,0.8038769668100361,84000008.0,USA,,
Connecticut,US,2023-02-10 04:31:33,41.5978,-72.7554,970422,12036,,,9.0,27218.622231534235,,,1.240285154293699,84000009.0,USA,,
Delaware,US,2023-02-10 04:31:33,39.3185,-75.5071,327873,3288,,,10.0,33670.68406718671,,,1.002827314234475,84000010.0,USA,,
Diamond Princess,US,2023-02-10 04:31:33,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-02-10 04:31:33,38.8974,-77.0268,176845,1425,,,11.0,25057.775498087845,,,0.8057903814074472,84000011.0,USA,,
Florida,US,2023-02-10 04:31:33,27.7663,-81.6868,7483857,85710,,,12.0,34844.71851014844,,,1.1452650685335115,84000012.0,USA,,
Georgia,US,2023-02-10 04:31:33,33.0406,-83.6431,3042823,42161,,,13.0,28658.771530530525,,,1.3855883171646857,84000013.0,USA,,
Grand Princess,US,2023-02-10 04:31:33,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-02-10 04:31:33,13.4443,144.7937,60878,416,,,66.0,37068.97076642981,,,0.6833338808765071,316.0,GUM,,
Hawaii,US,2023-02-10 04:31:33,21.0943,-157.4983,378481,1805,,,15.0,26731.30056954301,,,0.476906370465096,84000015.0,USA,,
Idaho,US,2023-02-10 04:31:33,44.2405,-114.4788,516578,5378,,,16.0,28906.503121039244,,,1.0410818888919002,84000016.0,USA,,
Illinois,US,2023-02-10 04:31:33,40.3495,-88.9861,4040139,41261,,,17.0,31882.860403410054,,,1.0212767432011622,84000017.0,USA,,
Indiana,US,2023-02-10 04:31:33,39.8494,-86.2583,2033879,25959,,,18.0,30211.12355376437,,,1.2763296144952576,84000018.0,USA,,
Iowa,US,2023-02-10 04:31:33,42.0115,-93.2105,897136,10625,,,19.0,28434.74154297686,,,1.184324338784755,84000019.0,USA,,
Kansas,US,2023-02-10 04:31:33,38.5266,-96.7265,930463,9995,,,20.0,31938.30119238777,,,1.0741963946981234,84000020.0,USA,,
Kentucky,US,2023-02-10 04:31:33,37.6681,-84.6701,1698146,17939,,,21.0,38009.630516826095,,,1.0563873777637494,84000021.0,USA,,
Louisiana,US,2023-02-10 04:31:33,31.1695,-91.8678,1555480,18624,,,22.0,33459.86077249282,,,1.1973152981716255,84000022.0,USA,,
Maine,US,2023-02-10 04:31:33,44.6939,-69.3819,313456,2882,,,23.0,23318.940762320228,,,0.9194272880404268,84000023.0,USA,,
Maryland,US,2023-02-10 04:31:33,39.0639,-76.8021,1352156,16344,,,24.0,22365.65613793651,,,1.2087362700753463,84000024.0,USA,,
Massachusetts,US,2023-02-10 04:31:33,42.2302,-71.5301,2206312,23901,,,25.0,32010.316136242523,,,1.0833010018528657,84000025.0,USA,,
Michigan,US,2023-02-10 04:31:33,43.3266,-84.5361,3036304,41809,,,26.0,30402.998661140336,,,1.3769701584558067,84000026.0,USA,,
Minnesota,US,2023-02-10 04:31:33,45.6945,-93.9002,1761893,14682,,,27.0,31241.27602652088,,,0.8333082655984217,84000027.0,USA,,
