Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-25 04:31:41,32.3182,-86.9023,1531305,20533,,,1.0,31230.822414410224,,,1.340882449936492,84000001.0,USA,,
Alaska,US,2022-10-25 04:31:41,61.3707,-152.4044,299790,1393,,,2.0,40980.39081669617,,,0.4646585943493779,84000002.0,USA,,
American Samoa,US,2022-10-25 04:31:41,-14.271,-170.132,8251,34,,,60.0,14828.99300875254,,,0.4120712640892013,16.0,ASM,,
Arizona,US,2022-10-25 04:31:41,33.7298,-111.4312,2283073,31514,,,4.0,31366.42075794401,,,1.3803325605444945,84000004.0,USA,,
Arkansas,US,2022-10-25 04:31:41,34.9697,-92.3731,958051,12426,,,5.0,31746.62768026021,,,1.297008196849646,84000005.0,USA,,
California,US,2022-10-25 04:31:41,36.1162,-119.6816,11350078,96619,,,6.0,28715.39270265811,,,0.8524346272592584,84000006.0,USA,,
Colorado,US,2022-10-25 04:31:41,39.0598,-105.3111,1669747,13392,,,8.0,28995.02599181487,,,0.8020376739709668,84000008.0,USA,,
Connecticut,US,2022-10-25 04:31:41,41.5978,-72.7554,909382,11424,,,9.0,25506.5580975669,,,1.2562377526715949,84000009.0,USA,,
Delaware,US,2022-10-25 04:31:41,39.3185,-75.5071,312430,3136,,,10.0,32084.77618807021,,,1.003744838843901,84000010.0,USA,,
Diamond Princess,US,2022-10-25 04:31:41,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-10-25 04:31:41,38.8974,-77.0268,169149,1392,,,11.0,23967.302822958303,,,0.8229430856818545,84000011.0,USA,,
Florida,US,2022-10-25 04:31:41,27.7663,-81.6868,7192835,82176,,,12.0,33489.72473217267,,,1.1424702499084158,84000012.0,USA,,
Georgia,US,2022-10-25 04:31:41,33.0406,-83.6431,2917301,40552,,,13.0,27476.544920551813,,,1.390051969268855,84000013.0,USA,,
Grand Princess,US,2022-10-25 04:31:41,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-10-25 04:31:41,13.4443,144.7937,58751,401,,,66.0,35773.828008451615,,,0.6825415737604467,316.0,GUM,,
Hawaii,US,2022-10-25 04:31:41,21.0943,-157.4983,360490,1702,,,15.0,25460.63485964833,,,0.4721351493800105,84000015.0,USA,,
Idaho,US,2022-10-25 04:31:41,44.2405,-114.4788,498808,5203,,,16.0,27912.135260888663,,,1.0430867187374702,84000016.0,USA,,
Illinois,US,2022-10-25 04:31:41,40.3495,-88.9861,3800317,39918,,,17.0,29990.29894756247,,,1.05038605989974,84000017.0,USA,,
Indiana,US,2022-10-25 04:31:41,39.8494,-86.2583,1933102,24863,,,18.0,28714.18769947917,,,1.2861711384086305,84000018.0,USA,,
Iowa,US,2022-10-25 04:31:41,42.0115,-93.2105,861010,10152,,,19.0,27289.72732776135,,,1.1790803823416685,84000019.0,USA,,
Kansas,US,2022-10-25 04:31:41,38.5266,-96.7265,885262,9601,,,20.0,30416.59773028242,,,1.083474113872554,84000020.0,USA,,
Kentucky,US,2022-10-25 04:31:41,37.6681,-84.6701,1606862,17261,,,21.0,35966.41920749348,,,1.0742055011569134,84000021.0,USA,,
Louisiana,US,2022-10-25 04:31:41,31.1695,-91.8678,1459866,18138,,,22.0,31403.112291058715,,,1.2424427995446157,84000022.0,USA,,
Maine,US,2022-10-25 04:31:41,44.6939,-69.3819,295766,2635,,,23.0,22002.92810955415,,,0.8909070008046902,84000023.0,USA,,
Maryland,US,2022-10-25 04:31:41,39.0639,-76.8021,1263955,15513,,,24.0,20906.746635614192,,,1.2273379985838104,84000024.0,USA,,
Massachusetts,US,2022-10-25 04:31:41,42.2302,-71.5301,2078225,21923,,,25.0,30151.96366254756,,,1.054890591730924,84000025.0,USA,,
Michigan,US,2022-10-25 04:31:41,43.3266,-84.5361,2874009,39092,,,26.0,28777.912810807244,,,1.3601905909132503,84000026.0,USA,,
Minnesota,US,2022-10-25 04:31:41,45.6945,-93.9002,1680916,13786,,,27.0,29805.419928108782,,,0.8201480621280302,84000027.0,USA,,
Mississippi,US,2022-10-25 04:31:41,32.7416,-89.6787,931707,12965,,,28.0,31305.79147751003,,,1.3915318871705376,84000028.0,USA,,
Missouri,US,2022-10-25 04:31:41,38.4561,-92.2884,1673042,21860,,,29.0,27259.65990965597,,,1.306601986082836,84000029.0,USA,,
Montana,US,2022-10-25 04:31:41,46.9219,-110.4544,313809,3569,,,30.0,29361.4763776949,,,1.1373160106944034,84000030.0,USA,,
Nebraska,US,2022-10-25 04:31:41,41.1254,-98.2681,540345,4559,,,31.0,27933.352219387016,,,0.8437202157880613,84000031.0,USA,,
Nevada,US,2022-10-25 04:31:41,38.3135,-117.0554,851300,11544,,,32.0,27638.210532193825,,,1.35604369787384,84000032.0,USA,,
New Hampshire,US,2022-10-25 04:31:41,43.4525,-71.5639,355931,2732,,,33.0,26177.327387952293,,,0.7675537175222512,84000033.0,USA,,
New Jersey,US,2022-10-25 04:31:41,40.2989,-74.521,2783731,34862,,,34.0,31376.5974382444,,,1.2509109489333958,84000034.0,USA,,
New Mexico,US,2022-10-25 04:31:41,34.8405,-106.2485,625238,8621,,,35.0,29818.263673384907,,,1.3788349396549793,84000035.0,USA,,
New York,US,2022-10-25 04:31:41,42.1657,-74.9481,6221316,72619,,,36.0,31980.345397945395,,,1.1672610746665175,84000036.0,USA,,
North Carolina,US,2022-10-25 04:31:41,35.6301,-79.8064,3220858,26885,,,37.0,30709.68920538776,,,0.8347154702256355,84000037.0,USA,,
North Dakota,US,2022-10-25 04:31:41,47.5289,-99.784,272348,2387,,,38.0,35681.217538730445,,,0.8778543136959248,84000038.0,USA,,
Northern Mariana Islands,US,2022-10-25 04:31:41,15.0979,145.6739,13171,40,,,69.0,23884.738140142174,,,0.3036975172727963,580.0,MNP,,
Ohio,US,2022-10-25 04:31:41,40.3888,-82.7649,3173375,40369,,,39.0,27148.155118871426,,,1.2639855043920116,84000039.0,USA,,
Oklahoma,US,2022-10-25 04:31:41,35.5653,-96.9289,1205519,17048,,,40.0,30465.702174719,,,1.4141626967306198,84000040.0,USA,,
Oregon,US,2022-10-25 04:31:41,44.572,-122.0709,905882,8645,,,41.0,21477.9157638326,,,0.9543185536306054,84000041.0,USA,,
Pennsylvania,US,2022-10-25 04:31:41,40.5908,-77.2098,3293037,47582,,,42.0,25722.854472066803,,,1.4449275850833136,84000042.0,USA,,
Puerto Rico,US,2022-10-25 04:31:41,18.2208,-66.5901,975769,5234,,,72.0,30552.98973539732,,,0.5363974465267907,630.0,PRI,,
Rhode Island,US,2022-10-25 04:31:41,41.6809,-71.5118,430636,3686,,,44.0,40650.54311042223,,,0.8559433024642622,84000044.0,USA,,
South Carolina,US,2022-10-25 04:31:41,33.8569,-80.945,1718600,18527,,,45.0,33379.20886652473,,,1.078028627952985,84000045.0,USA,,
South Dakota,US,2022-10-25 04:31:41,44.2998,-99.4388,263468,3049,,,46.0,29781.87075472018,,,1.1572562891888198,84000046.0,USA,,
Tennessee,US,2022-10-25 04:31:41,35.7478,-86.6923,2358592,28079,,,47.0,34438.82085886229,,,1.1912562125646342,84000047.0,USA,,
Texas,US,2022-10-25 04:31:41,31.0545,-97.5635,8010450,90883,,,48.0,27686.11514166443,,,1.1349139923563432,84000048.0,USA,,
Utah,US,2022-10-25 04:31:41,40.15,-111.8624,1043353,5047,,,49.0,32544.188039893223,,,0.483728900956819,84000049.0,USA,,
Vermont,US,2022-10-25 04:31:41,44.0459,-72.7107,144346,734,,,50.0,23132.77958425549,,,0.5085004087401106,84000050.0,USA,,
Virgin Islands,US,2022-10-25 04:31:41,18.3358,-64.8963,23293,123,,,78.0,21714.770481411044,,,0.528055639033186,850.0,VIR,,
Virginia,US,2022-10-25 04:31:41,37.7693,-78.17,2112539,22118,,,51.0,24749.977124999663,,,1.046986588176597,84000051.0,USA,,
Washington,US,2022-10-25 04:31:41,47.4009,-121.4905,1833759,14528,,,53.0,24081.218212783817,,,0.7922524170297187,84000053.0,USA,,
West Virginia,US,2022-10-25 04:31:41,38.4912,-80.9545,606394,7493,,,54.0,33836.1752691046,,,1.2356652605401768,84000054.0,USA,,
Wisconsin,US,2022-10-25 04:31:41,44.2685,-89.6165,1890419,15401,,,55.0,32467.847638977106,,,0.8146871143381441,84000055.0,USA,,
Wyoming,US,2022-10-25 04:31:41,42.756,-107.3025,178032,1906,,,56.0,30760.990325852385,,,1.0705940505077738,84000056.0,USA,,
