Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-12-09 04:31:46,32.3182,-86.9023,1555092,20682,,,1.0,31715.95605713429,,,1.329953468990902,84000001.0,USA,,
Alaska,US,2022-12-09 04:31:46,61.3707,-152.4044,300365,1436,,,2.0,41058.991586300224,,,0.4780849965874852,84000002.0,USA,,
American Samoa,US,2022-12-09 04:31:46,-14.271,-170.132,8264,34,,,60.0,14852.357074818929,,,0.4114230396902226,16.0,ASM,,
Arizona,US,2022-12-09 04:31:46,33.7298,-111.4312,2353530,31822,,,4.0,32334.40728633906,,,1.3520966378163866,84000004.0,USA,,
Arkansas,US,2022-12-09 04:31:46,34.9697,-92.3731,973146,12613,,,5.0,32246.82583759581,,,1.296105620328296,84000005.0,USA,,
California,US,2022-12-09 04:31:46,36.1162,-119.6816,11638960,97723,,,6.0,29399.94036781985,,,0.8420471791587362,84000006.0,USA,,
Colorado,US,2022-12-09 04:31:46,39.0598,-105.3111,1717098,13697,,,8.0,29817.27240144365,,,0.7976830675942782,84000008.0,USA,,
Connecticut,US,2022-12-09 04:31:46,41.5978,-72.7554,932066,11603,,,9.0,26142.80421183484,,,1.2448689255911063,84000009.0,USA,,
Delaware,US,2022-12-09 04:31:46,39.3185,-75.5071,318360,3172,,,10.0,32693.753311890767,,,0.9963563261716296,84000010.0,USA,,
Diamond Princess,US,2022-12-09 04:31:46,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-12-09 04:31:46,38.8974,-77.0268,172044,1407,,,11.0,24377.505317046147,,,0.8178140475692265,84000011.0,USA,,
Florida,US,2022-12-09 04:31:46,27.7663,-81.6868,7270410,83201,,,12.0,33850.91269159316,,,1.1443783775605505,84000012.0,USA,,
Georgia,US,2022-12-09 04:31:46,33.0406,-83.6431,2953341,41172,,,13.0,27815.98698667276,,,1.394082159831865,84000013.0,USA,,
Grand Princess,US,2022-12-09 04:31:46,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-12-09 04:31:46,13.4443,144.7937,59460,409,,,66.0,36205.54226111101,,,0.6878573831146989,316.0,GUM,,
Hawaii,US,2022-12-09 04:31:46,21.0943,-157.4983,368723,1744,,,15.0,26042.11397640465,,,0.4729837845754129,84000015.0,USA,,
Idaho,US,2022-12-09 04:31:46,44.2405,-114.4788,507870,5280,,,16.0,28419.223699193928,,,1.0396361273554255,84000016.0,USA,,
Illinois,US,2022-12-09 04:31:46,40.3495,-88.9861,3903334,40394,,,17.0,30803.260241760043,,,1.034858918042883,84000017.0,USA,,
