Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-06-18 04:30:52,32.3182,-86.9023,548323,11288,,,1.0,11182.99635848943,,,2.058640618759381,84000001.0,USA,,,2021-06-17,,
Alaska,US,2021-06-18 04:30:52,61.3707,-152.4044,70770,373,,,2.0,9674.04602587674,2330161.0,,0.5270594884838208,84000002.0,USA,318525.9963501904,,2021-06-17,,
American Samoa,US,2021-06-18 04:30:52,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-06-17,,
Arizona,US,2021-06-18 04:30:52,33.7298,-111.4312,888337,17809,,,4.0,12204.582208650234,9969321.0,,2.004757203628803,84000004.0,USA,136965.3607909196,,2021-06-17,,
Arkansas,US,2021-06-18 04:30:52,34.9697,-92.3731,344945,5869,,,5.0,11430.331459564635,3091945.0,,1.7014306628592963,84000005.0,USA,102456.78645796744,,2021-06-17,,
California,US,2021-06-18 04:30:52,36.1162,-119.6816,3870302,62663,,,6.0,9800.000369505911,67989072.0,,1.618822177998129,84000006.0,USA,172070.9867425075,,2021-06-17,,
Colorado,US,2021-06-18 04:30:52,39.0598,-105.3111,559103,6825,,,8.0,9598.0437373757,8856941.0,,1.2145258229213027,84000008.0,USA,153800.08738028622,,2021-06-17,,
Connecticut,US,2021-06-18 04:30:52,41.5978,-72.7554,348595,8266,,,9.0,9777.47373493354,8641055.0,,2.371233092844132,84000009.0,USA,242366.32282338,,2021-06-17,,
Delaware,US,2021-06-18 04:30:52,39.3185,-75.5071,109470,1679,,,10.0,11241.943633159575,1890567.0,,1.5337535397825888,84000010.0,USA,1.9415043069984106e-05,,2021-06-17,,
Diamond Princess,US,2021-06-18 04:30:52,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-06-17,,
District of Columbia,US,2021-06-18 04:30:52,38.8974,-77.0268,49232,1140,,,11.0,6975.851187886911,1652505.0,,2.3155671108222293,84000011.0,USA,234149.1096693017,,2021-06-17,,
Florida,US,2021-06-18 04:30:52,27.7663,-81.6868,2344321,37265,,,12.0,10915.121085615305,30719534.0,,1.5895860677782607,84000012.0,USA,143029.6590371695,,2021-06-17,,
Georgia,US,2021-06-18 04:30:52,33.0406,-83.6431,1130083,21258,,,13.0,10643.66560510964,8963175.0,,1.8811007687045995,84000013.0,USA,84419.49614327318,,2021-06-17,,
Grand Princess,US,2021-06-18 04:30:52,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-06-17,,
Guam,US,2021-06-18 04:30:52,13.4443,144.7937,8266,139,,,66.0,5033.21581450292,161265.0,,1.6815872247761916,316.0,GUM,98195.20303965804,,2021-06-17,,
