Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-10-01 04:31:22,32.3182,-86.9023,796475,14299,,,1.0,16244.03321514485,,,1.795285476631407,84000001.0,USA,,,2021-09-30,,
Alaska,US,2021-10-01 04:31:22,61.3707,-152.4044,114665,577,,,2.0,15674.360428955157,3046061.0,,0.5032049884445995,84000002.0,USA,416387.3719320069,,2021-09-30,,
American Samoa,US,2021-10-01 04:31:22,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-09-30,,
Arizona,US,2021-10-01 04:31:22,33.7298,-111.4312,1093583,19984,,,4.0,15024.392348266872,12718489.0,,1.8273875874076315,84000004.0,USA,174735.31392963894,,2021-09-30,,
Arkansas,US,2021-10-01 04:31:22,34.9697,-92.3731,496077,7691,,,5.0,16438.3439083519,3901773.0,,1.5503641571772124,84000005.0,USA,129291.7962863062,,2021-09-30,,
California,US,2021-10-01 04:31:22,36.1162,-119.6816,4741824,68963,,,6.0,12005.611529374088,92241907.0,,1.4506025274870755,84000006.0,USA,233451.5752252157,,2021-09-30,,
Colorado,US,2021-10-01 04:31:22,39.0598,-105.3111,684647,7980,,,8.0,11658.165958640924,11094476.0,,1.1235352558898837,84000008.0,USA,192654.70756082583,,2021-09-30,,
Connecticut,US,2021-10-01 04:31:22,41.5978,-72.7554,390345,8629,,,9.0,10948.487456970504,10016159.0,,2.210608564218832,84000009.0,USA,280935.56002644385,,2021-09-30,,
Delaware,US,2021-10-01 04:31:22,39.3185,-75.5071,132963,1954,,,10.0,13654.540525219663,2241642.0,,1.4695817633476982,84000010.0,USA,2.3020382762147705e-05,,2021-09-30,,
Diamond Princess,US,2021-10-01 04:31:22,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-09-30,,
