Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-02-09 04:31:45,32.3182,-86.9023,1627670,20892,,,1.0,33196.17758660952,,,1.2835525628659372,84000001.0,USA,,
Alaska,US,2023-02-09 04:31:45,61.3707,-152.4044,305060,1473,,,2.0,41700.78395724118,,,0.4828558316396774,84000002.0,USA,,
American Samoa,US,2023-02-09 04:31:45,-14.271,-170.132,8320,34,,,60.0,14953.002282489531,,,0.4086538461538461,16.0,ASM,,
Arizona,US,2023-02-09 04:31:45,33.7298,-111.4312,2404386,32936,,,4.0,33033.10185022993,,,1.3698299690648672,84000004.0,USA,,
Arkansas,US,2023-02-09 04:31:45,34.9697,-92.3731,998834,12904,,,5.0,33098.04082703847,,,1.291906362819047,84000005.0,USA,,
California,US,2023-02-09 04:31:45,36.1162,-119.6816,12022297,99955,,,6.0,30382.352822821435,,,0.833378940307177,84000006.0,USA,,
Colorado,US,2023-02-09 04:31:45,39.0598,-105.3111,1751885,14083,,,8.0,30421.34593424668,,,0.8038769668100361,84000008.0,USA,,
Connecticut,US,2023-02-09 04:31:45,41.5978,-72.7554,970074,12037,,,9.0,27208.861446497856,,,1.2408331735517084,84000009.0,USA,,
Delaware,US,2023-02-09 04:31:45,39.3185,-75.5071,327873,3288,,,10.0,33670.68406718671,,,1.002827314234475,84000010.0,USA,,
Diamond Princess,US,2023-02-09 04:31:45,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-02-09 04:31:45,38.8974,-77.0268,176425,1422,,,11.0,24998.26425542225,,,0.8060082187898541,84000011.0,USA,,
Florida,US,2023-02-09 04:31:45,27.7663,-81.6868,7483857,85710,,,12.0,34844.71851014844,,,1.1452650685335115,84000012.0,USA,,
Georgia,US,2023-02-09 04:31:45,33.0406,-83.6431,3042823,42161,,,13.0,28658.771530530525,,,1.3855883171646857,84000013.0,USA,,
Grand Princess,US,2023-02-09 04:31:45,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-02-09 04:31:45,13.4443,144.7937,60866,416,,,66.0,37061.663896145015,,,0.6834686031610423,316.0,GUM,,
Hawaii,US,2023-02-09 04:31:45,21.0943,-157.4983,378481,1805,,,15.0,26731.30056954301,,,0.476906370465096,84000015.0,USA,,
Idaho,US,2023-02-09 04:31:45,44.2405,-114.4788,516578,5378,,,16.0,28906.503121039244,,,1.0410818888919002,84000016.0,USA,,
Illinois,US,2023-02-09 04:31:45,40.3495,-88.9861,4029905,41180,,,17.0,31802.09853027438,,,1.0218603168064757,84000017.0,USA,,
Indiana,US,2023-02-09 04:31:45,39.8494,-86.2583,2033879,25959,,,18.0,30211.12355376437,,,1.2763296144952576,84000018.0,USA,,
Iowa,US,2023-02-09 04:31:45,42.0115,-93.2105,897136,10625,,,19.0,28434.74154297686,,,1.184324338784755,84000019.0,USA,,
Kansas,US,2023-02-09 04:31:45,38.5266,-96.7265,930463,9995,,,20.0,31938.30119238777,,,1.0741963946981234,84000020.0,USA,,
