Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2022-03-05 04:31:16,32.3182,-86.9023,1282945,18480,,,1.0,26165.543417187,,,1.4404358721535218,84000001.0,USA,,,2022-03-04,,
Alaska,US,2022-03-05 04:31:16,61.3707,-152.4044,240789,1191,,,2.0,32915.131673376214,3741734.0,,0.494623923850342,84000002.0,USA,511483.7774846387,,2022-03-04,,
American Samoa,US,2022-03-05 04:31:16,-14.271,-170.132,196,0,,,60.0,352.25822684710914,2140.0,,0.0,16.0,ASM,3846.084721698028,,2022-03-04,,
Arizona,US,2022-03-05 04:31:16,33.7298,-111.4312,1980769,27708,,,4.0,27213.161330492723,18322195.0,,1.3988506484097842,84000004.0,USA,251722.8654445557,,2022-03-04,,
Arkansas,US,2022-03-05 04:31:16,34.9697,-92.3731,822202,10681,,,5.0,27245.04308430899,4972809.0,,1.2990724907017983,84000005.0,USA,164782.37155229432,,2022-03-04,,
California,US,2022-03-05 07:31:18,36.1162,-119.6816,9004527,86141,,,6.0,22783.324542382747,148205138.0,,0.9579660434040664,84000006.0,USA,375086.8130097362,,2022-03-04,,
Colorado,US,2022-03-05 04:31:16,39.0598,-105.3111,1411720,12399,,,8.0,22877.3640604466,16693940.0,,0.8964307482578047,84000008.0,USA,289888.9617443828,,2022-03-04,,
Connecticut,US,2022-03-05 04:31:16,41.5978,-72.7554,724833,10543,,,9.0,20330.28477090344,13247354.0,,1.4545419427647472,84000009.0,USA,371564.8698127248,,2022-03-04,,
Delaware,US,2022-03-05 04:31:16,39.3185,-75.5071,257065,2713,,,10.0,26399.106970477445,3152138.0,,1.0553750996829596,84000010.0,USA,3.237065654511771e-05,,2022-03-04,,
Diamond Princess,US,2022-03-05 04:31:16,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2022-03-04,,
District of Columbia,US,2022-03-05 04:31:16,38.8974,-77.0268,134678,1321,,,11.0,19075.19528897668,3067883.0,,0.9797731442621246,84000011.0,USA,434698.8801967839,,2022-03-04,,
Florida,US,2022-03-05 04:31:16,27.7663,-81.6868,5858052,70997,,,12.0,27274.99643002426,54369152.0,,1.2119557832535457,84000012.0,USA,253141.90224044555,,2022-03-04,,
Georgia,US,2022-03-05 04:31:16,33.0406,-83.6431,2470384,35782,,,13.0,23267.265512544804,16776810.0,,1.448438785225293,84000013.0,USA,158012.0712907454,,2022-03-04,,
Grand Princess,US,2022-03-05 04:31:16,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2022-03-04,,
Guam,US,2022-03-05 04:31:16,13.4443,144.7937,45435,331,,,66.0,27665.637615768224,364851.0,,0.7285132607021019,316.0,GUM,222159.9108561825,,2022-03-04,,
Hawaii,US,2022-03-05 04:31:16,21.0943,-157.4983,236983,1348,,,15.0,16737.60057406319,3629644.0,,0.5688171725398025,84000015.0,USA,256353.9642001537,,2022-03-04,,
Idaho,US,2022-03-05 04:31:16,44.2405,-114.4788,432483,4788,,,16.0,24200.74255832888,1194496.0,,1.1070955390154065,84000016.0,USA,66841.21730323184,,2022-03-04,,
Illinois,US,2022-03-05 04:31:16,40.3495,-88.9861,3037205,37094,,,17.0,23968.13370390885,54954495.0,,1.1641976702876564,84000017.0,USA,433674.8049076767,,2022-03-04,,
Indiana,US,2022-03-05 04:31:16,39.8494,-86.2583,1683739,23002,,,18.0,25010.16381077324,19037374.0,,1.366126222650898,84000018.0,USA,2.827800759303879e-05,,2022-03-04,,
Iowa,US,2022-03-05 04:31:16,42.0115,-93.2105,755022,9171,,,19.0,23930.43577480056,1930630.0,,1.2146665924966424,84000019.0,USA,61191.35233132704,,2022-03-04,,
Kansas,US,2022-03-05 04:31:16,38.5266,-96.7265,767780,7983,,,20.0,26370.07202107291,2250041.0,,1.0391243395644347,84000020.0,USA,77233.04113459792,,2022-03-04,,
Kentucky,US,2022-03-05 04:31:16,37.6681,-84.6701,1286697,14018,,,21.0,28800.16062052885,9590748.0,,1.0894561812143806,84000021.0,USA,214669.87400375988,,2022-03-04,,
Louisiana,US,2022-03-05 04:31:16,31.1695,-91.8678,1228045,16754,,,22.0,25052.0887782939,12722861.0,,1.4385808246466658,84000022.0,USA,273680.8944427308,,2022-03-04,,
