Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-08-14 04:30:24,32.3182,-86.9023,104976,1890,41523.0,61563.0,1.0,2140.975712725504,,12456.0,,84000001.0,USA,,11.800259575395286,2020-08-13,1240843.0,1.800411522633745
Alaska,US,2020-08-14 04:30:24,61.3707,-152.4044,4009,27,1360.0,2622.0,2.0,548.0182353785482,,,,84000002.0,USA,40196.1601815336,,2020-08-13,294053.0,0.6734846595160888
American Samoa,US,2020-08-14 04:30:24,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,2508.9412483600217,,2020-08-13,1396.0,
Arizona,US,2020-08-14 04:30:24,33.7298,-111.4312,190794,4383,26736.0,159675.0,4.0,2621.258664129956,,20503.0,,84000004.0,USA,14537.974206168476,10.74614505697244,2020-08-13,1513889.0,2.297242051636844
Arkansas,US,2020-08-14 04:30:24,34.9697,-92.3731,51766,582,44602.0,6582.0,5.0,1715.3532833808956,,3566.0,,84000005.0,USA,19334.58899252569,6.888691419078159,2020-08-13,583480.0,1.1242900745663176
California,US,2020-08-14 04:30:24,36.1162,-119.6816,605436,10770,,,6.0,1532.2347213924156,,,,84000006.0,USA,23905.24319525125,,2020-08-13,9445493.0,1.7652208384262165
Colorado,US,2020-08-14 04:30:24,39.0598,-105.3111,55723,1899,5630.0,44707.0,8.0,906.7788486917964,,6685.0,,84000008.0,USA,14327.137066189523,12.806513409961688,2020-08-13,825062.0,3.604052164920814
Connecticut,US,2020-08-14 04:30:24,41.5978,-72.7554,50782,4450,8809.0,37523.0,9.0,1424.345361257032,,11015.0,,84000009.0,USA,26010.108022159227,21.69075656728762,2020-08-13,927335.0,8.762947501083062
Delaware,US,2020-08-14 04:30:24,39.3185,-75.5071,15967,608,8587.0,6772.0,10.0,1639.719685673325,299023.0,,,84000010.0,USA,3.070795387794168e-06,,2020-08-13,205628.0,3.807853698252646
Diamond Princess,US,2020-08-14 04:30:24,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-08-13,,0.0
District of Columbia,US,2020-08-14 04:30:24,38.8974,-77.0268,13024,594,10361.0,2069.0,11.0,1845.415296373073,,,,84000011.0,USA,32539.755635502137,,2020-08-13,229649.0,4.5608108108108105
Florida,US,2020-08-14 04:30:24,27.7663,-81.6868,557137,8913,,,12.0,2594.0209622643206,,32947.0,,84000012.0,USA,32428.45370534149,5.913626271455676,2020-08-13,6964898.0,1.599786049032823
Georgia,US,2020-08-14 04:30:24,33.0406,-83.6431,228668,4538,,,13.0,2153.70528234582,,21581.0,,84000013.0,USA,18296.435961909025,9.437700071719698,2020-08-13,1942610.0,1.9845365333146745
Grand Princess,US,2020-08-14 04:30:24,,,103,3,,,99999.0,,,,,84099999.0,USA,,,2020-08-13,,2.912621359223301
Guam,US,2020-08-14 04:30:24,13.4443,144.7937,477,5,343.0,129.0,66.0,290.44809382021447,,,,316.0,GUM,16245.608266505917,,2020-08-13,26680.0,1.0482180293501049
Hawaii,US,2020-08-14 04:30:24,21.0943,-157.4983,4312,40,1716.0,2556.0,15.0,304.5473037110699,,267.0,,84000015.0,USA,10635.63655471681,6.192022263450835,2020-08-13,150587.0,0.927643784786642
Idaho,US,2020-08-14 04:30:24,44.2405,-114.4788,26629,251,9850.0,16528.0,16.0,1490.0968907118656,,1051.0,,84000016.0,USA,12009.24420768131,3.9468248901573473,2020-08-13,214613.0,0.942581396222164
Illinois,US,2020-08-14 04:30:24,40.3495,-88.9861,201727,7905,,,17.0,1591.9337875748088,,,,84000017.0,USA,25545.71280639144,,2020-08-13,3237107.0,3.918662350602547
Indiana,US,2020-08-14 04:30:24,39.8494,-86.2583,77565,3040,57209.0,17316.0,18.0,1152.1461200237247,1202347.0,9678.0,,84000018.0,USA,1.7859594288302269e-06,12.477277122413462,2020-08-13,877970.0,3.919293495777735
Iowa,US,2020-08-14 04:30:24,42.0115,-93.2105,50373,960,39320.0,10093.0,19.0,1596.5731346689613,,,,84000019.0,USA,16950.907586836423,,2020-08-13,534813.0,1.905782859865404
Kansas,US,2020-08-14 04:30:24,38.5266,-96.7265,32462,403,1367.0,30692.0,20.0,1114.2636873333945,,1975.0,,84000020.0,USA,11483.932044400295,6.079916266469647,2020-08-13,334563.0,1.2414515433429856
Kentucky,US,2020-08-14 04:30:24,37.6681,-84.6701,37686,796,8965.0,27925.0,21.0,843.5263726776781,,4116.0,,84000021.0,USA,15391.010040349864,10.921827734437194,2020-08-13,687620.0,2.1121902032585047
Louisiana,US,2020-08-14 04:30:24,31.1695,-91.8678,135439,4402,103512.0,27525.0,22.0,2913.4222768313675,,,,84000022.0,USA,34761.27356901596,,2020-08-13,1615980.0,3.250171663996338
Maine,US,2020-08-14 04:30:24,44.6939,-69.3819,4089,126,3592.0,371.0,23.0,304.19308859019264,,395.0,,84000023.0,USA,15048.519132398756,9.660063585228665,2020-08-13,202284.0,3.081438004402054
