Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2022-05-13 04:31:27,32.3182,-86.9023,1304291,19623,,,1.0,26600.89309295897,,,1.5044955458559477,84000001.0,USA,,,2022-05-12,,
Alaska,US,2022-05-13 04:31:27,61.3707,-152.4044,256089,1268,,,2.0,35006.59562979721,,,0.4951403613587464,84000002.0,USA,,,2022-05-12,,
American Samoa,US,2022-05-13 04:31:27,-14.271,-170.132,5974,29,,,60.0,10736.686975431789,,,0.4854368932038835,16.0,ASM,,,2022-05-12,,
Arizona,US,2022-05-13 04:31:27,33.7298,-111.4312,2030925,30230,,,4.0,27902.238814890043,19368861.0,,1.4884843113359676,84000004.0,USA,266102.6799091104,,2022-05-12,,
Arkansas,US,2022-05-13 04:31:27,34.9697,-92.3731,837977,11415,,,5.0,27767.77418281637,5139147.0,,1.3622092253128666,84000005.0,USA,170294.2603296967,,2022-05-12,,
California,US,2022-05-13 04:31:27,36.1162,-119.6816,9340998,90559,,,6.0,23605.74346829334,163751380.0,,0.9718505773572518,84000006.0,USA,414432.2125333216,,2022-05-12,,
Colorado,US,2022-05-13 04:31:27,39.0598,-105.3111,1454688,12586,,,8.0,24406.84900297565,17560878.0,,0.89020053702315,84000008.0,USA,304943.2722736378,,2022-05-12,,
Connecticut,US,2022-05-13 04:31:27,41.5978,-72.7554,777064,10883,,,9.0,21795.27202157919,14124040.0,,1.400528141826156,84000009.0,USA,396154.36288859777,,2022-05-12,,
Delaware,US,2022-05-13 04:31:27,39.3185,-75.5071,266673,2928,,,10.0,27385.793683069,3318582.0,,1.097973923119326,84000010.0,USA,3.407994134102308e-05,,2022-05-12,,
Diamond Princess,US,2022-05-13 04:31:27,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2022-05-12,,
District of Columbia,US,2022-05-13 04:31:27,38.8974,-77.0268,143943,1340,,,11.0,20395.77810241318,,,0.930924046323892,84000011.0,USA,,,2022-05-12,,
Florida,US,2022-05-13 04:31:27,27.7663,-81.6868,6002153,74158,,,12.0,27945.92838156087,57519951.0,,1.235523319715442,84000012.0,USA,267811.97199686355,,2022-05-12,,
Georgia,US,2022-05-13 04:31:27,33.0406,-83.6431,2530918,38086,,,13.0,23837.4038596748,18055397.0,,1.504829472942229,84000013.0,USA,170054.41904311432,,2022-05-12,,
Grand Princess,US,2022-05-13 04:31:27,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2022-05-12,,
Guam,US,2022-05-13 04:31:27,13.4443,144.7937,48469,358,,,66.0,29513.05798610477,393575.0,,0.7386164352472715,316.0,GUM,239650.1226945302,,2022-05-12,,
Hawaii,US,2022-05-13 04:31:27,21.0943,-157.4983,258422,1434,,,15.0,18251.791122361345,3874692.0,,0.5549063160257254,84000015.0,USA,273661.1784116078,,2022-05-12,,
Idaho,US,2022-05-13 04:31:27,44.2405,-114.4788,447540,4930,,,16.0,25043.29724996013,1224782.0,,1.10157751262457,84000016.0,USA,68535.95140635624,,2022-05-12,,
Illinois,US,2022-05-13 04:31:27,40.3495,-88.9861,3200941,37997,,,17.0,25260.22108424669,,,1.1287657024677202,84000017.0,USA,,,2022-05-12,,
Indiana,US,2022-05-13 04:31:27,39.8494,-86.2583,1711268,23630,,,18.0,25419.07801870379,19769370.0,,1.3808474184055333,84000018.0,USA,2.9365310308532743e-05,,2022-05-12,,
Iowa,US,2022-05-13 04:31:27,42.0115,-93.2105,768869,9555,,,19.0,24369.31668710996,,,1.2427344580156048,84000019.0,USA,,,2022-05-12,,
Kansas,US,2022-05-13 04:31:27,38.5266,-96.7265,778311,8692,,,20.0,26741.71064293104,,,1.115689219197248,84000020.0,USA,,,2022-05-12,,
Kentucky,US,2022-05-13 04:31:27,37.6681,-84.6701,1335247,15786,,,21.0,29886.85608816939,,,1.1822531711361268,84000021.0,USA,,,2022-05-12,,
Louisiana,US,2022-05-13 04:31:27,31.1695,-91.8678,1243693,17291,,,22.0,25343.69128853633,13565126.0,,1.4676075560866968,84000022.0,USA,291798.8192206409,,2022-05-12,,
Maine,US,2022-05-13 04:31:27,44.6939,-69.3819,253654,2332,,,23.0,18870.08894430343,4197849.0,,0.9193625962925877,84000023.0,USA,312290.69521771866,,2022-05-12,,
Maryland,US,2022-05-13 04:31:27,39.0639,-76.8021,1049471,14519,,,24.0,17359.023302589616,20570317.0,,1.383458904533808,84000024.0,USA,3.402481937515714e-05,,2022-05-12,,
Massachusetts,US,2022-05-13 04:31:27,42.2302,-71.5301,1803831,20383,,,25.0,26170.91352734993,44360708.0,,1.129983906474609,84000025.0,USA,6.436081057926271e-05,,2022-05-12,,
Michigan,US,2022-05-13 04:31:27,43.3266,-84.5361,2472596,36140,,,26.0,24758.500096677064,24272519.0,,1.4616217125644464,84000026.0,USA,2.430446235487301e-05,,2022-05-12,,
Minnesota,US,2022-05-13 04:31:27,45.6945,-93.9002,1476133,12837,,,27.0,26174.27874726578,,,0.8696370855471696,84000027.0,USA,,,2022-05-12,,
Mississippi,US,2022-05-13 04:31:27,32.7416,-89.6787,800826,12457,,,28.0,26908.12859168005,,,1.5555189267081737,84000028.0,USA,,,2022-05-12,,
Missouri,US,2022-05-13 04:31:27,38.4561,-92.2884,1438389,20553,,,29.0,23220.16649319552,,,1.4193180789561026,84000029.0,USA,,,2022-05-12,,
Montana,US,2022-05-13 04:31:27,46.9219,-110.4544,274598,3378,,,30.0,25692.706998085665,2850004.0,,1.2301619094093912,84000030.0,USA,266660.05475412105,,2022-05-12,,
Nebraska,US,2022-05-13 04:31:27,41.1254,-98.2681,482035,4232,,,31.0,24918.99330441148,5506012.0,,0.8779445475950917,84000031.0,USA,284635.50605663337,,2022-05-12,,
Nevada,US,2022-05-13 04:31:27,38.3135,-117.0554,724364,10798,,,32.0,23307.19612902723,,,1.504113397725025,84000032.0,USA,,,2022-05-12,,
New Hampshire,US,2022-05-13 04:31:27,43.4525,-71.5639,316127,2499,,,33.0,23249.572887179704,3785282.0,,0.7905050818183831,84000033.0,USA,278388.7164257699,,2022-05-12,,
New Jersey,US,2022-05-13 04:31:27,40.2989,-74.521,2306574,33529,,,34.0,25968.52803193807,18016845.0,,1.453627761346482,84000034.0,USA,202842.37333360355,,2022-05-12,,
New Mexico,US,2022-05-13 04:31:27,34.8405,-106.2485,525751,7600,,,35.0,25073.62307560607,7070981.0,,1.4455512210152714,84000035.0,USA,337222.5870588398,,2022-05-12,,
New York,US,2022-05-13 04:31:27,42.1657,-74.9481,5277782,68579,,,36.0,27130.158843411755,109104375.0,,1.2993905394349368,84000036.0,USA,560845.2611838008,,2022-05-12,,
North Carolina,US,2022-05-13 04:31:27,35.6301,-79.8064,2691805,24588,,,37.0,25665.36461759841,27408423.0,,0.9134391235620708,84000037.0,USA,2.6132917127666024e-05,,2022-05-12,,
North Dakota,US,2022-05-13 04:31:27,47.5289,-99.784,242212,2272,,,38.0,31785.077854557767,,,0.9379825119105614,84000038.0,USA,,,2022-05-12,,
