Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-08-25 04:31:23,32.3182,-86.9023,665653,12000,,,1.0,13575.93074705523,,,1.80274106779358,84000001.0,USA,,,2021-08-24,,
Alaska,US,2021-08-25 04:31:23,61.3707,-152.4044,84867,427,,,2.0,11601.06350258699,2663911.0,,0.5031402076189803,84000002.0,USA,364148.6169681975,,2021-08-24,,
American Samoa,US,2021-08-25 04:31:23,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-08-24,,
Arizona,US,2021-08-25 04:31:23,33.7298,-111.4312,991309,18638,,,4.0,13619.282079520332,11458162.0,,1.8801402993415777,84000004.0,USA,157420.0782912703,,2021-08-24,,
Arkansas,US,2021-08-25 04:31:23,34.9697,-92.3731,438465,6749,,,5.0,14529.273604249978,3544886.0,,1.5392334621919652,84000005.0,USA,117465.74661575104,,2021-08-24,,
California,US,2021-08-25 04:31:23,36.1162,-119.6816,4360701,64866,,,6.0,11040.932827292456,79431188.0,,1.4868706558918496,84000006.0,USA,201029.4080391276,,2021-08-24,,
Colorado,US,2021-08-25 04:31:23,39.0598,-105.3111,614777,7318,,,8.0,10497.373034638156,9954653.0,,1.171846568163622,84000008.0,USA,172861.77036071804,,2021-08-24,,
Connecticut,US,2021-08-25 04:31:23,41.5978,-72.7554,368481,8335,,,9.0,10335.240893650356,9379978.0,,2.2619890849188966,84000009.0,USA,263091.8071953254,,2021-08-24,,
Delaware,US,2021-08-25 04:31:23,39.3185,-75.5071,117246,1857,,,10.0,12040.494411376883,2046982.0,,1.5838493424082698,84000010.0,USA,2.1021335765134057e-05,,2021-08-24,,
Diamond Princess,US,2021-08-25 04:31:23,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-08-24,,
District of Columbia,US,2021-08-25 04:31:23,38.8974,-77.0268,54031,1155,,,11.0,7655.837982058777,1811644.0,,2.137661712720475,84000011.0,USA,256698.06120873,,2021-08-24,,
Florida,US,2021-08-25 04:31:23,27.7663,-81.6868,3103941,42722,,,12.0,14451.899657771208,36311043.0,,1.3763792546314508,84000012.0,USA,169063.6355217498,,2021-08-24,,
