Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-11 04:31:31,32.3182,-86.9023,1525724,20473,,,1.0,31116.99844080939,,,1.34185475223566,84000001.0,USA,,
Alaska,US,2022-10-11 04:31:31,61.3707,-152.4044,298869,1393,,,2.0,40854.49288833906,,,0.4660904944975892,84000002.0,USA,,
American Samoa,US,2022-10-11 04:31:31,-14.271,-170.132,8250,34,,,60.0,14827.195772901276,,,0.4121212121212121,16.0,ASM,,
Arizona,US,2022-10-11 04:31:31,33.7298,-111.4312,2275235,31406,,,4.0,31258.73694498632,,,1.3803409318158344,84000004.0,USA,,
Arkansas,US,2022-10-11 04:31:31,34.9697,-92.3731,954177,12321,,,5.0,31618.256188937383,,,1.291269858736901,84000005.0,USA,,
California,US,2022-10-11 04:31:31,36.1162,-119.6816,11299909,96118,,,6.0,28590.59840799137,,,0.8517205033894168,84000006.0,USA,,
Colorado,US,2022-10-11 04:31:31,39.0598,-105.3111,1660315,13339,,,8.0,28831.24004989984,,,0.8034017641230731,84000008.0,USA,,
Connecticut,US,2022-10-11 04:31:31,41.5978,-72.7554,902374,11385,,,9.0,25309.99608166187,,,1.2616719896628228,84000009.0,USA,,
Delaware,US,2022-10-11 04:31:31,39.3185,-75.5071,309804,3112,,,10.0,31815.10098956216,,,1.0045060748085886,84000010.0,USA,,
Diamond Princess,US,2022-10-11 04:31:31,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-10-11 04:31:31,38.8974,-77.0268,168678,1392,,,11.0,23900.56521511189,,,0.8252409917120194,84000011.0,USA,,
Florida,US,2022-10-11 04:31:31,27.7663,-81.6868,7172780,81661,,,12.0,33396.34897289226,,,1.138484660062068,84000012.0,USA,,
Georgia,US,2022-10-11 04:31:31,33.0406,-83.6431,2909760,40374,,,13.0,27405.520153054087,,,1.3875371164632135,84000013.0,USA,,
Grand Princess,US,2022-10-11 04:31:31,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-10-11 04:31:31,13.4443,144.7937,58647,401,,,66.0,35710.50179931681,,,0.6837519395706515,316.0,GUM,,
Hawaii,US,2022-10-11 04:31:31,21.0943,-157.4983,357232,1694,,,15.0,25230.52931338426,,,0.4742016392708379,84000015.0,USA,,
Idaho,US,2022-10-11 04:31:31,44.2405,-114.4788,497007,5187,,,16.0,27811.35549070683,,,1.0436472725736257,84000016.0,USA,,
Illinois,US,2022-10-11 04:31:31,40.3495,-88.9861,3773667,39777,,,17.0,29779.98978994416,,,1.0540675687600416,84000017.0,USA,,
Indiana,US,2022-10-11 04:31:31,39.8494,-86.2583,1925645,24748,,,18.0,28603.421843525888,,,1.2851797709338948,84000018.0,USA,,
Iowa,US,2022-10-11 04:31:31,42.0115,-93.2105,857944,10097,,,19.0,27192.55040300215,,,1.1768833397051557,84000019.0,USA,,
Kansas,US,2022-10-11 04:31:31,38.5266,-96.7265,880472,9573,,,20.0,30227.877942439434,,,1.0870589678106544,84000020.0,USA,,
Kentucky,US,2022-10-11 04:31:31,37.6681,-84.6701,1595309,17111,,,21.0,35707.82821392702,,,1.0725821768698105,84000021.0,USA,,
Louisiana,US,2022-10-11 04:31:31,31.1695,-91.8678,1457916,18111,,,22.0,31361.16592819557,,,1.2422526400697982,84000022.0,USA,,
Maine,US,2022-10-11 04:31:31,44.6939,-69.3819,291984,2611,,,23.0,21721.573680342088,,,0.8942270809359417,84000023.0,USA,,
