Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2022-02-27 04:31:23,32.3182,-86.9023,1279006,18225,,,1.0,26085.207880184003,,,1.4249346758342023,84000001.0,USA,,,2022-02-26,,
Alaska,US,2022-02-27 04:31:23,61.3707,-152.4044,238683,1163,,,2.0,32627.24781113944,3741734.0,,0.4872571569822735,84000002.0,USA,511483.7774846387,,2022-02-26,,
American Samoa,US,2022-02-27 04:31:23,-14.271,-170.132,84,0,,,60.0,150.9678115059039,2140.0,,0.0,16.0,ASM,3846.084721698028,,2022-02-26,,
Arizona,US,2022-02-27 04:31:23,33.7298,-111.4312,1976890,27946,,,4.0,27159.868971413507,18252337.0,,1.413634547192813,84000004.0,USA,250763.1083884701,,2022-02-26,,
Arkansas,US,2022-02-27 04:31:23,34.9697,-92.3731,818931,10465,,,5.0,27136.65300993703,4952715.0,,1.277885438455743,84000005.0,USA,164116.52314066785,,2022-02-26,,
California,US,2022-02-27 04:31:23,36.1162,-119.6816,8963444,84987,,,6.0,22682.2014038542,146476848.0,,0.9489031873944042,84000006.0,USA,370712.7488119309,,2022-02-26,,
Colorado,US,2022-02-27 04:31:23,39.0598,-105.3111,1408661,12368,,,8.0,22766.471670172064,16581812.0,,0.8963732427400403,84000008.0,USA,287941.86779876694,,2022-02-26,,
Connecticut,US,2022-02-27 04:31:23,41.5978,-72.7554,722377,10465,,,9.0,20261.39831099152,13175761.0,,1.4486895346889506,84000009.0,USA,369556.8126773525,,2022-02-26,,
Delaware,US,2022-02-27 04:31:23,39.3185,-75.5071,256447,2709,,,10.0,26335.64190091233,3133661.0,,1.0563586238092082,84000010.0,USA,3.218090831043251e-05,,2022-02-26,,
Diamond Princess,US,2022-02-27 04:31:23,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2022-02-26,,
District of Columbia,US,2022-02-27 04:31:23,38.8974,-77.0268,134326,1317,,,11.0,19033.112338806008,3059329.0,,0.9804505456873576,84000011.0,USA,433486.8345544946,,2022-02-26,,
Florida,US,2022-02-27 04:31:23,27.7663,-81.6868,5844229,69790,,,12.0,27210.636763081697,54007319.0,,1.1941694960960634,84000012.0,USA,251457.2135788793,,2022-02-26,,
Georgia,US,2022-02-27 04:31:23,33.0406,-83.6431,2462663,35316,,,13.0,23194.54541841273,16638702.0,,1.4340573598580073,84000013.0,USA,156711.30367510082,,2022-02-26,,
Grand Princess,US,2022-02-27 04:31:23,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2022-02-26,,
Guam,US,2022-02-27 04:31:23,13.4443,144.7937,44344,322,,,66.0,27001.321325709832,359438.0,,0.7261410788381742,316.0,GUM,218863.9034518873,,2022-02-26,,
Hawaii,US,2022-02-27 04:31:23,21.0943,-157.4983,235780,1330,,,15.0,16652.635266464764,3592529.0,,0.564085164136059,84000015.0,USA,253732.61142250148,,2022-02-26,,
Idaho,US,2022-02-27 04:31:23,44.2405,-114.4788,423638,4730,,,16.0,23705.796935198217,1190542.0,,1.1165192924147502,84000016.0,USA,66619.96066175545,,2022-02-26,,
Illinois,US,2022-02-27 04:31:23,40.3495,-88.9861,3026740,36792,,,17.0,23885.572562933143,54338979.0,,1.1592351763631925,84000017.0,USA,428817.4446277296,,2022-02-26,,
Indiana,US,2022-02-27 04:31:23,39.8494,-86.2583,1680331,22800,,,18.0,24959.54157165713,18916285.0,,1.3568755203587866,84000018.0,USA,2.809814267777088e-05,,2022-02-26,,
Iowa,US,2022-02-27 04:31:23,42.0115,-93.2105,748849,9085,,,19.0,23734.782429549898,1932853.0,,1.2131951835416752,84000019.0,USA,61261.81035603014,,2022-02-26,,
Kansas,US,2022-02-27 04:31:23,38.5266,-96.7265,765740,7934,,,20.0,26299.224868997982,2246151.0,,1.0355282512311093,84000020.0,USA,77099.51622104588,,2022-02-26,,
Kentucky,US,2022-02-27 04:31:23,37.6681,-84.6701,1274681,13758,,,21.0,28531.20629016493,9526160.0,,1.079328867379368,84000021.0,USA,213224.1997120201,,2022-02-26,,
Louisiana,US,2022-02-27 04:31:23,31.1695,-91.8678,1225637,16606,,,22.0,25007.28145837393,12656463.0,,1.4284276543456251,84000022.0,USA,272252.6100317631,,2022-02-26,,
Maine,US,2022-02-27 04:31:23,44.6939,-69.3819,226120,2064,,,23.0,16821.751330891257,3834105.0,,0.9127896692021936,84000023.0,USA,285230.6778990219,,2022-02-26,,
Maryland,US,2022-02-27 04:31:23,39.0639,-76.8021,1001509,14105,,,24.0,16565.696497333633,18811642.0,,1.4083747624834124,84000024.0,USA,3.11158413941856e-05,,2022-02-26,,
Massachusetts,US,2022-02-27 04:31:23,42.2302,-71.5301,1669594,19614,,,25.0,24223.333671381788,40751152.0,,1.3997414940398685,84000025.0,USA,5.9123879960589065e-05,,2022-02-26,,
Michigan,US,2022-02-27 04:31:23,43.3266,-84.5361,2357955,34477,,,26.0,23610.581387117087,22708823.0,,1.462156826572178,84000026.0,USA,2.273870848456126e-05,,2022-02-26,,
Minnesota,US,2022-02-27 04:31:23,45.6945,-93.9002,1412497,12261,,,27.0,25045.90725068586,15826281.0,,0.8680372418490092,84000027.0,USA,280626.1295063224,,2022-02-26,,
Mississippi,US,2022-02-27 04:31:23,32.7416,-89.6787,789056,12008,,,28.0,26512.65108030545,3484836.0,,1.5218184767621057,84000028.0,USA,117092.12139580376,,2022-02-26,,
Missouri,US,2022-02-27 04:31:23,38.4561,-92.2884,1400387,19048,,,29.0,22817.16380216599,9595905.0,,1.3601954316913825,84000029.0,USA,156350.59181142328,,2022-02-26,,
Montana,US,2022-02-27 04:31:23,46.9219,-110.4544,265797,3172,,,30.0,24869.24319175732,2694872.0,,1.1933919494952916,84000030.0,USA,252145.1601735814,,2022-02-26,,
Nebraska,US,2022-02-27 04:31:23,41.1254,-98.2681,453569,3956,,,31.0,23447.4319791895,5184960.0,,0.8721936463911776,84000031.0,USA,268038.59371962893,,2022-02-26,,
Nevada,US,2022-02-27 04:31:23,38.3135,-117.0554,681387,9663,,,32.0,22121.83408892277,5751418.0,,1.418136829731122,84000032.0,USA,186724.89315476228,,2022-02-26,,
New Hampshire,US,2022-02-27 04:31:23,43.4525,-71.5639,297729,2373,,,33.0,21896.49123968255,3555882.0,,0.7970335439275315,84000033.0,USA,261517.4842301048,,2022-02-26,,
New Jersey,US,2022-02-27 04:31:23,40.2989,-74.521,2165484,32888,,,34.0,24380.06842906986,17621886.0,,1.518736688888027,84000034.0,USA,198395.73348464727,,2022-02-26,,
New Mexico,US,2022-02-27 04:31:23,34.8405,-106.2485,510783,6903,,,35.0,24359.78327274184,6565444.0,,1.3514545315721158,84000035.0,USA,313112.9910927405,,2022-02-26,,
New York,US,2022-02-27 04:31:23,42.1657,-74.9481,4921916,67300,,,36.0,25300.84851817104,100669684.0,,1.367353689091809,84000036.0,USA,517487.17882551166,,2022-02-26,,
North Carolina,US,2022-02-27 04:31:23,35.6301,-79.8064,2583404,22500,,,37.0,24631.80119457472,25691305.0,,0.8709439174050981,84000037.0,USA,2.449570865374457e-05,,2022-02-26,,
North Dakota,US,2022-02-27 04:31:23,47.5289,-99.784,237738,2239,,,38.0,31222.525201361568,2244926.0,,0.941013301952214,84000038.0,USA,294585.7423674189,,2022-02-26,,
Northern Mariana Islands,US,2022-02-27 04:31:23,15.0979,145.6739,9534,29,,,69.0,17289.278978674018,17542.0,,0.3041745332494231,580.0,MNP,31811.25779776585,,2022-02-26,,
Ohio,US,2022-02-27 04:31:23,40.3888,-82.7649,2652634,37972,,,39.0,22693.227023466305,29601824.0,,1.402040387026631,84000039.0,USA,2.5324296994636028e-05,,2022-02-26,,
Oklahoma,US,2022-02-27 04:31:23,35.5653,-96.9289,1019489,14541,,,40.0,25764.37886454058,5478938.0,,1.4263027850226928,84000040.0,USA,138462.93035758918,,2022-02-26,,
Oregon,US,2022-02-27 04:31:23,44.572,-122.0709,692261,6582,,,41.0,16413.090716656825,10413487.0,,0.9507974593397576,84000041.0,USA,246897.4950311032,,2022-02-26,,
Pennsylvania,US,2022-02-27 04:31:23,40.5908,-77.2098,2755730,43203,,,42.0,21525.795718149733,24213404.0,,1.5677515576634866,84000042.0,USA,189137.8285046176,,2022-02-26,,
Puerto Rico,US,2022-02-27 04:31:23,18.2208,-66.5901,473558,4104,,,72.0,14827.907745701374,3832126.0,,0.8666309089910845,630.0,PRI,119990.39356932756,,2022-02-26,,
Rhode Island,US,2022-02-27 04:31:23,41.6809,-71.5118,355509,3406,,,44.0,33558.815172542694,7449954.0,,0.95806294636704,84000044.0,USA,703249.7892597519,,2022-02-26,,
South Carolina,US,2022-02-27 04:31:23,33.8569,-80.945,1459070,16790,,,45.0,28338.532689910528,12578800.0,,1.1507330011582722,84000045.0,USA,244309.5499186788,,2022-02-26,,
South Dakota,US,2022-02-27 04:31:23,44.2998,-99.4388,235787,2802,,,46.0,26652.86850639625,1277019.0,,1.1883606814625065,84000046.0,USA,1.4435155240606833e-05,,2022-02-26,,
Tennessee,US,2022-02-27 04:31:23,35.7478,-86.6923,2003363,24422,,,47.0,29381.41567340355,12448698.0,,1.2194818062026167,84000047.0,USA,182287.023291543,,2022-02-26,,
Texas,US,2022-02-27 04:31:23,31.0545,-97.5635,6586244,84672,,,48.0,22803.901009250243,45836406.0,,1.2821013061931656,84000048.0,USA,158079.02508635624,,2022-02-26,,
Utah,US,2022-02-27 04:31:23,40.15,-111.8624,921956,4408,,,49.0,28757.581977056467,5808119.0,,0.4781139230071717,84000049.0,USA,181166.40954123548,,2022-02-26,,
Vermont,US,2022-02-27 04:31:23,44.0459,-72.7107,112023,595,,,50.0,17952.720320390265,3358089.0,,0.5311409264168965,84000050.0,USA,538164.775340591,,2022-02-26,,
Virgin Islands,US,2022-02-27 04:31:23,18.3358,-64.8963,15395,109,,,78.0,14351.903643211395,330954.0,,0.7080220850925625,850.0,VIR,308530.0369168811,,2022-02-26,,
Virginia,US,2022-02-27 04:31:23,37.7693,-78.17,1636510,18536,,,51.0,19172.94074326353,12756869.0,,1.1326542459257811,84000051.0,USA,149456.27793693624,,2022-02-26,,
Washington,US,2022-02-27 04:31:23,47.4009,-121.4905,1417498,11831,,,53.0,18614.8117905268,9958651.0,,0.834639625593828,84000053.0,USA,130778.60713210286,,2022-02-26,,
West Virginia,US,2022-02-27 04:31:23,38.4912,-80.9545,488359,6308,,,54.0,27249.94099256367,5790685.0,,1.2916727243687534,84000054.0,USA,323114.39853985194,,2022-02-26,,
Wisconsin,US,2022-02-27 04:31:23,44.2685,-89.6165,1570460,13256,,,55.0,26972.568516878,15278306.0,,0.8440838989850108,84000055.0,USA,2.6240410797271382e-05,,2022-02-26,,
Wyoming,US,2022-02-27 04:31:23,42.756,-107.3025,154909,1718,,,56.0,26765.71768214404,1358214.0,,1.1090382095294655,84000056.0,USA,234676.95534756265,,2022-02-26,,
