Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-01-05 05:30:33,32.3182,-86.9023,374095,4878,202137.0,167080.0,1.0,7629.632575560579,,,1.3039468584183165,84000001.0,USA,,,2021-01-04,,
Alaska,US,2021-01-05 05:30:33,61.3707,-152.4044,48382,218,7165.0,40999.0,2.0,6613.673799971293,1297498.0,,0.4505807945103551,84000002.0,USA,177364.0719299565,,2021-01-04,,
American Samoa,US,2021-01-05 05:30:33,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-01-04,,
Arizona,US,2021-01-05 05:30:33,33.7298,-111.4312,561542,9064,79480.0,472998.0,4.0,7714.848647089865,5288658.0,,1.6141268150913022,84000004.0,USA,40358.60990336621,,2021-01-04,,
Arkansas,US,2021-01-05 05:30:33,34.9697,-92.3731,234781,3800,207898.0,23083.0,5.0,7779.862443021482,2095621.0,,1.6185296084436134,84000005.0,USA,69441.91869319545,,2021-01-04,,
California,US,2021-01-05 05:30:33,36.1162,-119.6816,2549560,26940,,,6.0,6454.893717318815,34127013.0,,1.050119350457484,84000006.0,USA,86370.77443099063,,2021-01-04,,
Colorado,US,2021-01-05 05:30:33,39.0598,-105.3111,370153,5503,18403.0,320088.0,8.0,5963.721900083629,4529774.0,,1.4395737184620088,84000008.0,USA,78659.17104031162,,2021-01-04,,
Connecticut,US,2021-01-05 05:30:33,41.5978,-72.7554,194636,6168,9800.0,178668.0,9.0,5459.195851554166,4468860.0,,3.168992375511211,84000009.0,USA,125343.6259128648,,2021-01-04,,
Delaware,US,2021-01-05 05:30:33,39.3185,-75.5071,60333,1085,18851.0,40397.0,10.0,6195.854437009378,1047225.0,,1.7983524770855088,84000010.0,USA,1.0754402504097503e-05,,2021-01-04,,
Diamond Princess,US,2021-01-05 05:30:33,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-01-04,,
District of Columbia,US,2021-01-05 05:30:33,38.8974,-77.0268,29904,797,21127.0,7980.0,11.0,4237.200477790263,921119.0,,2.665195291599786,84000011.0,USA,130516.51507830688,,2021-01-04,,
Florida,US,2021-01-05 05:30:33,27.7663,-81.6868,1376692,22090,,,12.0,6409.85593593962,17630355.0,,1.6045709570477638,84000012.0,USA,82086.6509353383,,2021-01-04,,
Georgia,US,2021-01-05 05:30:33,33.0406,-83.6431,696063,10971,,,13.0,6555.856350453401,5482790.0,,1.5761504346589317,84000013.0,USA,51639.555097315046,,2021-01-04,,
Grand Princess,US,2021-01-05 05:30:33,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-01-04,,
Guam,US,2021-01-05 05:30:33,13.4443,144.7937,7344,122,7089.0,133.0,66.0,4471.804614288585,96836.0,,1.6612200435729847,316.0,GUM,58964.00757478887,,2021-01-04,,
Hawaii,US,2021-01-05 05:30:33,21.0943,-157.4983,22602,289,11958.0,10355.0,15.0,1596.3307417619671,828410.0,,1.2786479072648438,84000015.0,USA,58508.82000632826,,2021-01-04,,
Idaho,US,2021-01-05 05:30:33,44.2405,-114.4788,143305,1459,60820.0,81026.0,16.0,8019.014417494607,549099.0,,1.0181082306967657,84000016.0,USA,30726.302624694683,,2021-01-04,,
Illinois,US,2021-01-05 05:30:33,40.3495,-88.9861,984880,18412,,,17.0,7772.20574690883,13530371.0,,1.8694663309235644,84000017.0,USA,106775.26931606753,,2021-01-04,,
