Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-02-17 04:32:03,32.3182,-86.9023,1633743,20899,,,1.0,33320.03585424576,,,1.2792097655506405,84000001.0,USA,,
Alaska,US,2023-02-17 04:32:03,61.3707,-152.4044,305846,1473,,,2.0,41808.22779186516,,,0.481614930389804,84000002.0,USA,,
American Samoa,US,2023-02-17 04:32:03,-14.271,-170.132,8320,34,,,60.0,14953.002282489531,,,0.4086538461538461,16.0,ASM,,
Arizona,US,2023-02-17 04:32:03,33.7298,-111.4312,2407765,33003,,,4.0,33079.52486681375,,,1.370690245933469,84000004.0,USA,,
Arkansas,US,2023-02-17 04:32:03,34.9697,-92.3731,1000678,12941,,,5.0,33159.14486162786,,,1.293223194674011,84000005.0,USA,,
California,US,2023-02-17 04:32:03,36.1162,-119.6816,12060681,100491,,,6.0,30510.36637447607,,,0.834328467654623,84000006.0,USA,,
Colorado,US,2023-02-17 04:32:03,39.0598,-105.3111,1754830,14105,,,8.0,30472.485628790764,,,0.8037815628864334,84000008.0,USA,,
Connecticut,US,2023-02-17 04:32:03,41.5978,-72.7554,972542,12070,,,9.0,27278.084485204137,,,1.2410775061642585,84000009.0,USA,,
Delaware,US,2023-02-17 04:32:03,39.3185,-75.5071,328915,3308,,,10.0,33777.69151457643,,,1.0057309639268504,84000010.0,USA,,
Diamond Princess,US,2023-02-17 04:32:03,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-02-17 04:32:03,38.8974,-77.0268,177215,1426,,,11.0,25110.202069007537,,,0.8046722907203114,84000011.0,USA,,
Florida,US,2023-02-17 04:32:03,27.7663,-81.6868,7483857,85710,,,12.0,34844.71851014844,,,1.1452650685335115,84000012.0,USA,,
Georgia,US,2023-02-17 04:32:03,33.0406,-83.6431,3049248,42245,,,13.0,28719.285272895315,,,1.3854235536105952,84000013.0,USA,,
Grand Princess,US,2023-02-17 04:32:03,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-02-17 04:32:03,13.4443,144.7937,60920,418,,,66.0,37094.54481242655,,,0.6861457649376231,316.0,GUM,,
Hawaii,US,2023-02-17 04:32:03,21.0943,-157.4983,379100,1822,,,15.0,26775.01921077612,,,0.4806119757319968,84000015.0,USA,,
Idaho,US,2023-02-17 04:32:03,44.2405,-114.4788,517540,5389,,,16.0,28960.334403057528,,,1.0412721721992504,84000016.0,USA,,
Illinois,US,2023-02-17 04:32:03,40.3495,-88.9861,4050952,41335,,,17.0,31968.19146987635,,,1.020377432267773,84000017.0,USA,,
Indiana,US,2023-02-17 04:32:03,39.8494,-86.2583,2038725,25998,,,18.0,30283.10576349344,,,1.2752087701872494,84000018.0,USA,,
Iowa,US,2023-02-17 04:32:03,42.0115,-93.2105,898762,10653,,,19.0,28486.27764201745,,,1.1852971086895083,84000019.0,USA,,
Kansas,US,2023-02-17 04:32:03,38.5266,-96.7265,932517,10029,,,20.0,32008.80509275691,,,1.0754763720125209,84000020.0,USA,,
Kentucky,US,2023-02-17 04:32:03,37.6681,-84.6701,1704713,18000,,,21.0,38156.61978842229,,,1.0558962124416251,84000021.0,USA,,
Louisiana,US,2023-02-17 04:32:03,31.1695,-91.8678,1560627,18666,,,22.0,33570.57765949621,,,1.1960577383320934,84000022.0,USA,,
Maine,US,2023-02-17 04:32:03,44.6939,-69.3819,314118,2908,,,23.0,23368.18894638643,,,0.9257667500748128,84000023.0,USA,,
Maryland,US,2023-02-17 04:32:03,39.0639,-76.8021,1356264,16398,,,24.0,22433.60548358497,,,1.2090566438392525,84000024.0,USA,,
Massachusetts,US,2023-02-17 04:32:03,42.2302,-71.5301,2211790,24029,,,25.0,32089.79379479414,,,1.0864051288775154,84000025.0,USA,,
Michigan,US,2023-02-17 04:32:03,43.3266,-84.5361,3043192,41868,,,26.0,30471.969309263164,,,1.3757922602320196,84000026.0,USA,,
Minnesota,US,2023-02-17 04:32:03,45.6945,-93.9002,1766860,14742,,,27.0,31329.349149022488,,,0.8343615227012893,84000027.0,USA,,
Mississippi,US,2023-02-17 04:32:03,32.7416,-89.6787,984614,13296,,,28.0,33083.491451536865,,,1.3503768989675142,84000028.0,USA,,
Missouri,US,2023-02-17 04:32:03,38.4561,-92.2884,1765686,22711,,,29.0,28769.15215950395,,,1.286242287700078,84000029.0,USA,,
Montana,US,2023-02-17 04:32:03,46.9219,-110.4544,327175,3645,,,30.0,30612.06349681599,,,1.1140826774661878,84000030.0,USA,,
Nebraska,US,2023-02-17 04:32:03,41.1254,-98.2681,561712,4790,,,31.0,29037.92788284581,,,0.8527501637850001,84000031.0,USA,,
Nevada,US,2023-02-17 04:32:03,38.3135,-117.0554,886694,11903,,,32.0,28787.30817530021,,,1.3424022266982747,84000032.0,USA,,
New Hampshire,US,2023-02-17 04:32:03,43.4525,-71.5639,375922,2973,,,33.0,27647.566284306,,,0.7908450310831624,84000033.0,USA,,
New Jersey,US,2023-02-17 04:32:03,40.2989,-74.521,3029646,35911,,,34.0,34109.22306323103,,,1.1853200010826348,84000034.0,USA,,
New Mexico,US,2023-02-17 04:32:03,34.8405,-106.2485,667335,9007,,,35.0,31825.91427340999,,,1.3496969288288492,84000035.0,USA,,
New York,US,2023-02-17 04:32:03,42.1657,-74.9481,6755927,76928,,,36.0,34728.48492880044,,,1.1386742337506015,84000036.0,USA,,
North Carolina,US,2023-02-17 04:32:03,35.6301,-79.8064,3449973,28294,,,37.0,32894.215950215505,,,0.8201223603778928,84000037.0,USA,,
North Dakota,US,2023-02-17 04:32:03,47.5289,-99.784,285402,2458,,,38.0,37349.585729245126,,,0.8635863779613319,84000038.0,USA,,
Northern Mariana Islands,US,2023-02-17 04:32:03,15.0979,145.6739,13582,41,,,69.0,24630.059480632524,,,0.301870122220586,580.0,MNP,,
