Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-01-05 04:31:16,32.3182,-86.9023,1587224,20776,,,1.0,32371.28519523534,,,1.3089519815728592,84000001.0,USA,,
Alaska,US,2023-01-05 04:31:16,61.3707,-152.4044,301803,1455,,,2.0,41255.56185880568,,,0.4821025635928072,84000002.0,USA,,
American Samoa,US,2023-01-05 04:31:16,-14.271,-170.132,8266,34,,,60.0,14855.95154652145,,,0.4113234938301476,16.0,ASM,,
Arizona,US,2023-01-05 04:31:16,33.7298,-111.4312,2384521,32311,,,4.0,32760.182872888174,,,1.3550310523581046,84000004.0,USA,,
Arkansas,US,2023-01-05 04:31:16,34.9697,-92.3731,987049,12698,,,5.0,32707.52507452439,,,1.2864609558390718,84000005.0,USA,,
California,US,2023-01-05 04:31:16,36.1162,-119.6816,11846132,98642,,,6.0,29961.93861327417,,,0.8340071163651734,84000006.0,USA,,
Colorado,US,2023-01-05 04:31:16,39.0598,-105.3111,1737244,13889,,,8.0,30167.106114953003,,,0.7994847010552346,84000008.0,USA,,
Connecticut,US,2023-01-05 04:31:16,41.5978,-72.7554,952152,11803,,,9.0,26706.181017124287,,,1.239613002965913,84000009.0,USA,,
Delaware,US,2023-01-05 04:31:16,39.3185,-75.5071,323151,3218,,,10.0,33185.761642451354,,,0.995819291909974,84000010.0,USA,,
Diamond Princess,US,2023-01-05 04:31:16,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-01-05 04:31:16,38.8974,-77.0268,173386,1411,,,11.0,24567.65790670621,,,0.8137911942140658,84000011.0,USA,,
Florida,US,2023-01-05 04:31:16,27.7663,-81.6868,7338503,83906,,,12.0,34167.95261064981,,,1.1433667057164112,84000012.0,USA,,
Georgia,US,2023-01-05 04:31:16,33.0406,-83.6431,2998991,41520,,,13.0,28245.94065810508,,,1.3844656419442405,84000013.0,USA,,
Grand Princess,US,2023-01-05 04:31:16,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-01-05 04:31:16,13.4443,144.7937,60087,411,,,66.0,36587.32623349104,,,0.6840081881272155,316.0,GUM,,
Hawaii,US,2023-01-05 04:31:16,21.0943,-157.4983,373514,1765,,,15.0,26380.49202187768,,,0.4725391819316009,84000015.0,USA,,
Idaho,US,2023-01-05 04:31:16,44.2405,-114.4788,512726,5320,,,16.0,28690.954162271657,,,1.037591228063332,84000016.0,USA,,
Illinois,US,2023-01-05 04:31:16,40.3495,-88.9861,3974859,40702,,,17.0,31367.701611315373,,,1.0239860080571412,84000017.0,USA,,
Indiana,US,2023-01-05 04:31:16,39.8494,-86.2583,2010174,25372,,,18.0,29515.03805803109,,,1.3204215162728854,84000018.0,USA,,
Iowa,US,2023-01-05 04:31:16,42.0115,-93.2105,888667,10463,,,19.0,28166.31643671932,,,1.1773814038329318,84000019.0,USA,,
Kansas,US,2023-01-05 04:31:16,38.5266,-96.7265,919770,9753,,,20.0,31584.683285083585,,,1.059923209090583,84000020.0,USA,,
Kentucky,US,2023-01-05 04:31:16,37.6681,-84.6701,1666113,17697,,,21.0,37292.63533835176,,,1.0621728538220396,84000021.0,USA,,
Louisiana,US,2023-01-05 04:31:16,31.1695,-91.8678,1521203,18394,,,22.0,32722.52975718004,,,1.2091745809073478,84000022.0,USA,,
Maine,US,2023-01-05 04:31:16,44.6939,-69.3819,307075,2791,,,23.0,22844.23885518058,,,0.908898477570626,84000023.0,USA,,
Maryland,US,2023-01-05 04:31:16,39.0639,-76.8021,1322943,16006,,,24.0,21882.451601804925,,,1.2098782789583526,84000024.0,USA,,
Massachusetts,US,2023-01-05 04:31:16,42.2302,-71.5301,2154886,22940,,,25.0,31264.20111822948,,,1.0645574754302547,84000025.0,USA,,
Michigan,US,2023-01-05 04:31:16,43.3266,-84.5361,2998447,40836,,,26.0,30023.930451792792,,,1.3619050128283074,84000026.0,USA,,
Minnesota,US,2023-01-05 04:31:16,45.6945,-93.9002,1736893,14320,,,27.0,30797.98469119971,,,0.8244606892882866,84000027.0,USA,,
Mississippi,US,2023-01-05 04:31:16,32.7416,-89.6787,960923,13112,,,28.0,32287.462758081,,,1.3645214028595425,84000028.0,USA,,
Missouri,US,2023-01-05 04:31:16,38.4561,-92.2884,1739403,22286,,,29.0,28340.91088319081,,,1.281244197003225,84000029.0,USA,,
Montana,US,2023-01-05 04:31:16,46.9219,-110.4544,323055,3621,,,30.0,30226.576520100527,,,1.1208617727631518,84000030.0,USA,,
Nebraska,US,2023-01-05 04:31:16,41.1254,-98.2681,555114,4685,,,31.0,28696.841617693888,,,0.8439707879822883,84000031.0,USA,,
Nevada,US,2023-01-05 04:31:16,38.3135,-117.0554,879355,11770,,,32.0,28549.04102259756,,,1.3384810457664993,84000032.0,USA,,
New Hampshire,US,2023-01-05 04:31:16,43.4525,-71.5639,368738,2866,,,33.0,27119.21871633016,,,0.777235093276347,84000033.0,USA,,
New Jersey,US,2023-01-05 04:31:16,40.2989,-74.521,2941046,35555,,,34.0,33111.72132098053,,,1.2089236278521316,84000034.0,USA,,
New Mexico,US,2023-01-05 04:31:16,34.8405,-106.2485,660146,8831,,,35.0,31483.063235008674,,,1.3377343799704913,84000035.0,USA,,
New York,US,2023-01-05 04:31:16,42.1657,-74.9481,6596319,75330,,,36.0,33908.02845813165,,,1.1420005612220998,84000036.0,USA,,
North Carolina,US,2023-01-05 04:31:16,35.6301,-79.8064,3359796,27699,,,37.0,32034.41162370553,,,0.8244250543783015,84000037.0,USA,,
North Dakota,US,2023-01-05 04:31:16,47.5289,-99.784,281090,2427,,,38.0,36818.92024533437,,,0.8649846925865073,84000038.0,USA,,
Northern Mariana Islands,US,2023-01-05 04:31:16,15.0979,145.6739,13319,41,,,69.0,24153.12636007544,,,0.3078309182371049,580.0,MNP,,
Ohio,US,2023-01-05 04:31:16,40.3888,-82.7649,3307568,41303,,,39.0,28296.173358085736,,,1.237404642927976,84000039.0,USA,,
Oklahoma,US,2023-01-05 04:31:16,35.5653,-96.9289,1250013,17412,,,40.0,31590.148120873266,,,1.392945513366661,84000040.0,USA,,
Oregon,US,2023-01-05 04:31:16,44.572,-122.0709,942121,9024,,,41.0,22337.12059334188,,,0.9578387489505064,84000041.0,USA,,
Pennsylvania,US,2023-01-05 04:31:16,40.5908,-77.2098,3431861,49034,,,42.0,26807.24846740612,,,1.4287874712874444,84000042.0,USA,,
Puerto Rico,US,2023-01-05 04:31:16,18.2208,-66.5901,1056921,5555,,,72.0,33093.99710805105,,,0.5255832744358376,630.0,PRI,,
Rhode Island,US,2023-01-05 04:31:16,41.6809,-71.5118,443645,3770,,,44.0,41878.54753950731,,,0.8497785391472912,84000044.0,USA,,
South Carolina,US,2023-01-05 04:31:16,33.8569,-80.945,1780649,18849,,,45.0,34584.344750941695,,,1.0585466310317193,84000045.0,USA,,
South Dakota,US,2023-01-05 04:31:16,44.2998,-99.4388,272367,3124,,,46.0,30787.795071321267,,,1.1469818296636525,84000046.0,USA,,
Tennessee,US,2023-01-05 04:31:16,35.7478,-86.6923,2446382,28652,,,47.0,35729.782254779275,,,1.171656798695436,84000047.0,USA,,
Texas,US,2023-01-05 04:31:16,31.0545,-97.5635,8245804,91717,,,48.0,28493.881596492964,,,1.1127865087268878,84000048.0,USA,,
Utah,US,2023-01-05 04:31:16,40.15,-111.8624,1074828,5187,,,49.0,33525.95386464826,,,0.4825888421217162,84000049.0,USA,,
Vermont,US,2023-01-05 04:31:16,44.0459,-72.7107,148835,791,,,50.0,23852.183291692643,,,0.5314610138744247,84000050.0,USA,,
Virgin Islands,US,2023-01-05 04:31:16,18.3358,-64.8963,23820,127,,,78.0,22206.06331804453,,,0.5331654072208228,850.0,VIR,,
Virginia,US,2023-01-05 04:31:16,37.7693,-78.17,2211948,22686,,,51.0,25914.628038435625,,,1.0256118136592722,84000051.0,USA,,
Washington,US,2023-01-05 04:31:16,47.4009,-121.4905,1889201,15123,,,53.0,24809.29147658411,,,0.800497141384109,84000053.0,USA,,
West Virginia,US,2023-01-05 04:31:16,38.4912,-80.9545,626674,7687,,,54.0,34967.778870818074,,,1.2266345819357434,84000054.0,USA,,
Wisconsin,US,2023-01-05 04:31:16,44.2685,-89.6165,1964866,15835,,,55.0,33746.470977601464,,,0.8059073748540613,84000055.0,USA,,
Wyoming,US,2023-01-05 04:31:16,42.756,-107.3025,183151,1958,,,56.0,31645.46901214496,,,1.0690632319779854,84000056.0,USA,,
