Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-12-14 04:31:57,32.3182,-86.9023,1555092,20682,,,1.0,31715.95605713429,,,1.329953468990902,84000001.0,USA,,
Alaska,US,2022-12-14 04:31:57,61.3707,-152.4044,300719,1436,,,2.0,41107.382320978206,,,0.4775222051150742,84000002.0,USA,,
American Samoa,US,2022-12-14 04:31:57,-14.271,-170.132,8265,34,,,60.0,14854.154310670188,,,0.411373260738052,16.0,ASM,,
Arizona,US,2022-12-14 04:31:57,33.7298,-111.4312,2353530,31822,,,4.0,32334.40728633906,,,1.3520966378163866,84000004.0,USA,,
Arkansas,US,2022-12-14 04:31:57,34.9697,-92.3731,975637,12638,,,5.0,32329.3693029766,,,1.2953588271047531,84000005.0,USA,,
California,US,2022-12-14 04:31:57,36.1162,-119.6816,11690735,97798,,,6.0,29441.99317765543,,,0.8414891672840097,84000006.0,USA,,
Colorado,US,2022-12-14 04:31:57,39.0598,-105.3111,1720938,13740,,,8.0,29883.95370095104,,,0.7984018018080837,84000008.0,USA,,
Connecticut,US,2022-12-14 04:31:57,41.5978,-72.7554,935123,11656,,,9.0,26228.54765969752,,,1.2464670423035258,84000009.0,USA,,
Delaware,US,2022-12-14 04:31:57,39.3185,-75.5071,319063,3184,,,10.0,32765.947395878266,,,0.9979220404747652,84000010.0,USA,,
Diamond Princess,US,2022-12-14 04:31:57,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-12-14 04:31:57,38.8974,-77.0268,172044,1407,,,11.0,24377.505317046147,,,0.8178140475692265,84000011.0,USA,,
Florida,US,2022-12-14 04:31:57,27.7663,-81.6868,7270410,83201,,,12.0,33850.91269159316,,,1.1443783775605505,84000012.0,USA,,
Georgia,US,2022-12-14 04:31:57,33.0406,-83.6431,2953341,41172,,,13.0,27815.98698667276,,,1.394082159831865,84000013.0,USA,,
Grand Princess,US,2022-12-14 04:31:57,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-12-14 04:31:57,13.4443,144.7937,59574,410,,,66.0,36274.95752881647,,,0.688219693154732,316.0,GUM,,
Hawaii,US,2022-12-14 04:31:57,21.0943,-157.4983,368723,1744,,,15.0,26042.11397640465,,,0.4729837845754129,84000015.0,USA,,
Idaho,US,2022-12-14 04:31:57,44.2405,-114.4788,507870,5280,,,16.0,28419.223699193928,,,1.0396361273554255,84000016.0,USA,,
Illinois,US,2022-12-14 04:31:57,40.3495,-88.9861,3918785,40441,,,17.0,30925.192204024977,,,1.0319780238007443,84000017.0,USA,,
Indiana,US,2022-12-14 04:31:57,39.8494,-86.2583,1977292,25230,,,18.0,29370.58345844068,,,1.2759875627878938,84000018.0,USA,,
Iowa,US,2022-12-14 04:31:57,42.0115,-93.2105,877068,10316,,,19.0,27798.68592455952,,,1.1761915837768566,84000019.0,USA,,
Kansas,US,2022-12-14 04:31:57,38.5266,-96.7265,906029,9692,,,20.0,31111.167556947174,,,1.0693251953405136,84000020.0,USA,,
Kentucky,US,2022-12-14 04:31:57,37.6681,-84.6701,1646271,17580,,,21.0,36848.51151818855,,,1.0678679269694966,84000021.0,USA,,
Louisiana,US,2022-12-14 04:31:57,31.1695,-91.8678,1477545,18296,,,22.0,31783.40447006256,,,1.2382702388082936,84000022.0,USA,,
Maine,US,2022-12-14 04:31:57,44.6939,-69.3819,303580,2776,,,23.0,22584.23522480085,,,0.9144212398708742,84000023.0,USA,,
Maryland,US,2022-12-14 04:31:57,39.0639,-76.8021,1300511,15825,,,24.0,21511.40980005558,,,1.2168293847572222,84000024.0,USA,,
Massachusetts,US,2022-12-14 04:31:57,42.2302,-71.5301,2124243,22574,,,25.0,30819.616618229986,,,1.06268444805985,84000025.0,USA,,
Michigan,US,2022-12-14 04:31:57,43.3266,-84.5361,2963404,40508,,,26.0,29673.03927551981,,,1.3669415307531474,84000026.0,USA,,
Minnesota,US,2022-12-14 04:31:57,45.6945,-93.9002,1719549,14155,,,27.0,30490.44689440729,,,0.8231809619847995,84000027.0,USA,,
Mississippi,US,2022-12-14 04:31:57,32.7416,-89.6787,946657,13063,,,28.0,31808.118477939108,,,1.3799084568117068,84000028.0,USA,,
