Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-03-08 04:31:34,32.3182,-86.9023,1642062,21001,,,1.0,33489.70108205177,,,1.2789407464517175,84000001.0,USA,,
Alaska,US,2023-03-08 04:31:34,61.3707,-152.4044,307655,1486,,,2.0,42055.51264788906,,,0.4830085647884806,84000002.0,USA,,
American Samoa,US,2023-03-08 04:31:34,-14.271,-170.132,8320,34,,,60.0,14953.002282489531,,,0.4086538461538461,16.0,ASM,,
Arizona,US,2023-03-08 04:31:34,33.7298,-111.4312,2440294,33076,,,4.0,33526.43055087868,,,1.3554104546419408,84000004.0,USA,,
Arkansas,US,2023-03-08 04:31:34,34.9697,-92.3731,1006336,13009,,,5.0,33346.63218684845,,,1.2927093932841516,84000005.0,USA,,
California,US,2023-03-08 04:31:34,36.1162,-119.6816,12120965,100954,,,6.0,30649.495473843624,,,0.8343065409543631,84000006.0,USA,,
Colorado,US,2023-03-08 04:31:34,39.0598,-105.3111,1763574,14127,,,8.0,30624.324504544053,,,0.8010437894865767,84000008.0,USA,,
Connecticut,US,2023-03-08 04:31:34,41.5978,-72.7554,976310,12196,,,9.0,27383.770226632525,,,1.2491933914432916,84000009.0,USA,,
Delaware,US,2023-03-08 04:31:34,39.3185,-75.5071,330793,3324,,,10.0,33970.55138616749,,,1.0048580229932311,84000010.0,USA,,
Diamond Princess,US,2023-03-08 04:31:34,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-03-08 04:31:34,38.8974,-77.0268,177714,1430,,,11.0,25180.90709303166,,,0.804663673092722,84000011.0,USA,,
Florida,US,2023-03-08 04:31:34,27.7663,-81.6868,7574590,86850,,,12.0,35267.16990714618,,,1.1465967134854824,84000012.0,USA,,
Georgia,US,2023-03-08 04:31:34,33.0406,-83.6431,3065390,42427,,,13.0,28871.318398070795,,,1.3840653228463589,84000013.0,USA,,
Grand Princess,US,2023-03-08 04:31:34,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-03-08 04:31:34,13.4443,144.7937,61018,420,,,66.0,37154.21758641896,,,0.6883214789078632,316.0,GUM,,
Hawaii,US,2023-03-08 04:31:34,21.0943,-157.4983,380098,1834,,,15.0,26845.50580843466,,,0.4825071428947271,84000015.0,USA,,
Idaho,US,2023-03-08 04:31:34,44.2405,-114.4788,519850,5399,,,16.0,29089.596629109743,,,1.0385688179282486,84000016.0,USA,,
Illinois,US,2023-03-08 04:31:34,40.3495,-88.9861,4072972,41443,,,17.0,32141.96286390093,,,1.0175125191138068,84000017.0,USA,,
Indiana,US,2023-03-08 04:31:34,39.8494,-86.2583,2047622,26091,,,18.0,30415.261297946487,,,1.274209790674255,84000018.0,USA,,
Iowa,US,2023-03-08 04:31:34,42.0115,-93.2105,902075,10700,,,19.0,28591.283236188105,,,1.1861541446110355,84000019.0,USA,,
Kansas,US,2023-03-08 04:31:34,38.5266,-96.7265,936471,10055,,,20.0,32144.52681722602,,,1.0737118394483118,84000020.0,USA,,
