Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-03-07 04:32:47,32.3182,-86.9023,1642062,21001,,,1.0,33489.70108205177,,,1.2789407464517175,84000001.0,USA,,
Alaska,US,2023-03-07 04:32:47,61.3707,-152.4044,307073,1486,,,2.0,41975.95499935069,,,0.483924018067365,84000002.0,USA,,
American Samoa,US,2023-03-07 04:32:47,-14.271,-170.132,8320,34,,,60.0,14953.002282489531,,,0.4086538461538461,16.0,ASM,,
Arizona,US,2023-03-07 04:32:47,33.7298,-111.4312,2440294,33076,,,4.0,33526.43055087868,,,1.3554104546419408,84000004.0,USA,,
Arkansas,US,2023-03-07 04:32:47,34.9697,-92.3731,1005930,13001,,,5.0,33333.17869550176,,,1.2924358553776107,84000005.0,USA,,
California,US,2023-03-07 04:32:47,36.1162,-119.6816,12110179,100954,,,6.0,30649.495473843624,,,0.8343065409543631,84000006.0,USA,,
Colorado,US,2023-03-07 04:32:47,39.0598,-105.3111,1763574,14127,,,8.0,30624.324504544053,,,0.8010437894865767,84000008.0,USA,,
Connecticut,US,2023-03-07 04:32:47,41.5978,-72.7554,976156,12196,,,9.0,27379.4507987716,,,1.249390466277931,84000009.0,USA,,
Delaware,US,2023-03-07 04:32:47,39.3185,-75.5071,330793,3324,,,10.0,33970.55138616749,,,1.0048580229932311,84000010.0,USA,,
Diamond Princess,US,2023-03-07 04:32:47,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-03-07 04:32:47,38.8974,-77.0268,177714,1430,,,11.0,25180.90709303166,,,0.804663673092722,84000011.0,USA,,
Florida,US,2023-03-07 04:32:47,27.7663,-81.6868,7574590,86850,,,12.0,35267.16990714618,,,1.1465967134854824,84000012.0,USA,,
Georgia,US,2023-03-07 04:32:47,33.0406,-83.6431,3065390,42427,,,13.0,28871.318398070795,,,1.3840653228463589,84000013.0,USA,,
Grand Princess,US,2023-03-07 04:32:47,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-03-07 04:32:47,13.4443,144.7937,61002,420,,,66.0,37144.47509270592,,,0.6885020163273335,316.0,GUM,,
Hawaii,US,2023-03-07 04:32:47,21.0943,-157.4983,380098,1834,,,15.0,26845.50580843466,,,0.4825071428947271,84000015.0,USA,,
Idaho,US,2023-03-07 04:32:47,44.2405,-114.4788,519850,5399,,,16.0,29089.596629109743,,,1.0385688179282486,84000016.0,USA,,
Illinois,US,2023-03-07 04:32:47,40.3495,-88.9861,4072972,41443,,,17.0,32141.96286390093,,,1.0175125191138068,84000017.0,USA,,
Indiana,US,2023-03-07 04:32:47,39.8494,-86.2583,2047622,26091,,,18.0,30415.261297946487,,,1.274209790674255,84000018.0,USA,,
Iowa,US,2023-03-07 04:32:47,42.0115,-93.2105,902075,10700,,,19.0,28591.283236188105,,,1.1861541446110355,84000019.0,USA,,
Kansas,US,2023-03-07 04:32:47,38.5266,-96.7265,936471,10055,,,20.0,32144.52681722602,,,1.0737118394483118,84000020.0,USA,,
Kentucky,US,2023-03-07 04:32:47,37.6681,-84.6701,1713684,18094,,,21.0,38357.417832504754,,,1.0558539380655945,84000021.0,USA,,
Louisiana,US,2023-03-07 04:32:47,31.1695,-91.8678,1570671,18738,,,22.0,33786.63369467436,,,1.192993313049009,84000022.0,USA,,
Maine,US,2023-03-07 04:32:47,44.6939,-69.3819,316760,2921,,,23.0,23564.735324487505,,,0.9221492612703625,84000023.0,USA,,
Maryland,US,2023-03-07 04:32:47,39.0639,-76.8021,1363586,16513,,,24.0,22554.71675642773,,,1.2109980595283318,84000024.0,USA,,
Massachusetts,US,2023-03-07 04:32:47,42.2302,-71.5301,2220962,24249,,,25.0,32222.86591677944,,,1.0918241734887857,84000025.0,USA,,
Michigan,US,2023-03-07 04:32:47,43.3266,-84.5361,3057222,42096,,,26.0,30612.45394822416,,,1.3769363166953528,84000026.0,USA,,
Minnesota,US,2023-03-07 04:32:47,45.6945,-93.9002,1775264,14820,,,27.0,31478.365964304056,,,0.8348054148566072,84000027.0,USA,,
Mississippi,US,2023-03-07 04:32:47,32.7416,-89.6787,989282,13351,,,28.0,33240.33843735646,,,1.349564633744473,84000028.0,USA,,
Missouri,US,2023-03-07 04:32:47,38.4561,-92.2884,1773865,22825,,,29.0,28902.41645197304,,,1.2867382805343135,84000029.0,USA,,
Montana,US,2023-03-07 04:32:47,46.9219,-110.4544,329386,3652,,,30.0,30818.935269999944,,,1.1087295756346658,84000030.0,USA,,
Nebraska,US,2023-03-07 04:32:47,41.1254,-98.2681,565924,4915,,,31.0,29255.668917829124,,,0.8684911754935292,84000031.0,USA,,
Nevada,US,2023-03-07 04:32:47,38.3135,-117.0554,888983,11916,,,32.0,28861.622593141383,,,1.340408084294075,84000032.0,USA,,
New Hampshire,US,2023-03-07 04:32:47,43.4525,-71.5639,378089,3000,,,33.0,27806.57066097133,,,0.7934639727683165,84000033.0,USA,,
New Jersey,US,2023-03-07 04:32:47,40.2989,-74.521,3046838,35995,,,34.0,34302.77893177246,,,1.1813887052741234,84000034.0,USA,,
