Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-17 04:31:12,32.3182,-86.9023,1528739,20505,,,1.0,31178.489084136127,,,1.3413015563807815,84000001.0,USA,,
Alaska,US,2022-10-17 04:31:12,61.3707,-152.4044,299434,1393,,,2.0,40931.72668803696,,,0.4652110314793911,84000002.0,USA,,
American Samoa,US,2022-10-17 04:31:12,-14.271,-170.132,8251,34,,,60.0,14828.99300875254,,,0.4120712640892013,16.0,ASM,,
Arizona,US,2022-10-17 04:31:12,33.7298,-111.4312,2277635,31455,,,4.0,31291.70978896418,,,1.3810377870027464,84000004.0,USA,,
Arkansas,US,2022-10-17 04:31:12,34.9697,-92.3731,955956,12371,,,5.0,31677.20633944418,,,1.2940972178635837,84000005.0,USA,,
California,US,2022-10-17 04:31:12,36.1162,-119.6816,11323527,96338,,,6.0,28651.49601934571,,,0.8518535236289382,84000006.0,USA,,
Colorado,US,2022-10-17 04:31:12,39.0598,-105.3111,1663241,13365,,,8.0,28882.049810930734,,,0.8035516199997474,84000008.0,USA,,
Connecticut,US,2022-10-17 04:31:12,41.5978,-72.7554,905747,11410,,,9.0,25404.602771109312,,,1.259733678389219,84000009.0,USA,,
Delaware,US,2022-10-17 04:31:12,39.3185,-75.5071,310993,3136,,,10.0,31937.20449718823,,,1.0083828253369047,84000010.0,USA,,
Diamond Princess,US,2022-10-17 04:31:12,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-10-17 04:31:12,38.8974,-77.0268,169116,1392,,,11.0,23962.62693960601,,,0.8231036684879018,84000011.0,USA,,
Florida,US,2022-10-17 04:31:12,27.7663,-81.6868,7172780,81910,,,12.0,33396.34897289226,,,1.1419561174328503,84000012.0,USA,,
Georgia,US,2022-10-17 04:31:12,33.0406,-83.6431,2913382,40448,,,13.0,27439.633892329617,,,1.388352093889507,84000013.0,USA,,
Grand Princess,US,2022-10-17 04:31:12,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-10-17 04:31:12,13.4443,144.7937,58695,401,,,66.0,35739.72928045595,,,0.683192776216032,316.0,GUM,,
Hawaii,US,2022-10-17 04:31:12,21.0943,-157.4983,358279,1699,,,15.0,25304.476675857703,,,0.4742114385716159,84000015.0,USA,,
Idaho,US,2022-10-17 04:31:12,44.2405,-114.4788,498082,5198,,,16.0,27871.50998984368,,,1.0436032621134672,84000016.0,USA,,
Illinois,US,2022-10-17 04:31:12,40.3495,-88.9861,3784083,39843,,,17.0,29862.18792074162,,,1.0529103087855105,84000017.0,USA,,
Indiana,US,2022-10-17 04:31:12,39.8494,-86.2583,1930022,24816,,,18.0,28668.437553799125,,,1.2857884521523588,84000018.0,USA,,
Iowa,US,2022-10-17 04:31:12,42.0115,-93.2105,859632,10125,,,19.0,27246.05159315008,,,1.1778295828912837,84000019.0,USA,,
Kansas,US,2022-10-17 04:31:12,38.5266,-96.7265,883350,9590,,,20.0,30325.67035341882,,,1.0854776894152909,84000020.0,USA,,
Kentucky,US,2022-10-17 04:31:12,37.6681,-84.6701,1599943,17162,,,21.0,35811.55111396917,,,1.0726632136269854,84000021.0,USA,,
Louisiana,US,2022-10-17 04:31:12,31.1695,-91.8678,1459308,18136,,,22.0,31391.10917799326,,,1.2427808248841232,84000022.0,USA,,
Maine,US,2022-10-17 04:31:12,44.6939,-69.3819,293842,2625,,,23.0,21859.795925047536,,,0.893337235657258,84000023.0,USA,,
Maryland,US,2022-10-17 04:31:12,39.0639,-76.8021,1258813,15469,,,24.0,20821.69416839793,,,1.2288560731419202,84000024.0,USA,,
Massachusetts,US,2022-10-17 04:31:12,42.2302,-71.5301,2069848,21841,,,25.0,30030.42581192928,,,1.0551982561038298,84000025.0,USA,,
Michigan,US,2022-10-17 04:31:12,43.3266,-84.5361,2861595,38919,,,26.0,28653.609438885527,,,1.3600457087743023,84000026.0,USA,,
Minnesota,US,2022-10-17 04:31:12,45.6945,-93.9002,1676151,13738,,,27.0,29720.92859959657,,,0.8196158937947715,84000027.0,USA,,
Mississippi,US,2022-10-17 04:31:12,32.7416,-89.6787,930438,12945,,,28.0,31263.152483293008,,,1.3912802357599323,84000028.0,USA,,
Missouri,US,2022-10-17 04:31:12,38.4561,-92.2884,1667919,21802,,,29.0,27176.18846200721,,,1.3071378166445733,84000029.0,USA,,
Montana,US,2022-10-17 04:31:12,46.9219,-110.4544,311830,3555,,,30.0,29176.31163815124,,,1.140044254882468,84000030.0,USA,,
Nebraska,US,2022-10-17 04:31:12,41.1254,-98.2681,539389,4552,,,31.0,27883.931414675702,,,0.8439178403712349,84000031.0,USA,,
Nevada,US,2022-10-17 04:31:12,38.3135,-117.0554,849745,11531,,,32.0,27587.72607621173,,,1.356995333894286,84000032.0,USA,,
New Hampshire,US,2022-10-17 04:31:12,43.4525,-71.5639,353387,2715,,,33.0,25990.22880597421,,,0.768268664825463,84000033.0,USA,,
New Jersey,US,2022-10-17 04:31:12,40.2989,-74.521,2770918,34822,,,34.0,31196.33784010475,,,1.2566954345094297,84000034.0,USA,,
New Mexico,US,2022-10-17 04:31:12,34.8405,-106.2485,622170,8601,,,35.0,29671.947497864632,,,1.382419595930373,84000035.0,USA,,
New York,US,2022-10-17 04:31:12,42.1657,-74.9481,6183712,72177,,,36.0,31787.04402756904,,,1.1672115389591236,84000036.0,USA,,
North Carolina,US,2022-10-17 04:31:12,35.6301,-79.8064,3220858,26885,,,37.0,30709.68920538776,,,0.8347154702256355,84000037.0,USA,,
North Dakota,US,2022-10-17 04:31:12,47.5289,-99.784,271368,2383,,,38.0,35572.564961905984,,,0.8790600734087094,84000038.0,USA,,
Northern Mariana Islands,US,2022-10-17 04:31:12,15.0979,145.6739,13171,40,,,69.0,23884.738140142174,,,0.3036975172727963,580.0,MNP,,
Ohio,US,2022-10-17 04:31:12,40.3888,-82.7649,3162278,40284,,,39.0,27053.2205216826,,,1.2660809707432428,84000039.0,USA,,
Oklahoma,US,2022-10-17 04:31:12,35.5653,-96.9289,1203469,16999,,,40.0,30413.894870596727,,,1.4125000311599218,84000040.0,USA,,
Oregon,US,2022-10-17 04:31:12,44.572,-122.0709,902319,8622,,,41.0,21393.439183144896,,,0.9555378973511583,84000041.0,USA,,
Pennsylvania,US,2022-10-17 04:31:12,40.5908,-77.2098,3280190,47442,,,42.0,25622.502878263684,,,1.4463186583703993,84000042.0,USA,,
Puerto Rico,US,2022-10-17 04:31:12,18.2208,-66.5901,968867,5212,,,72.0,30336.876356970955,,,0.5379479329980276,630.0,PRI,,
Rhode Island,US,2022-10-17 04:31:12,41.6809,-71.5118,428874,3681,,,44.0,40484.21642858289,,,0.8582940444046503,84000044.0,USA,,
South Carolina,US,2022-10-17 04:31:12,33.8569,-80.945,1715434,18468,,,45.0,33317.71778350866,,,1.0765788715858493,84000045.0,USA,,
South Dakota,US,2022-10-17 04:31:12,44.2998,-99.4388,262837,3046,,,46.0,29710.54383666475,,,1.1588931543123686,84000046.0,USA,,
Tennessee,US,2022-10-17 04:31:12,35.7478,-86.6923,2351722,28016,,,47.0,34405.85933232921,,,1.191631384605956,84000047.0,USA,,
Texas,US,2022-10-17 04:31:12,31.0545,-97.5635,7995565,90766,,,48.0,27672.578736269472,,,1.13507034228209,84000048.0,USA,,
Utah,US,2022-10-17 04:31:12,40.15,-111.8624,1041651,5034,,,49.0,32491.0993843338,,,0.4832712683998767,84000049.0,USA,,
Vermont,US,2022-10-17 04:31:12,44.0459,-72.7107,143683,732,,,50.0,23026.52771122568,,,0.5094548415609362,84000050.0,USA,,
Virgin Islands,US,2022-10-17 04:31:12,18.3358,-64.8963,23240,123,,,78.0,21665.36152440616,,,0.5292598967297762,850.0,VIR,,
Virginia,US,2022-10-17 04:31:12,37.7693,-78.17,2102929,22032,,,51.0,24637.388775070387,,,1.0476815907717285,84000051.0,USA,,
Washington,US,2022-10-17 04:31:12,47.4009,-121.4905,1827631,14450,,,53.0,24000.744330878977,,,0.790640999195133,84000053.0,USA,,
West Virginia,US,2022-10-17 04:31:12,38.4912,-80.9545,604108,7470,,,54.0,33708.61876843808,,,1.2365338648056308,84000054.0,USA,,
Wisconsin,US,2022-10-17 04:31:12,44.2685,-89.6165,1880831,15352,,,55.0,32303.1742395019,,,0.8162349514656022,84000055.0,USA,,
Wyoming,US,2022-10-17 04:31:12,42.756,-107.3025,177635,1904,,,56.0,30692.395280246183,,,1.071860838235708,84000056.0,USA,,
