Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-05-14 04:31:01,32.3182,-86.9023,532895,11001,,,1.0,10868.343739834414,,,2.0643841657362145,84000001.0,USA,,,2021-05-13,,
Alaska,US,2021-05-14 04:31:01,61.3707,-152.4044,69351,353,,,2.0,9480.072996192988,2178645.0,,0.5090049170163372,84000002.0,USA,297814.2151200541,,2021-05-13,,
American Samoa,US,2021-05-14 04:31:01,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-05-13,,
Arizona,US,2021-05-14 04:31:01,33.7298,-111.4312,871168,17438,,,4.0,11968.702726043615,9398275.0,,2.001680502497796,84000004.0,USA,129119.9396816774,,2021-05-13,,
Arkansas,US,2021-05-14 04:31:01,34.9697,-92.3731,338235,5783,,,5.0,11207.984348884156,3005328.0,,1.7097580084852249,84000005.0,USA,99586.586802854,,2021-05-13,,
California,US,2021-05-14 04:31:01,36.1162,-119.6816,3827280,61507,,,6.0,9691.049273537456,62326240.0,,1.6056831426512783,84000006.0,USA,157739.13808899085,,2021-05-13,,
Colorado,US,2021-05-14 04:31:01,39.0598,-105.3111,541966,6599,,,8.0,9177.934185557386,8116349.0,,1.2152505141590024,84000008.0,USA,140939.76525404185,,2021-05-13,,
Connecticut,US,2021-05-14 04:31:01,41.5978,-72.7554,344612,8168,,,9.0,9665.757623439573,8218627.0,,2.370201850196743,84000009.0,USA,230517.9639114607,,2021-05-13,,
Delaware,US,2021-05-14 04:31:01,39.3185,-75.5071,106580,1648,,,10.0,10945.15714279846,1806411.0,,1.5462563332707826,84000010.0,USA,1.8550809025595523e-05,,2021-05-13,,
Diamond Princess,US,2021-05-14 04:31:01,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-05-13,,
District of Columbia,US,2021-05-14 04:31:01,38.8974,-77.0268,48404,1115,,,11.0,6858.529023774741,1553761.0,,2.3035286339971903,84000011.0,USA,220157.7331317508,,2021-05-13,,
Florida,US,2021-05-14 04:31:01,27.7663,-81.6868,2282613,35929,,,12.0,10627.809624449726,28851449.0,,1.574029412782631,84000012.0,USA,134331.88515158743,,2021-05-13,,
Georgia,US,2021-05-14 04:31:01,33.0406,-83.6431,1113411,20450,,,13.0,10486.640684844147,8518233.0,,1.836698218357821,84000013.0,USA,80228.81823583745,,2021-05-13,,
Grand Princess,US,2021-05-14 04:31:01,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-05-13,,
Guam,US,2021-05-14 04:31:01,13.4443,144.7937,8063,139,,,66.0,4909.607925518636,148294.0,,1.7239240977303734,316.0,GUM,90297.08516766224,,2021-05-13,,
Hawaii,US,2021-05-14 04:31:01,21.0943,-157.4983,34991,489,,,15.0,2471.339217104371,1514835.0,,1.3975022148552485,84000015.0,USA,106989.5442525878,,2021-05-13,,
Idaho,US,2021-05-14 04:31:01,44.2405,-114.4788,189735,2064,,,16.0,10617.129203470497,719274.0,,1.0878330302790735,84000016.0,USA,40248.899732242535,,2021-05-13,,
Illinois,US,2021-05-14 04:31:01,40.3495,-88.9861,1361666,24671,,,17.0,10745.622116979082,23505414.0,,1.81182463247228,84000017.0,USA,185493.57665326868,,2021-05-13,,
Indiana,US,2021-05-14 04:31:01,39.8494,-86.2583,732692,13450,,,18.0,10883.365499547772,10104400.0,,1.8356963089538303,84000018.0,USA,1.5009018571736896e-05,,2021-05-13,,
Iowa,US,2021-05-14 04:31:01,42.0115,-93.2105,368822,5997,,,19.0,11689.8198772135,1446388.0,,1.6259876037763474,84000019.0,USA,45843.29349269589,,2021-05-13,,
Kansas,US,2021-05-14 04:31:01,38.5266,-96.7265,312436,5030,,,20.0,10738.252038743509,1392624.0,,1.6078557980302968,84000020.0,USA,47802.05635231904,,2021-05-13,,
Kentucky,US,2021-05-14 04:31:01,37.6681,-84.6701,451213,6637,,,21.0,10099.508177970947,5210922.0,,1.4709239317129603,84000021.0,USA,116636.1548842093,,2021-05-13,,
Louisiana,US,2021-05-14 04:31:01,31.1695,-91.8678,464412,10469,,,22.0,9989.945779486034,6640675.0,,2.2542483829013893,84000022.0,USA,142847.2631826663,,2021-05-13,,
Maine,US,2021-05-14 04:31:01,44.6939,-69.3819,65044,798,,,23.0,4838.820067072754,2166925.0,,1.2268618166164442,84000023.0,USA,161204.11066111596,,2021-05-13,,
Maryland,US,2021-05-14 04:31:01,39.0639,-76.8021,454745,8896,,,24.0,7521.817231477683,10015044.0,,1.956261201332615,84000024.0,USA,1.6565620409945614e-05,,2021-05-13,,
Massachusetts,US,2021-05-14 04:31:01,42.2302,-71.5301,699908,14262,,,25.0,10154.62742635005,22190823.0,,2.53204706904336,84000025.0,USA,3.2195594256542215e-05,,2021-05-13,,
Michigan,US,2021-05-14 04:31:01,43.3266,-84.5361,972746,19646,,,26.0,9740.26162585486,13307223.0,,2.0196433601371786,84000026.0,USA,1.332473570013068e-05,,2021-05-13,,
Minnesota,US,2021-05-14 04:31:01,45.6945,-93.9002,591445,7367,,,27.0,10487.297752761173,8802891.0,,1.245593419506463,84000027.0,USA,156089.81224306833,,2021-05-13,,
Mississippi,US,2021-05-14 04:31:01,32.7416,-89.6787,314509,7247,,,28.0,10567.649670765812,1911290.0,,2.3042265881103563,84000028.0,USA,64220.23897325032,,2021-05-13,,
Missouri,US,2021-05-14 04:31:01,38.4561,-92.2884,598931,9258,,,29.0,9758.664378628962,5387161.0,,1.5457540184094662,84000029.0,USA,87775.54702067381,,2021-05-13,,
Montana,US,2021-05-14 04:31:01,46.9219,-110.4544,110429,1597,,,30.0,10332.267318376687,1346653.0,,1.4461780872777985,84000030.0,USA,125999.31884825473,,2021-05-13,,
