Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-09 04:32:04,32.3182,-86.9023,1525724,20473,,,1.0,31116.99844080939,,,1.34185475223566,84000001.0,USA,,
Alaska,US,2022-10-09 04:32:04,61.3707,-152.4044,298869,1393,,,2.0,40854.49288833906,,,0.4660904944975892,84000002.0,USA,,
American Samoa,US,2022-10-09 04:32:04,-14.271,-170.132,8250,34,,,60.0,14827.195772901276,,,0.4121212121212121,16.0,ASM,,
Arizona,US,2022-10-09 04:32:04,33.7298,-111.4312,2275235,31406,,,4.0,31258.73694498632,,,1.3803409318158344,84000004.0,USA,,
Arkansas,US,2022-10-09 04:32:04,34.9697,-92.3731,953976,12301,,,5.0,31611.59571662043,,,1.2894454367824768,84000005.0,USA,,
California,US,2022-10-09 04:32:04,36.1162,-119.6816,11299549,96118,,,6.0,28590.58828454172,,,0.8517208049694174,84000006.0,USA,,
Colorado,US,2022-10-09 04:32:04,39.0598,-105.3111,1658928,13333,,,8.0,28807.154903437146,,,0.8037117946047085,84000008.0,USA,,
Connecticut,US,2022-10-09 04:32:04,41.5978,-72.7554,901769,11385,,,9.0,25293.026900779656,,,1.262518449846912,84000009.0,USA,,
Delaware,US,2022-10-09 04:32:04,39.3185,-75.5071,309804,3112,,,10.0,31815.10098956216,,,1.0045060748085886,84000010.0,USA,,
Diamond Princess,US,2022-10-09 04:32:04,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-10-09 04:32:04,38.8974,-77.0268,168678,1392,,,11.0,23900.56521511189,,,0.8252409917120194,84000011.0,USA,,
Florida,US,2022-10-09 04:32:04,27.7663,-81.6868,7172780,81661,,,12.0,33396.34897289226,,,1.138484660062068,84000012.0,USA,,
Georgia,US,2022-10-09 04:32:04,33.0406,-83.6431,2909760,40374,,,13.0,27405.520153054087,,,1.3875371164632135,84000013.0,USA,,
Grand Princess,US,2022-10-09 04:32:04,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-10-09 04:32:04,13.4443,144.7937,58631,401,,,66.0,35700.75930560376,,,0.6839385308113455,316.0,GUM,,
Hawaii,US,2022-10-09 04:32:04,21.0943,-157.4983,357232,1694,,,15.0,25230.52931338426,,,0.4742016392708379,84000015.0,USA,,
Idaho,US,2022-10-09 04:32:04,44.2405,-114.4788,497007,5187,,,16.0,27811.35549070683,,,1.0436472725736257,84000016.0,USA,,
Illinois,US,2022-10-09 04:32:04,40.3495,-88.9861,3773667,39777,,,17.0,29779.98978994416,,,1.0540675687600416,84000017.0,USA,,
Indiana,US,2022-10-09 04:32:04,39.8494,-86.2583,1925645,24748,,,18.0,28603.421843525888,,,1.2851797709338948,84000018.0,USA,,
