Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-11-04 04:31:41,32.3182,-86.9023,1534287,20558,,,1.0,31291.64002581995,,,1.3399057673042918,84000001.0,USA,,
Alaska,US,2022-11-04 04:31:41,61.3707,-152.4044,300544,1413,,,2.0,41083.46034762045,,,0.4701474659284497,84000002.0,USA,,
American Samoa,US,2022-11-04 04:31:41,-14.271,-170.132,8257,34,,,60.0,14839.776423860105,,,0.4117718299624561,16.0,ASM,,
Arizona,US,2022-11-04 04:31:41,33.7298,-111.4312,2293015,31573,,,4.0,31503.010764122304,,,1.3769207789744071,84000004.0,USA,,
Arkansas,US,2022-11-04 04:31:41,34.9697,-92.3731,960920,12506,,,5.0,31841.696809998262,,,1.301461099779378,84000005.0,USA,,
California,US,2022-11-04 04:31:41,36.1162,-119.6816,11392113,96901,,,6.0,28815.587014681507,,,0.8519298673359753,84000006.0,USA,,
Colorado,US,2022-11-04 04:31:41,39.0598,-105.3111,1678078,13439,,,8.0,29139.693154886765,,,0.8008566943848856,84000008.0,USA,,
Connecticut,US,2022-11-04 04:31:41,41.5978,-72.7554,914441,11478,,,9.0,25648.45410762163,,,1.2551930633031545,84000009.0,USA,,
Delaware,US,2022-11-04 04:31:41,39.3185,-75.5071,313751,3147,,,10.0,32220.43534162281,,,1.003024691554768,84000010.0,USA,,
Diamond Princess,US,2022-11-04 04:31:41,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-11-04 04:31:41,38.8974,-77.0268,170041,1397,,,11.0,24093.69336690523,,,0.8215665633582488,84000011.0,USA,,
Florida,US,2022-11-04 04:31:41,27.7663,-81.6868,7203370,82357,,,12.0,33538.77552369693,,,1.143312088647397,84000012.0,USA,,
Georgia,US,2022-11-04 04:31:41,33.0406,-83.6431,2924732,40696,,,13.0,27546.53365510633,,,1.391443728861311,84000013.0,USA,,
