Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-20 04:31:57,32.3182,-86.9023,1528739,20505,,,1.0,31178.489084136127,,,1.3413015563807815,84000001.0,USA,,
Alaska,US,2022-10-20 04:31:57,61.3707,-152.4044,299790,1393,,,2.0,40980.39081669617,,,0.4646585943493779,84000002.0,USA,,
American Samoa,US,2022-10-20 04:31:57,-14.271,-170.132,8251,34,,,60.0,14828.99300875254,,,0.4120712640892013,16.0,ASM,,
Arizona,US,2022-10-20 04:31:57,33.7298,-111.4312,2283073,31514,,,4.0,31366.42075794401,,,1.3803325605444945,84000004.0,USA,,
Arkansas,US,2022-10-20 04:31:57,34.9697,-92.3731,956857,12396,,,5.0,31707.062486496805,,,1.2954913848150769,84000005.0,USA,,
California,US,2022-10-20 04:31:57,36.1162,-119.6816,11338771,96397,,,6.0,28661.26514825552,,,0.8520841562025954,84000006.0,USA,,
Colorado,US,2022-10-20 04:31:57,39.0598,-105.3111,1666327,13378,,,8.0,28935.6379594411,,,0.8028436195296601,84000008.0,USA,,
Connecticut,US,2022-10-20 04:31:57,41.5978,-72.7554,907476,11423,,,9.0,25453.09816572972,,,1.2587660720503904,84000009.0,USA,,
Delaware,US,2022-10-20 04:31:57,39.3185,-75.5071,311698,3136,,,10.0,32009.60396975037,,,1.0061020603276247,84000010.0,USA,,
Diamond Princess,US,2022-10-20 04:31:57,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-10-20 04:31:57,38.8974,-77.0268,169149,1392,,,11.0,23967.302822958303,,,0.8229430856818545,84000011.0,USA,,
Florida,US,2022-10-20 04:31:57,27.7663,-81.6868,7172780,82065,,,12.0,33396.34897289226,,,1.1441170647921726,84000012.0,USA,,
Georgia,US,2022-10-20 04:31:57,33.0406,-83.6431,2917301,40552,,,13.0,27476.544920551813,,,1.390051969268855,84000013.0,USA,,
Grand Princess,US,2022-10-20 04:31:57,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-10-20 04:31:57,13.4443,144.7937,58703,401,,,66.0,35744.60052731248,,,0.6830996712263427,316.0,GUM,,
Hawaii,US,2022-10-20 04:31:57,21.0943,-157.4983,360490,1702,,,15.0,25460.63485964833,,,0.4721351493800105,84000015.0,USA,,
Idaho,US,2022-10-20 04:31:57,44.2405,-114.4788,498808,5203,,,16.0,27912.135260888663,,,1.0430867187374702,84000016.0,USA,,
Illinois,US,2022-10-20 04:31:57,40.3495,-88.9861,3790171,39875,,,17.0,29910.23152868084,,,1.052063350176021,84000017.0,USA,,
Indiana,US,2022-10-20 04:31:57,39.8494,-86.2583,1933102,24816,,,18.0,28714.18769947917,,,1.2861711384086305,84000018.0,USA,,
Iowa,US,2022-10-20 04:31:57,42.0115,-93.2105,861010,10152,,,19.0,27289.72732776135,,,1.1790803823416685,84000019.0,USA,,
Kansas,US,2022-10-20 04:31:57,38.5266,-96.7265,885160,9601,,,20.0,30416.357454088367,,,1.0834826728539122,84000020.0,USA,,
Kentucky,US,2022-10-20 04:31:57,37.6681,-84.6701,1602636,17225,,,21.0,35871.828578322544,,,1.074791780541558,84000021.0,USA,,
Louisiana,US,2022-10-20 04:31:57,31.1695,-91.8678,1459866,18138,,,22.0,31403.112291058715,,,1.2424427995446157,84000022.0,USA,,
Maine,US,2022-10-20 04:31:57,44.6939,-69.3819,294893,2629,,,23.0,21937.982996729683,,,0.8915098018603358,84000023.0,USA,,
Maryland,US,2022-10-20 04:31:57,39.0639,-76.8021,1261834,15497,,,24.0,20871.66373344272,,,1.2281330190817492,84000024.0,USA,,
Massachusetts,US,2022-10-20 04:31:57,42.2302,-71.5301,2069848,21841,,,25.0,30030.42581192928,,,1.0551982561038298,84000025.0,USA,,
Michigan,US,2022-10-20 04:31:57,43.3266,-84.5361,2874009,39092,,,26.0,28777.912810807244,,,1.3601905909132503,84000026.0,USA,,
Minnesota,US,2022-10-20 04:31:57,45.6945,-93.9002,1676151,13738,,,27.0,29720.92859959657,,,0.8196158937947715,84000027.0,USA,,
Mississippi,US,2022-10-20 04:31:57,32.7416,-89.6787,930438,12945,,,28.0,31263.152483293008,,,1.3912802357599323,84000028.0,USA,,
Missouri,US,2022-10-20 04:31:57,38.4561,-92.2884,1668035,21804,,,29.0,27178.078504546203,,,1.307166816044028,84000029.0,USA,,
Montana,US,2022-10-20 04:31:57,46.9219,-110.4544,312863,3566,,,30.0,29272.964076730623,,,1.1397960129513558,84000030.0,USA,,
