Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-10-17 04:31:29,32.3182,-86.9023,813481,15179,,,1.0,16590.868996376845,,,1.8659317181347808,84000001.0,USA,,,2021-10-16,,
Alaska,US,2021-10-17 04:31:29,61.3707,-152.4044,127767,617,,,2.0,17465.364400002734,3197451.0,,0.4829102976511932,84000002.0,USA,437081.9293413257,,2021-10-16,,
American Samoa,US,2021-10-17 04:31:29,-14.271,-170.132,3,0,,,60.0,5.3917075537822825,2140.0,,0.0,16.0,ASM,3846.084721698028,,2021-10-16,,
Arizona,US,2021-10-17 04:31:29,33.7298,-111.4312,1131976,20500,,,4.0,15551.861681117702,13189256.0,,1.810992459204082,84000004.0,USA,181203.0334466913,,2021-10-16,,
Arkansas,US,2021-10-17 04:31:29,34.9697,-92.3731,506573,8195,,,5.0,16786.146482674158,4010278.0,,1.6177332783231635,84000005.0,USA,132887.2915537258,,2021-10-16,,
California,US,2021-10-17 04:31:29,36.1162,-119.6816,4825953,70365,,,6.0,12218.39125578938,97293058.0,,1.454422529049716,84000006.0,USA,246235.3434277793,,2021-10-16,,
Colorado,US,2021-10-17 04:31:29,39.0598,-105.3111,718672,8380,,,8.0,12239.474079034013,11610189.0,,1.1157157875770212,84000008.0,USA,201610.0234495903,,2021-10-16,,
Connecticut,US,2021-10-17 04:31:29,41.5978,-72.7554,397123,8718,,,9.0,11138.598379317007,10343140.0,,2.195289620596138,84000009.0,USA,290106.7992562731,,2021-10-16,,
Delaware,US,2021-10-17 04:31:29,39.3185,-75.5071,139874,2032,,,10.0,14364.260744903282,2329951.0,,1.4527360338590445,84000010.0,USA,2.392726574406119e-05,,2021-10-16,,
Diamond Princess,US,2021-10-17 04:31:29,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-10-16,,
District of Columbia,US,2021-10-17 04:31:29,38.8974,-77.0268,62976,1183,,,11.0,8923.285757401003,2135437.0,,1.878493394308943,84000011.0,USA,302577.4035811599,,2021-10-16,,
Florida,US,2021-10-17 04:31:29,27.7663,-81.6868,3664097,57859,,,12.0,17059.977035755677,40911633.0,,1.5790793748091276,84000012.0,USA,190483.90898910808,,2021-10-16,,
Georgia,US,2021-10-17 04:31:29,33.0406,-83.6431,1615699,27774,,,13.0,15217.430821019376,12062961.0,,1.719008305383614,84000013.0,USA,113614.77262420458,,2021-10-16,,
Grand Princess,US,2021-10-17 04:31:29,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-10-16,,
Guam,US,2021-10-17 04:31:29,13.4443,144.7937,16795,222,,,66.0,10226.57386941405,238366.0,,1.32182197082465,316.0,GUM,145142.45352526047,,2021-10-16,,
Hawaii,US,2021-10-17 04:31:29,21.0943,-157.4983,82250,866,,,15.0,5809.140939293948,2458339.0,,1.0528875379939209,84000015.0,USA,173627.20641413913,,2021-10-16,,
Idaho,US,2021-10-17 04:31:29,44.2405,-114.4788,276862,3256,,,16.0,15492.553432583594,989339.0,,1.1760371593068026,84000016.0,USA,55361.10885726037,,2021-10-16,,
