Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-11-20 04:32:03,32.3182,-86.9023,1542227,20617,,,1.0,31453.57558403364,,,1.3368330343068822,84000001.0,USA,,
Alaska,US,2022-11-20 04:32:03,61.3707,-152.4044,299041,1436,,,2.0,40878.004770724976,,,0.4802017114710023,84000002.0,USA,,
American Samoa,US,2022-11-20 04:32:03,-14.271,-170.132,8262,34,,,60.0,14848.762603116407,,,0.411522633744856,16.0,ASM,,
Arizona,US,2022-11-20 04:32:03,33.7298,-111.4312,2311150,31647,,,4.0,31752.161816430013,,,1.3693183047400646,84000004.0,USA,,
Arkansas,US,2022-11-20 04:32:03,34.9697,-92.3731,965367,12535,,,5.0,31989.055617926148,,,1.2984699083353792,84000005.0,USA,,
California,US,2022-11-20 04:32:03,36.1162,-119.6816,11462527,97195,,,6.0,28982.077267583754,,,0.8495857690847012,84000006.0,USA,,
Colorado,US,2022-11-20 04:32:03,39.0598,-105.3111,1694997,13526,,,8.0,29433.490265919467,,,0.7979955126764237,84000008.0,USA,,
Connecticut,US,2022-11-20 04:32:03,41.5978,-72.7554,921390,11559,,,9.0,25843.36127778773,,,1.2545176309705988,84000009.0,USA,,
Delaware,US,2022-11-20 04:32:03,39.3185,-75.5071,315555,3163,,,10.0,32405.69583595204,,,1.0023609196495065,84000010.0,USA,,
Diamond Princess,US,2022-11-20 04:32:03,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-11-20 04:32:03,38.8974,-77.0268,170750,1403,,,11.0,24194.154012262148,,,0.8216691068814056,84000011.0,USA,,
Florida,US,2022-11-20 04:32:03,27.7663,-81.6868,7239478,82875,,,12.0,33706.89379425775,,,1.1447648573557376,84000012.0,USA,,
Georgia,US,2022-11-20 04:32:03,33.0406,-83.6431,2933229,40915,,,13.0,27626.562490728684,,,1.394879158770079,84000013.0,USA,,
Grand Princess,US,2022-11-20 04:32:03,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
