Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-01-23 04:31:38,32.3182,-86.9023,1602891,20846,,,1.0,32690.81219656203,,,1.30052511368521,84000001.0,USA,,
Alaska,US,2023-01-23 04:31:38,61.3707,-152.4044,302921,1455,,,2.0,41408.38909431409,,,0.4803232525972118,84000002.0,USA,,
American Samoa,US,2023-01-23 04:31:38,-14.271,-170.132,8317,34,,,60.0,14947.610574935748,,,0.4088012504508837,16.0,ASM,,
Arizona,US,2023-01-23 04:31:38,33.7298,-111.4312,2394646,32631,,,4.0,32899.28705841977,,,1.3626648782325237,84000004.0,USA,,
Arkansas,US,2023-01-23 04:31:38,34.9697,-92.3731,994186,12788,,,5.0,32944.02154679363,,,1.2862784227498678,84000005.0,USA,,
California,US,2023-01-23 04:31:38,36.1162,-119.6816,11960726,99595,,,6.0,30262.55445055572,,,0.83366729645756,84000006.0,USA,,
Colorado,US,2023-01-23 04:31:38,39.0598,-105.3111,1744018,13985,,,8.0,30284.73609486526,,,0.8018839255099431,84000008.0,USA,,
Connecticut,US,2023-01-23 04:31:38,41.5978,-72.7554,963166,11905,,,9.0,27015.10425387914,,,1.23602784982028,84000009.0,USA,,
Delaware,US,2023-01-23 04:31:38,39.3185,-75.5071,325083,3243,,,10.0,33384.167005557814,,,0.9975913843541496,84000010.0,USA,,
Diamond Princess,US,2023-01-23 04:31:38,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-01-23 04:31:38,38.8974,-77.0268,175569,1421,,,11.0,24876.974675132376,,,0.8093683964709032,84000011.0,USA,,
Florida,US,2023-01-23 04:31:38,27.7663,-81.6868,7443954,84927,,,12.0,34658.93078027727,,,1.1408856099863056,84000012.0,USA,,
Georgia,US,2023-01-23 04:31:38,33.0406,-83.6431,3020166,41772,,,13.0,28445.376999673084,,,1.3831027830920553,84000013.0,USA,,
Grand Princess,US,2023-01-23 04:31:38,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-01-23 04:31:38,13.4443,144.7937,60585,415,,,66.0,36890.56135030963,,,0.6849880333415862,316.0,GUM,,
Hawaii,US,2023-01-23 04:31:38,21.0943,-157.4983,375925,1775,,,15.0,26550.775776341365,,,0.4721686506617011,84000015.0,USA,,
Idaho,US,2023-01-23 04:31:38,44.2405,-114.4788,514326,5344,,,16.0,28780.486440056746,,,1.039029720449676,84000016.0,USA,,
Illinois,US,2023-01-23 04:31:38,40.3495,-88.9861,4008844,40980,,,17.0,31635.89510931381,,,1.0222398277408649,84000017.0,USA,,
Indiana,US,2023-01-23 04:31:38,39.8494,-86.2583,2020938,25796,,,18.0,30018.898672191142,,,1.2764369812433631,84000018.0,USA,,
Iowa,US,2023-01-23 04:31:38,42.0115,-93.2105,892558,10538,,,19.0,28289.641751213127,,,1.1806515655005052,84000019.0,USA,,
Kansas,US,2023-01-23 04:31:38,38.5266,-96.7265,924193,9903,,,20.0,31723.08237285785,,,1.0715294316230484,84000020.0,USA,,
Kentucky,US,2023-01-23 04:31:38,37.6681,-84.6701,1680601,17793,,,21.0,37616.920486347146,,,1.058728395377606,84000021.0,USA,,
Louisiana,US,2023-01-23 04:31:38,31.1695,-91.8678,1533257,18479,,,22.0,32981.8228125402,,,1.2052121725190232,84000022.0,USA,,
Maine,US,2023-01-23 04:31:38,44.6939,-69.3819,310409,2854,,,23.0,23092.26520816657,,,0.91943210409492,84000023.0,USA,,
Maryland,US,2023-01-23 04:31:38,39.0639,-76.8021,1337975,16173,,,24.0,22131.09195326249,,,1.2087669799510454,84000024.0,USA,,
Massachusetts,US,2023-01-23 04:31:38,42.2302,-71.5301,2186426,23405,,,25.0,31721.79975837515,,,1.0704684265554838,84000025.0,USA,,
Michigan,US,2023-01-23 04:31:38,43.3266,-84.5361,3017948,41185,,,26.0,30219.19709073636,,,1.3646689737530269,84000026.0,USA,,
Minnesota,US,2023-01-23 04:31:38,45.6945,-93.9002,1747751,14476,,,27.0,30990.5149839564,,,0.8282644381264836,84000027.0,USA,,
Mississippi,US,2023-01-23 04:31:38,32.7416,-89.6787,970585,13151,,,28.0,32612.11048237168,,,1.3549560316716207,84000028.0,USA,,
Missouri,US,2023-01-23 04:31:38,38.4561,-92.2884,1749983,22493,,,29.0,28513.295797523,,,1.2853267717457826,84000029.0,USA,,
Montana,US,2023-01-23 04:31:38,46.9219,-110.4544,325227,3633,,,30.0,30429.79926607771,,,1.1170659262607348,84000030.0,USA,,
Nebraska,US,2023-01-23 04:31:38,41.1254,-98.2681,558923,4734,,,31.0,28893.74940550288,,,0.8469860785832753,84000031.0,USA,,
Nevada,US,2023-01-23 04:31:38,38.3135,-117.0554,881498,11834,,,32.0,28618.61542077739,,,1.342487447504135,84000032.0,USA,,
New Hampshire,US,2023-01-23 04:31:38,43.4525,-71.5639,372121,2920,,,33.0,27368.021586940165,,,0.7846804576944368,84000033.0,USA,,
New Jersey,US,2023-01-23 04:31:38,40.2989,-74.521,2981852,35725,,,34.0,33571.13504664953,,,1.1980809242041524,84000034.0,USA,,
New Mexico,US,2023-01-23 04:31:38,34.8405,-106.2485,663299,8919,,,35.0,31633.43315072426,,,1.3446424613937304,84000035.0,USA,,
New York,US,2023-01-23 04:31:38,42.1657,-74.9481,6675480,75945,,,36.0,34314.951386021305,,,1.137670998939402,84000036.0,USA,,
North Carolina,US,2023-01-23 04:31:38,35.6301,-79.8064,3398161,27967,,,37.0,32400.2077023792,,,0.8230039718541882,84000037.0,USA,,
North Dakota,US,2023-01-23 04:31:38,47.5289,-99.784,282451,2442,,,38.0,37027.17101758125,,,0.8654357302335471,84000038.0,USA,,
Northern Mariana Islands,US,2023-01-23 04:31:38,15.0979,145.6739,13485,41,,,69.0,24454.156390541128,,,0.3040415276232851,580.0,MNP,,
Ohio,US,2023-01-23 04:31:38,40.3888,-82.7649,3339612,41573,,,39.0,28570.30909137573,,,1.2351434837340385,84000039.0,USA,,
Oklahoma,US,2023-01-23 04:31:38,35.5653,-96.9289,1265785,17581,,,40.0,31988.73582849104,,,1.3889404598727273,84000040.0,USA,,
Oregon,US,2023-01-23 04:31:38,44.572,-122.0709,946727,9141,,,41.0,22446.32607485957,,,0.9655370555608956,84000041.0,USA,,
Pennsylvania,US,2023-01-23 04:31:38,40.5908,-77.2098,3458136,49397,,,42.0,27012.490012294184,,,1.4284284944258987,84000042.0,USA,,
Puerto Rico,US,2023-01-23 04:31:38,18.2208,-66.5901,1076751,5642,,,72.0,33714.9081909538,,,0.5239837251137914,630.0,PRI,,
Rhode Island,US,2023-01-23 04:31:38,41.6809,-71.5118,452557,3812,,,44.0,42719.80939453123,,,0.8423248342197779,84000044.0,USA,,
South Carolina,US,2023-01-23 04:31:38,33.8569,-80.945,1799966,19069,,,45.0,34959.52581557259,,,1.059408899945888,84000045.0,USA,,
South Dakota,US,2023-01-23 04:31:38,44.2998,-99.4388,273354,3145,,,46.0,30899.363483556943,,,1.150522765351888,84000046.0,USA,,
Tennessee,US,2023-01-23 04:31:38,35.7478,-86.6923,2468611,28886,,,47.0,36022.74594262791,,,1.170745706601801,84000047.0,USA,,
Texas,US,2023-01-23 04:31:38,31.0545,-97.5635,8311790,92121,,,48.0,28726.61810137792,,,1.1089093077933754,84000048.0,USA,,
Utah,US,2023-01-23 04:31:38,40.15,-111.8624,1080067,5234,,,49.0,33689.36835728977,,,0.484599566508374,84000049.0,USA,,
Vermont,US,2023-01-23 04:31:38,44.0459,-72.7107,149687,884,,,50.0,23988.724160201546,,,0.590565646983372,84000050.0,USA,,
Virgin Islands,US,2023-01-23 04:31:38,18.3358,-64.8963,24269,129,,,78.0,22624.64108587836,,,0.5315422967571799,850.0,VIR,,
Virginia,US,2023-01-23 04:31:38,37.7693,-78.17,2240431,22962,,,51.0,26248.327723246824,,,1.0248920854960497,84000051.0,USA,,
Washington,US,2023-01-23 04:31:38,47.4009,-121.4905,1899401,15312,,,53.0,24943.239517613707,,,0.8061488858856029,84000053.0,USA,,
West Virginia,US,2023-01-23 04:31:38,38.4912,-80.9545,631811,7802,,,54.0,35254.41830385565,,,1.2348629574350558,84000054.0,USA,,
Wisconsin,US,2023-01-23 04:31:38,44.2685,-89.6165,1977071,16006,,,55.0,33956.09121546075,,,0.8095814464933226,84000055.0,USA,,
Wyoming,US,2023-01-23 04:31:38,42.756,-107.3025,183586,1970,,,56.0,31720.62983037845,,,1.0730665737038771,84000056.0,USA,,
