Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2022-06-13 04:31:40,32.3182,-86.9023,1325361,19692,,,1.0,27030.61377451596,,,1.4857838732239743,84000001.0,USA,,,2022-06-12,,
Alaska,US,2022-06-13 04:31:40,61.3707,-152.4044,264556,1285,,,2.0,36164.00904934078,,,0.485719469601899,84000002.0,USA,,,2022-06-12,,
American Samoa,US,2022-06-13 04:31:40,-14.271,-170.132,6192,31,,,60.0,11128.484391006632,,,0.5006459948320413,16.0,ASM,,,2022-06-12,,
Arizona,US,2022-06-13 04:31:40,33.7298,-111.4312,2077346,30372,,,4.0,28540.002310846816,19712761.0,,1.462057837259657,84000004.0,USA,270827.413677438,,2022-06-12,,
Arkansas,US,2022-06-13 04:31:40,34.9697,-92.3731,850203,11526,,,5.0,28172.90321041393,5216226.0,,1.3556762326173866,84000005.0,USA,172848.40234819756,,2022-06-12,,
California,US,2022-06-13 04:31:40,36.1162,-119.6816,9795143,91609,,,6.0,24777.97566590976,171841582.0,,0.9365977384416806,84000006.0,USA,434907.4006795315,,2022-06-12,,
Colorado,US,2022-06-13 04:31:40,39.0598,-105.3111,1515373,12776,,,8.0,25775.725784269325,18555496.0,,0.8505372026656678,84000008.0,USA,322214.7360115136,,2022-06-12,,
Connecticut,US,2022-06-13 04:31:40,41.5978,-72.7554,816356,11000,,,9.0,22897.343187238504,14533688.0,,1.347451357006012,84000009.0,USA,407644.2653845258,,2022-06-12,,
Delaware,US,2022-06-13 04:31:40,39.3185,-75.5071,280252,2970,,,10.0,28780.279410616942,3387847.0,,1.0597605012631488,84000010.0,USA,3.47912533221602e-05,,2022-06-12,,
Diamond Princess,US,2022-06-13 04:31:40,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2022-06-12,,
District of Columbia,US,2022-06-13 04:31:40,38.8974,-77.0268,152799,1348,,,11.0,21650.615162047696,,,0.882204726470723,84000011.0,USA,,,2022-06-12,,
Florida,US,2022-06-13 04:31:40,27.7663,-81.6868,6282014,74886,,,12.0,29248.95672202337,59101170.0,,1.1920699317129826,84000012.0,USA,275174.1023740071,,2022-06-12,,
Georgia,US,2022-06-13 04:31:40,33.0406,-83.6431,2588857,38290,,,13.0,24383.101247826333,18501269.0,,1.4790310936448017,84000013.0,USA,174253.85613816083,,2022-06-12,,
Grand Princess,US,2022-06-13 04:31:40,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2022-06-12,,
Guam,US,2022-06-13 04:31:40,13.4443,144.7937,49935,367,,,66.0,30405.713972562706,415412.0,,0.7349554420746971,316.0,GUM,252946.7998952682,,2022-06-12,,
Hawaii,US,2022-06-13 04:31:40,21.0943,-157.4983,290652,1465,,,15.0,20528.126836324187,4009415.0,,0.5040391946382615,84000015.0,USA,283176.3747005379,,2022-06-12,,
Idaho,US,2022-06-13 04:31:40,44.2405,-114.4788,455427,4951,,,16.0,25484.635421766976,1236544.0,,1.0871116556550229,84000016.0,USA,69194.12556342383,,2022-06-12,,
Illinois,US,2022-06-13 04:31:40,40.3495,-88.9861,3352983,38289,,,17.0,26460.15122846196,,,1.141938387400115,84000017.0,USA,,,2022-06-12,,
Indiana,US,2022-06-13 04:31:40,39.8494,-86.2583,1747486,23778,,,18.0,25957.058140859648,20050278.0,,1.3606975964328183,84000018.0,USA,2.9782569461866883e-05,,2022-06-12,,
Iowa,US,2022-06-13 04:31:40,42.0115,-93.2105,784302,9614,,,19.0,24858.465897745533,,,1.22580332575972,84000019.0,USA,,,2022-06-12,,
Kansas,US,2022-06-13 04:31:40,38.5266,-96.7265,794059,8946,,,20.0,27272.480755593115,,,1.1259444226986166,84000020.0,USA,,,2022-06-12,,
Kentucky,US,2022-06-13 04:31:40,37.6681,-84.6701,1375419,16049,,,21.0,30786.026640714303,,,1.1668444306789425,84000021.0,USA,,,2022-06-12,,
Louisiana,US,2022-06-13 04:31:40,31.1695,-91.8678,1274798,17356,,,22.0,25901.577914616133,13812350.0,,1.4413953530862187,84000022.0,USA,297116.84363729606,,2022-06-12,,
Maine,US,2022-06-13 04:31:40,44.6939,-69.3819,266105,2403,,,23.0,19796.356527095428,4326126.0,,0.903027000620056,84000023.0,USA,321833.6095794413,,2022-06-12,,
Maryland,US,2022-06-13 04:31:40,39.0639,-76.8021,1107391,14671,,,24.0,18317.06276217068,21414061.0,,1.3248256487545953,84000024.0,USA,3.5420434095089386e-05,,2022-06-12,,
Massachusetts,US,2022-06-13 04:31:40,42.2302,-71.5301,1894169,20735,,,25.0,27481.58397609693,45455373.0,,1.0946752903252033,84000025.0,USA,6.594900720391416e-05,,2022-06-12,,
Michigan,US,2022-06-13 04:31:40,43.3266,-84.5361,2565819,36538,,,26.0,25691.956939004933,24861921.0,,1.4240287409205403,84000026.0,USA,2.4894640025385364e-05,,2022-06-12,,
Minnesota,US,2022-06-13 04:31:40,45.6945,-93.9002,1527145,13029,,,27.0,27078.80585116192,,,0.8531606363508377,84000027.0,USA,,,2022-06-12,,
Mississippi,US,2022-06-13 04:31:40,32.7416,-89.6787,814979,12480,,,28.0,27383.676018909,,,1.531327801084445,84000028.0,USA,,,2022-06-12,,
