Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-03-10 04:31:51,32.3182,-86.9023,1644533,21032,,,1.0,33540.09689620114,,,1.2789041022588177,84000001.0,USA,,
Alaska,US,2023-03-10 04:31:51,61.3707,-152.4044,307655,1486,,,2.0,42055.51264788906,,,0.4830085647884806,84000002.0,USA,,
American Samoa,US,2023-03-10 04:31:51,-14.271,-170.132,8320,34,,,60.0,14953.002282489531,,,0.4086538461538461,16.0,ASM,,
Arizona,US,2023-03-10 04:31:51,33.7298,-111.4312,2443514,33102,,,4.0,33570.669116548976,,,1.354688370928098,84000004.0,USA,,
Arkansas,US,2023-03-10 04:31:51,34.9697,-92.3731,1006883,13020,,,5.0,33364.757949820465,,,1.2930995954842817,84000005.0,USA,,
California,US,2023-03-10 04:31:51,36.1162,-119.6816,12129699,101159,,,6.0,30698.599266358666,,,0.8339778258306327,84000006.0,USA,,
Colorado,US,2023-03-10 04:31:51,39.0598,-105.3111,1764401,14181,,,8.0,30638.68529482859,,,0.8037288575556237,84000008.0,USA,,
Connecticut,US,2023-03-10 04:31:51,41.5978,-72.7554,976657,12220,,,9.0,27393.502963436044,,,1.251206923208455,84000009.0,USA,,
Delaware,US,2023-03-10 04:31:51,39.3185,-75.5071,330793,3324,,,10.0,33970.55138616749,,,1.0048580229932311,84000010.0,USA,,
Diamond Princess,US,2023-03-10 04:31:51,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-03-10 04:31:51,38.8974,-77.0268,177945,1432,,,11.0,25213.63827649773,,,0.8047430385793363,84000011.0,USA,,
Florida,US,2023-03-10 04:31:51,27.7663,-81.6868,7574590,86850,,,12.0,35267.16990714618,,,1.1465967134854824,84000012.0,USA,,
Georgia,US,2023-03-10 04:31:51,33.0406,-83.6431,3068208,42489,,,13.0,28897.859678379584,,,1.3848148495799502,84000013.0,USA,,
Grand Princess,US,2023-03-10 04:31:51,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
