Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2022-05-06 04:32:01,32.3182,-86.9023,1302155,19593,,,1.0,26557.32957251256,,,1.5046595835365222,84000001.0,USA,,,2022-05-05,,
Alaska,US,2022-05-06 04:32:01,61.3707,-152.4044,254466,1253,,,2.0,34784.736414027844,,,0.4924037002978787,84000002.0,USA,,,2022-05-05,,
American Samoa,US,2022-05-06 04:32:01,-14.271,-170.132,5873,27,,,60.0,10555.16615445445,,,0.4597309722458709,16.0,ASM,,,2022-05-05,,
Arizona,US,2022-05-06 04:32:01,33.7298,-111.4312,2025435,30189,,,4.0,27826.813434290685,19289892.0,,1.4904946344859251,84000004.0,USA,265017.7496940738,,2022-05-05,,
Arkansas,US,2022-05-06 04:32:01,34.9697,-92.3731,836622,11403,,,5.0,27722.873983863763,5126657.0,,1.3629811312635811,84000005.0,USA,169880.38321905598,,2022-05-05,,
California,US,2022-05-06 04:32:01,36.1162,-119.6816,9277404,90390,,,6.0,23447.455740467954,161974178.0,,0.9765223817815988,84000006.0,USA,409934.3587932271,,2022-05-05,,
Colorado,US,2022-05-06 04:32:01,39.0598,-105.3111,1444603,12551,,,8.0,24087.699106192747,17462510.0,,0.898462816125472,84000008.0,USA,303235.1196512568,,2022-05-05,,
Connecticut,US,2022-05-06 04:32:01,41.5978,-72.7554,764569,10858,,,9.0,21444.809351953994,14022794.0,,1.4201465139182992,84000009.0,USA,393314.5915041342,,2022-05-05,,
Delaware,US,2022-05-06 04:32:01,39.3185,-75.5071,263963,2919,,,10.0,27057.78812936194,3300934.0,,1.107868179247682,84000010.0,USA,3.389870646275689e-05,,2022-05-05,,
Diamond Princess,US,2022-05-06 04:32:01,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2022-05-05,,
District of Columbia,US,2022-05-06 04:32:01,38.8974,-77.0268,141943,1340,,,11.0,20112.39123257702,,,0.9440409178332148,84000011.0,USA,,,2022-05-05,,
Florida,US,2022-05-06 04:32:01,27.7663,-81.6868,5952643,74039,,,12.0,27715.410613324857,57242119.0,,1.2438004429293006,84000012.0,USA,266518.39064795326,,2022-05-05,,
Georgia,US,2022-05-06 04:32:01,33.0406,-83.6431,2521664,37969,,,13.0,23750.245233706897,17954625.0,,1.505712101215705,84000013.0,USA,169105.29984535795,,2022-05-05,,
Grand Princess,US,2022-05-06 04:32:01,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2022-05-05,,
Guam,US,2022-05-06 04:32:01,13.4443,144.7937,48302,355,,,66.0,29411.37070797484,392174.0,,0.73495921493934,316.0,GUM,238797.0455887815,,2022-05-05,,
Hawaii,US,2022-05-06 04:32:01,21.0943,-157.4983,252654,1428,,,15.0,17844.409664150433,3848436.0,,0.5651998385143319,84000015.0,USA,271806.77349364915,,2022-05-05,,
Idaho,US,2022-05-06 04:32:01,44.2405,-114.4788,446549,4928,,,16.0,24987.843195407,1222382.0,,1.1035742997968867,84000016.0,USA,68401.65298967861,,2022-05-05,,
Illinois,US,2022-05-06 04:32:01,40.3495,-88.9861,3161619,37944,,,17.0,24949.89473099407,,,1.1413819432275876,84000017.0,USA,,,2022-05-05,,
Indiana,US,2022-05-06 04:32:01,39.8494,-86.2583,1705394,23591,,,18.0,25331.82595515684,19704259.0,,1.3833166998359323,84000018.0,USA,2.9268594797643984e-05,,2022-05-05,,
Iowa,US,2022-05-06 04:32:01,42.0115,-93.2105,765490,9533,,,19.0,24262.21922176053,,,1.2453461181726737,84000019.0,USA,,,2022-05-05,,
Kansas,US,2022-05-06 04:32:01,38.5266,-96.7265,776078,8636,,,20.0,26665.543089416384,,,1.1116674883600588,84000020.0,USA,,,2022-05-05,,
Kentucky,US,2022-05-06 04:32:01,37.6681,-84.6701,1330946,15638,,,21.0,29790.586732735363,,,1.1749537546977864,84000021.0,USA,,,2022-05-05,,
Louisiana,US,2022-05-06 04:32:01,31.1695,-91.8678,1239993,17273,,,22.0,25275.48004923428,13492664.0,,1.470036297717882,84000022.0,USA,290240.0923766465,,2022-05-05,,
Maine,US,2022-05-06 04:32:01,44.6939,-69.3819,248798,2304,,,23.0,18508.836403781548,4163111.0,,0.92605246022878,84000023.0,USA,309706.43023570685,,2022-05-05,,
Maryland,US,2022-05-06 04:32:01,39.0639,-76.8021,1037863,14482,,,24.0,17167.018432996785,20347521.0,,1.3953672112793307,84000024.0,USA,3.3656298381654336e-05,,2022-05-05,,
