Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-12-21 04:31:13,32.3182,-86.9023,1561557,20704,,,1.0,31847.809128148336,,,1.3258561807221894,84000001.0,USA,,
Alaska,US,2022-12-21 04:31:13,61.3707,-152.4044,301099,1455,,,2.0,41159.32717741219,,,0.4832297682821929,84000002.0,USA,,
American Samoa,US,2022-12-21 04:31:13,-14.271,-170.132,8265,34,,,60.0,14854.154310670188,,,0.411373260738052,16.0,ASM,,
Arizona,US,2022-12-21 04:31:13,33.7298,-111.4312,2365080,31929,,,4.0,32493.08909798252,,,1.3500177583844943,84000004.0,USA,,
Arkansas,US,2022-12-21 04:31:13,34.9697,-92.3731,979282,12667,,,5.0,32450.152494993046,,,1.293498706194947,84000005.0,USA,,
California,US,2022-12-21 04:31:13,36.1162,-119.6816,11747087,98017,,,6.0,29605.64127206915,,,0.838701343931067,84000006.0,USA,,
Colorado,US,2022-12-21 04:31:13,39.0598,-105.3111,1727307,13796,,,8.0,29994.55088755588,,,0.7986999415853696,84000008.0,USA,,
Connecticut,US,2022-12-21 04:31:13,41.5978,-72.7554,940702,11733,,,9.0,26385.02875084109,,,1.247260024960083,84000009.0,USA,,
Delaware,US,2022-12-21 04:31:13,39.3185,-75.5071,319477,3185,,,10.0,32808.462830829645,,,0.9969418768800258,84000010.0,USA,,
Diamond Princess,US,2022-12-21 04:31:13,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-12-21 04:31:13,38.8974,-77.0268,172626,1407,,,11.0,24459.970896168463,,,0.8150568280560286,84000011.0,USA,,
Florida,US,2022-12-21 04:31:13,27.7663,-81.6868,7312963,83606,,,12.0,34049.038779085524,,,1.1432575277626866,84000012.0,USA,,
Georgia,US,2022-12-21 04:31:13,33.0406,-83.6431,2963232,41244,,,13.0,27909.145185229976,,,1.3918586192373732,84000013.0,USA,,
Grand Princess,US,2022-12-21 04:31:13,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-12-21 04:31:13,13.4443,144.7937,59735,411,,,66.0,36372.991371804,,,0.6880388382020591,316.0,GUM,,
Hawaii,US,2022-12-21 04:31:13,21.0943,-157.4983,369914,1748,,,15.0,26126.23174976269,,,0.4725422665808809,84000015.0,USA,,
Idaho,US,2022-12-21 04:31:13,44.2405,-114.4788,509199,5287,,,16.0,28493.591447429164,,,1.0382974043546829,84000016.0,USA,,
Illinois,US,2022-12-21 04:31:13,40.3495,-88.9861,3941714,40543,,,17.0,31106.136994832865,,,1.028562701403501,84000017.0,USA,,
Indiana,US,2022-12-21 04:31:13,39.8494,-86.2583,1987017,25303,,,18.0,29515.03805803109,,,1.2734163824466525,84000018.0,USA,,
Iowa,US,2022-12-21 04:31:13,42.0115,-93.2105,880770,10343,,,19.0,27916.020880677766,,,1.1743133848791398,84000019.0,USA,,
