Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-02-19 04:31:31,32.3182,-86.9023,1633743,20899,,,1.0,33320.03585424576,,,1.2792097655506405,84000001.0,USA,,
Alaska,US,2023-02-19 04:31:31,61.3707,-152.4044,305846,1473,,,2.0,41808.22779186516,,,0.481614930389804,84000002.0,USA,,
American Samoa,US,2023-02-19 04:31:31,-14.271,-170.132,8320,34,,,60.0,14953.002282489531,,,0.4086538461538461,16.0,ASM,,
Arizona,US,2023-02-19 04:31:31,33.7298,-111.4312,2407765,33003,,,4.0,33079.52486681375,,,1.370690245933469,84000004.0,USA,,
Arkansas,US,2023-02-19 04:31:31,34.9697,-92.3731,1002019,12952,,,5.0,33203.58114708576,,,1.2925902602645258,84000005.0,USA,,
California,US,2023-02-19 04:31:31,36.1162,-119.6816,12062974,100491,,,6.0,30520.593589482425,,,0.8340488906339596,84000006.0,USA,,
Colorado,US,2023-02-19 04:31:31,39.0598,-105.3111,1756520,14105,,,8.0,30501.83234654272,,,0.8030082208002186,84000008.0,USA,,
Connecticut,US,2023-02-19 04:31:31,41.5978,-72.7554,973173,12086,,,9.0,27295.78292014079,,,1.2419169048052094,84000009.0,USA,,
Delaware,US,2023-02-19 04:31:31,39.3185,-75.5071,328915,3308,,,10.0,33777.69151457643,,,1.0057309639268504,84000010.0,USA,,
Diamond Princess,US,2023-02-19 04:31:31,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-02-19 04:31:31,38.8974,-77.0268,177215,1426,,,11.0,25110.202069007537,,,0.8046722907203114,84000011.0,USA,,
Florida,US,2023-02-19 04:31:31,27.7663,-81.6868,7516906,86294,,,12.0,34998.594125628784,,,1.1479989240253905,84000012.0,USA,,
Georgia,US,2023-02-19 04:31:31,33.0406,-83.6431,3049248,42245,,,13.0,28719.285272895315,,,1.3854235536105952,84000013.0,USA,,
Grand Princess,US,2023-02-19 04:31:31,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-02-19 04:31:31,13.4443,144.7937,60943,418,,,66.0,37108.54964713906,,,0.6858868122672005,316.0,GUM,,
Hawaii,US,2023-02-19 04:31:31,21.0943,-157.4983,379100,1822,,,15.0,26775.01921077612,,,0.4806119757319968,84000015.0,USA,,
Idaho,US,2023-02-19 04:31:31,44.2405,-114.4788,517540,5389,,,16.0,28960.334403057528,,,1.0412721721992504,84000016.0,USA,,
Illinois,US,2023-02-19 04:31:31,40.3495,-88.9861,4050952,41335,,,17.0,31968.19146987635,,,1.020377432267773,84000017.0,USA,,
Indiana,US,2023-02-19 04:31:31,39.8494,-86.2583,2038725,25998,,,18.0,30283.10576349344,,,1.2752087701872494,84000018.0,USA,,
Iowa,US,2023-02-19 04:31:31,42.0115,-93.2105,898762,10653,,,19.0,28486.27764201745,,,1.1852971086895083,84000019.0,USA,,
Kansas,US,2023-02-19 04:31:31,38.5266,-96.7265,932517,10029,,,20.0,32008.80509275691,,,1.0754763720125209,84000020.0,USA,,
Kentucky,US,2023-02-19 04:31:31,37.6681,-84.6701,1704713,18000,,,21.0,38156.61978842229,,,1.0558962124416251,84000021.0,USA,,
Louisiana,US,2023-02-19 04:31:31,31.1695,-91.8678,1560627,18666,,,22.0,33570.57765949621,,,1.1960577383320934,84000022.0,USA,,
Maine,US,2023-02-19 04:31:31,44.6939,-69.3819,314118,2908,,,23.0,23368.18894638643,,,0.9257667500748128,84000023.0,USA,,
Maryland,US,2023-02-19 04:31:31,39.0639,-76.8021,1356871,16408,,,24.0,22443.645710656205,,,1.2092527587368291,84000024.0,USA,,
Massachusetts,US,2023-02-19 04:31:31,42.2302,-71.5301,2211790,24029,,,25.0,32089.79379479414,,,1.0864051288775154,84000025.0,USA,,
Michigan,US,2023-02-19 04:31:31,43.3266,-84.5361,3043192,41868,,,26.0,30471.969309263164,,,1.3757922602320196,84000026.0,USA,,
Minnesota,US,2023-02-19 04:31:31,45.6945,-93.9002,1766860,14742,,,27.0,31329.349149022488,,,0.8343615227012893,84000027.0,USA,,
Mississippi,US,2023-02-19 04:31:31,32.7416,-89.6787,984614,13296,,,28.0,33083.491451536865,,,1.3503768989675142,84000028.0,USA,,
