Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-05-14 03:32:32,32.3182,-86.9023,10822,450,,,1,220.71367896581503,,1317,,84000001.0,USA,,12.30841121495327,2020-05-13,199153,4.158196266863796
Alaska,US,2020-05-14 03:32:32,61.3707,-152.4044,384,10,338,36.0,2,52.49164439644861,,,,84000002.0,USA,5127.402973488873,,2020-05-13,30649,2.6041666666666665
American Samoa,US,2020-05-14 03:32:32,-14.271,-170.132,0,0,,,60,0.0,,,,16.0,ASM,188.7097643823799,,2020-05-13,105,
Arizona,US,2020-05-14 03:32:32,33.7298,-111.4312,12216,595,2979,8642.0,4,167.83177584730936,,1590,,84000004.0,USA,1755.1170075715268,13.015717092337916,2020-05-13,171535,4.870661427635888
Arkansas,US,2020-05-14 03:32:32,34.9697,-92.3731,4236,97,3220,919.0,5,140.36696882898957,,497,,84000005.0,USA,2827.896348705517,11.732766761095371,2020-05-13,73215,2.289896128423041
California,US,2020-05-14 03:32:32,36.1162,-119.6816,73673,2947,,,6,186.4486338822293,,,,84000006.0,USA,2717.749311248394,,2020-05-13,1065592,3.98805483914755
Colorado,US,2020-05-14 03:32:32,39.0598,-105.3111,24575,1426,3171,16242.0,8,355.5467727640232,,3695,,84000008.0,USA,1963.184597762446,18.046398046398046,2020-05-13,111250,5.186813186813187
Connecticut,US,2020-05-14 03:32:32,41.5978,-72.7554,34855,3125,5413,26317.0,9,977.62115644547,,9389,,84000009.0,USA,4009.298550158795,26.937311719982787,2020-05-13,142943,8.965715105436809
Delaware,US,2020-05-14 03:32:32,39.3185,-75.5071,6952,355,2942,3655.0,10,713.930685463829,51270.0,,,84000010.0,USA,5.265136111008417e-07,,2020-05-13,34753,5.10644418872267
Diamond Princess,US,2020-05-14 03:32:32,,,49,0,,,88888,,,,,84088888.0,USA,,,2020-05-13,,0.0
District of Columbia,US,2020-05-14 03:32:32,38.8974,-77.0268,6584,350,934,5300.0,11,932.9095755006384,,,,84000011.0,USA,4485.730762636575,,2020-05-13,31658,5.31591737545565
Florida,US,2020-05-14 03:32:32,27.7663,-81.6868,42402,1827,,,12,197.423033907157,,7835,,84000012.0,USA,4386.607397231841,18.477901985755388,2020-05-13,942144,4.308759020800905
Georgia,US,2020-05-14 03:32:32,33.0406,-83.6431,35427,1517,,,13,333.6685370828684,,6259,,84000013.0,USA,2701.384589787574,17.667315889011206,2020-05-13,273904,4.282044768114715
Grand Princess,US,2020-05-14 03:32:32,,,103,3,,,99999,,,,,84099999.0,USA,,,2020-05-13,,2.912621359223301
Guam,US,2020-05-14 03:32:32,13.4443,144.7937,152,5,124,23.0,66,92.55369027394674,,,,316.0,GUM,2595.156762812901,,2020-05-13,4262,3.289473684210526
Hawaii,US,2020-05-14 03:32:32,21.0943,-157.4983,638,17,563,58.0,15,45.06057044704606,,81,,84000015.0,USA,2709.8021876187504,12.695924764890282,2020-05-13,38365,2.664576802507837
Idaho,US,2020-05-14 03:32:32,44.2405,-114.4788,2293,69,1536,688.0,16,128.3109456007476,,214,,84000016.0,USA,2057.004763125917,9.332751853467071,2020-05-13,33128,3.009158307893589
Illinois,US,2020-05-14 03:32:32,40.3495,-88.9861,84694,3792,,,17,668.3648703686707,,,,84000017.0,USA,4169.848921061316,,2020-05-13,489359,4.477294731622075
Indiana,US,2020-05-14 03:32:32,39.8494,-86.2583,25473,1638,,,18,378.3745002947765,207694.0,4389,,84000018.0,USA,3.085074921062432e-07,17.230008244023082,2020-05-13,154083,6.430338004946414
Iowa,US,2020-05-14 03:32:32,42.0115,-93.2105,13289,306,5954,7029.0,19,421.1950923434345,,,,84000019.0,USA,3270.8274427608058,,2020-05-13,85719,2.3026563323049136
Kansas,US,2020-05-14 03:32:32,38.5266,-96.7265,7518,188,422,6908.0,20,258.0566324124348,,704,,84000020.0,USA,2363.2677298391463,9.364192604416068,2020-05-13,57628,2.500665070497473
Kentucky,US,2020-05-14 03:32:32,37.6681,-84.6701,6853,321,2546,3986.0,21,153.39081441278267,,1825,,84000021.0,USA,3231.7910509236253,26.63067269808843,2020-05-13,110634,4.684079964978841
Louisiana,US,2020-05-14 03:32:32,31.1695,-91.8678,32662,2381,22608,7673.0,22,702.5908224799808,,,,84000022.0,USA,5174.901778578834,,2020-05-13,237904,7.289816912620171
Maine,US,2020-05-14 03:32:32,44.6939,-69.3819,1515,66,943,506.0,23,112.70543634486226,,204,,84000023.0,USA,2010.8074405071184,13.465346534653465,2020-05-13,23607,4.356435643564357
Maryland,US,2020-05-14 03:32:32,39.0639,-76.8021,34812,1809,2456,30547.0,24,575.8161199401887,188567.0,6404,,84000024.0,USA,3.119037064482407e-07,18.395955417672067,2020-05-13,173574,5.196483971044468
Massachusetts,US,2020-05-14 03:32:32,42.2302,-71.5301,80497,5315,,,25,1167.892128592472,532028.0,8032,,84000025.0,USA,7.718937518054037e-07,9.97801160291688,2020-05-13,410032,6.602730536541735
Michigan,US,2020-05-14 03:32:32,43.3266,-84.5361,48391,4714,22686,20991.0,26,484.546839911696,373484.0,,,84000026.0,USA,3.739755160207061e-07,,2020-05-13,308260,9.741480853877787
Minnesota,US,2020-05-14 03:32:32,45.6945,-93.9002,12917,638,8149,4130.0,27,229.0397671337421,,1851,,84000027.0,USA,2467.124881177314,14.329952775412249,2020-05-13,122035,4.939227374777425
Mississippi,US,2020-05-14 03:32:32,32.7416,-89.6787,10090,465,6268,3357.0,28,339.0287247043075,,1616,,84000028.0,USA,3455.6435707856367,16.015857284440038,2020-05-13,100048,4.608523290386521
Missouri,US,2020-05-14 03:32:32,38.4561,-92.2884,10436,556,,,29,170.03865462861643,,,,84000029.0,USA,2118.6608449658124,,2020-05-13,124142,5.327711766960522
Montana,US,2020-05-14 03:32:32,46.9219,-110.4544,462,16,430,16.0,30,43.2269376802292,23852.0,63,,84000030.0,USA,2231.707613742049,13.636363636363637,2020-05-13,23852,3.463203463203463
Nebraska,US,2020-05-14 03:32:32,41.1254,-98.2681,8912,103,,,31,460.7094263464584,,,,84000031.0,USA,3260.0742687205952,,2020-05-13,49725,1.1557450628366248
Nevada,US,2020-05-14 03:32:32,38.3135,-117.0554,6476,331,198,5947.0,32,210.2490912797923,,,,84000032.0,USA,2210.099323863152,,2020-05-13,66672,5.111179740580606
New Hampshire,US,2020-05-14 03:32:32,43.4525,-71.5639,3299,150,1234,1915.0,33,242.6250872428038,,319,,84000033.0,USA,2893.0412418521287,9.669596847529554,2020-05-13,39337,4.546832373446499
New Jersey,US,2020-05-14 03:32:32,40.2989,-74.521,141673,9714,15642,116317.0,34,1595.023299434036,,,,84000034.0,USA,4970.058060005472,,2020-05-13,441450,6.856634644568831
New Mexico,US,2020-05-14 03:32:32,34.8405,-106.2485,5364,231,1434,3699.0,35,255.81485185487227,,886,,84000035.0,USA,6613.902093691699,16.51752423564504,2020-05-13,110289,4.306487695749441
