Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-10-20 04:30:29,32.3182,-86.9023,174078,2789,74238.0,97051.0,1.0,3550.3045469424464,,,,84000001.0,USA,,,2020-10-19,2116982.0,1.6021553556451706
Alaska,US,2020-10-20 04:30:29,61.3707,-152.4044,11237,67,6516.0,4654.0,2.0,1536.0640835492006,,,,84000002.0,USA,73300.07039895016,,2020-10-19,536223.0,0.596244549256919
American Samoa,US,2020-10-20 04:30:29,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,2904.3331356373897,,2020-10-19,1616.0,
Arizona,US,2020-10-20 04:30:29,33.7298,-111.4312,231897,5830,38553.0,187514.0,4.0,3185.9598333057875,,,,84000004.0,USA,22528.48956759824,,2020-10-19,2536524.0,2.514047184741502
Arkansas,US,2020-10-20 04:30:29,34.9697,-92.3731,99597,1714,89217.0,8666.0,5.0,3300.313738069139,,,,84000005.0,USA,40556.444354901774,,2020-10-19,1223914.0,1.720935369539243
California,US,2020-10-20 04:30:29,36.1162,-119.6816,885535,16925,,,6.0,2241.207739691082,,,,84000006.0,USA,43131.98981489855,,2020-10-19,17042408.0,1.9111265189695448
Colorado,US,2020-10-20 04:30:29,39.0598,-105.3111,97892,2277,7176.0,77018.0,8.0,1499.8777509509032,,,,84000008.0,USA,29334.788050711133,,2020-10-19,1689313.0,2.5239076573969017
Connecticut,US,2020-10-20 04:30:29,41.5978,-72.7554,64021,4554,9651.0,49816.0,9.0,1795.675916132418,,,,84000009.0,USA,57207.09160300419,,2020-10-19,2039597.0,7.11329095140657
Delaware,US,2020-10-20 04:30:29,39.3185,-75.5071,23196,692,12113.0,10391.0,10.0,2382.0966887253994,527376.0,,,84000010.0,USA,5.415850247082456e-06,,2020-10-19,329018.0,2.9832729780996723
Diamond Princess,US,2020-10-20 04:30:29,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-10-19,,0.0
District of Columbia,US,2020-10-20 04:30:29,38.8974,-77.0268,16395,641,12824.0,2930.0,11.0,2323.0638654819204,,,,84000011.0,USA,66459.88871397621,,2020-10-19,469040.0,3.9097285757853
Florida,US,2020-10-20 04:30:29,27.7663,-81.6868,756727,16021,,,12.0,3523.3088104207627,,,,84000012.0,USA,50770.9308480684,,2020-10-19,10904447.0,2.117143963410847
Georgia,US,2020-10-20 04:30:29,33.0406,-83.6431,341310,7657,,,13.0,3214.621853155893,,,,84000013.0,USA,31215.4747908226,,2020-10-19,3314279.0,2.243415077202543
Grand Princess,US,2020-10-20 04:30:29,,,103,3,,,99999.0,,,,,84099999.0,USA,,,2020-10-19,,2.912621359223301
Guam,US,2020-10-20 04:30:29,13.4443,144.7937,3756,66,2350.0,1340.0,66.0,2287.050399137789,,,,316.0,GUM,36259.73488238984,,2020-10-19,59549.0,1.757188498402556
Hawaii,US,2020-10-20 04:30:29,21.0943,-157.4983,14068,187,11044.0,2837.0,15.0,993.5926411427022,,,,84000015.0,USA,33711.804456900056,,2020-10-19,477316.0,1.32925789024737
Idaho,US,2020-10-20 04:30:29,44.2405,-114.4788,53790,531,25980.0,27279.0,16.0,3009.9632637872714,,,,84000016.0,USA,19763.690744321,,2020-10-19,353190.0,0.9871723368655884
Illinois,US,2020-10-20 04:30:29,40.3495,-88.9861,350744,9496,,,17.0,2767.9052600253744,,,,84000017.0,USA,53881.94798521853,,2020-10-19,6827824.0,2.7073877243801747
Indiana,US,2020-10-20 04:30:29,39.8494,-86.2583,149166,4075,108462.0,36629.0,18.0,2215.703321594262,2533863.0,,,84000018.0,USA,3.763785759197673e-06,,2020-10-19,2533863.0,2.731855784830324
Iowa,US,2020-10-20 04:30:29,42.0115,-93.2105,108060,1548,82188.0,24324.0,19.0,3424.963629967005,,,,84000019.0,USA,26483.501158452906,,2020-10-19,835573.0,1.4325374791782344
Kansas,US,2020-10-20 04:30:29,38.5266,-96.7265,74619,874,2415.0,71330.0,20.0,2561.309903429565,,,,84000020.0,USA,20539.976123411347,,2020-10-19,598394.0,1.1712834532759753
Kentucky,US,2020-10-20 04:30:29,37.6681,-84.6701,88247,1326,17229.0,69692.0,21.0,1975.23408718588,,,,84000021.0,USA,38024.60475509286,,2020-10-19,1698815.0,1.5026006549797726
Louisiana,US,2020-10-20 04:30:29,31.1695,-91.8678,175982,5766,161792.0,8424.0,22.0,3785.5409381443874,,,,84000022.0,USA,55873.93203484602,,2020-10-19,2597464.0,3.276471457308134
Maine,US,2020-10-20 04:30:29,44.6939,-69.3819,5961,146,5175.0,640.0,23.0,443.4568356777056,,,,84000023.0,USA,40877.25745641313,,2020-10-19,549477.0,2.4492534809595705
Maryland,US,2020-10-20 04:30:29,39.0639,-76.8021,136154,4041,7892.0,124221.0,24.0,2252.0874409495705,3103833.0,,,84000024.0,USA,5.133968387344351e-06,,2020-10-19,3103833.0,2.9679627480646915
Massachusetts,US,2020-10-20 04:30:29,42.2302,-71.5301,144488,8562,118892.0,15843.0,25.0,2096.3066682742106,5402306.0,,,84000025.0,USA,7.837945083230287e-06,,2020-10-19,5239651.0,6.750041525939871
Michigan,US,2020-10-20 04:30:29,43.3266,-84.5361,164123,7363,109539.0,47221.0,26.0,1643.389907355237,4372735.0,,,84000026.0,USA,4.378489648945609e-06,,2020-10-19,4335624.0,4.486269444258269
Minnesota,US,2020-10-20 04:30:29,45.6945,-93.9002,124439,2292,109963.0,12184.0,27.0,2206.5092190412424,,,,84000027.0,USA,44531.18572275637,,2020-10-19,2511395.0,1.8418662959361616
Mississippi,US,2020-10-20 04:30:29,32.7416,-89.6787,110592,3171,97675.0,9746.0,28.0,3715.942985381445,,,,84000028.0,USA,28228.96299882835,,2020-10-19,840136.0,2.8672960069444446
Missouri,US,2020-10-20 04:30:29,38.4561,-92.2884,165680,2617,,,29.0,2699.502136725677,,,,84000029.0,USA,37420.78929479906,,2020-10-19,2296674.0,1.579550941574119
Montana,US,2020-10-20 04:30:29,46.9219,-110.4544,23390,241,13538.0,9611.0,30.0,2188.4806760618203,442366.0,,,84000030.0,USA,41389.88639361963,,2020-10-19,442366.0,1.0303548525010688
Nebraska,US,2020-10-20 04:30:29,41.1254,-98.2681,58817,554,38956.0,19307.0,31.0,3040.568484001307,,,,84000031.0,USA,28081.614633520952,,2020-10-19,543213.0,0.941904551405206
Nevada,US,2020-10-20 04:30:29,38.3135,-117.0554,90843,1712,2330.0,86801.0,32.0,2949.29867188545,,,,84000032.0,USA,24380.161264559327,,2020-10-19,750947.0,1.8845700824499407
New Hampshire,US,2020-10-20 04:30:29,43.4525,-71.5639,9746,468,8258.0,1020.0,33.0,716.769960675467,,,,84000033.0,USA,39962.609701620415,,2020-10-19,543376.0,4.801970038990355
New Jersey,US,2020-10-20 04:30:29,40.2989,-74.521,229277,16214,35944.0,177119.0,34.0,2581.311590947728,,,,84000034.0,USA,47484.96710833702,,2020-10-19,4217705.0,7.071795252031386
New Mexico,US,2020-10-20 04:30:29,34.8405,-106.2485,37302,935,19894.0,16473.0,35.0,1778.9719619482562,,,,84000035.0,USA,50308.87115735236,,2020-10-19,1054891.0,2.506568012439012
New York,US,2020-10-20 04:30:29,42.1657,-74.9481,488928,33405,78442.0,377081.0,36.0,2513.308488867411,12982175.0,,,84000036.0,USA,66734.18301153192,,2020-10-19,12982175.0,6.832294325544866
North Carolina,US,2020-10-20 04:30:29,35.6301,-79.8064,247172,3939,218541.0,24692.0,37.0,2356.693558137025,3647998.0,,,84000037.0,USA,3.478231104937756e-06,,2020-10-19,3648364.0,1.593627109866813
North Dakota,US,2020-10-20 04:30:29,47.5289,-99.784,33535,408,26392.0,5837.0,38.0,4282.722403164047,,,,84000038.0,USA,97257.1785497768,,2020-10-19,741160.0,1.2501149002665686
Northern Mariana Islands,US,2020-10-20 04:30:29,15.0979,145.6739,86,2,29.0,55.0,69.0,155.95531698824894,,,,580.0,MNP,28184.38996082983,,2020-10-19,15542.0,2.3255813953488373
Ohio,US,2020-10-20 04:30:29,40.3888,-82.7649,183624,4891,151037.0,27696.0,39.0,1570.8993848970408,4036295.0,,,84000039.0,USA,3.4530417226304845e-06,,2020-10-19,3941567.0,2.663595172744304
Oklahoma,US,2020-10-20 04:30:29,35.5653,-96.9289,108073,1173,92367.0,14533.0,40.0,2731.2052577590284,,,,84000040.0,USA,36280.40235826848,,2020-10-19,1435605.0,1.08537747633544
Oregon,US,2020-10-20 04:30:29,44.572,-122.0709,39794,627,5870.0,33297.0,41.0,943.4917350228334,,,,84000041.0,USA,18695.07273687288,,2020-10-19,788509.0,1.5756144142333015
Pennsylvania,US,2020-10-20 04:30:29,40.5908,-77.2098,188391,8480,146652.0,33259.0,42.0,1471.5760183827686,,,,84000042.0,USA,18179.0579573221,,2020-10-19,3676337.0,4.50127660026222
Puerto Rico,US,2020-10-20 04:30:29,18.2208,-66.5901,57950,768,25939.0,31243.0,72.0,1814.5132251242603,,,,630.0,PRI,25594.84408963413,,2020-10-19,817421.0,1.325280414150129
Rhode Island,US,2020-10-20 04:30:29,41.6809,-71.5118,28347,1177,2546.0,24624.0,44.0,2675.8583712256727,,,,84000044.0,USA,92311.40281735876,,2020-10-19,977911.0,4.152114862242918
South Carolina,US,2020-10-20 04:30:29,33.8569,-80.945,164609,3661,82637.0,78311.0,45.0,3197.089603345612,,,,84000045.0,USA,31273.828765785016,,2020-10-19,1610200.0,2.2240582228189223
South Dakota,US,2020-10-20 04:30:29,44.2998,-99.4388,33836,323,25125.0,8388.0,46.0,3824.75055360314,344942.0,,,84000046.0,USA,3.89915210267459e-06,,2020-10-19,232450.0,0.954604563187138
Tennessee,US,2020-10-20 04:30:29,35.7478,-86.6923,229801,2922,205832.0,21106.0,47.0,3365.853615678851,,,,84000047.0,USA,49543.20976446053,,2020-10-19,3383392.0,1.271208561733229
Texas,US,2020-10-20 04:30:29,31.0545,-97.5635,859360,17811,729762.0,111207.0,48.0,2961.613754726059,,,,84000048.0,USA,25465.83426797757,,2020-10-19,7384043.0,2.070111534726217
Utah,US,2020-10-20 04:30:29,40.15,-111.8624,95562,546,71035.0,23981.0,49.0,2980.762692461972,,,,84000049.0,USA,30588.64152306424,,2020-10-19,980659.0,0.5713568154705846
Vermont,US,2020-10-20 04:30:29,44.0459,-72.7107,1946,58,1696.0,192.0,50.0,311.86447196985847,,,,84000050.0,USA,28782.07788919357,,2020-10-19,179597.0,2.9804727646454263
Virgin Islands,US,2020-10-20 04:30:29,18.3358,-64.8963,1335,21,1296.0,18.0,78.0,1244.546369840027,,,,850.0,VIR,21303.65066935153,,2020-10-19,22852.0,1.5730337078651686
Virginia,US,2020-10-20 04:30:29,37.7693,-78.17,166828,3457,19096.0,144275.0,51.0,1954.5150095735244,,,,84000051.0,USA,28095.667059027102,,2020-10-19,2398111.0,2.0721941160956194
Washington,US,2020-10-20 04:30:29,47.4009,-121.4905,101064,2231,,,53.0,1327.1887077073834,,,,84000053.0,USA,29295.02752041296,,2020-10-19,2230785.0,2.2075120715586163
West Virginia,US,2020-10-20 04:30:29,38.4912,-80.9545,20293,402,14799.0,5092.0,54.0,1132.3289886376508,,,,84000054.0,USA,38389.14999718216,,2020-10-19,687990.0,1.9809786625930124
Wisconsin,US,2020-10-20 04:30:29,44.2685,-89.6165,183142,1600,136910.0,44632.0,55.0,3145.454289391688,2895243.0,,,84000055.0,USA,4.972564738389478e-06,,2020-10-19,1886955.0,0.8736390341920477
Wyoming,US,2020-10-20 04:30:29,42.756,-107.3025,9311,57,6796.0,2458.0,56.0,1608.7870771772016,,,,84000056.0,USA,20399.68276951201,,2020-10-19,118065.0,0.6121791429491998
