Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-01-25 04:31:41,32.3182,-86.9023,1602891,20846,,,1.0,32690.81219656203,,,1.30052511368521,84000001.0,USA,,
Alaska,US,2023-01-25 04:31:41,61.3707,-152.4044,303575,1473,,,2.0,41497.78892617679,,,0.4852178209668121,84000002.0,USA,,
American Samoa,US,2023-01-25 04:31:41,-14.271,-170.132,8317,34,,,60.0,14947.610574935748,,,0.4088012504508837,16.0,ASM,,
Arizona,US,2023-01-25 04:31:41,33.7298,-111.4312,2394646,32631,,,4.0,32899.28705841977,,,1.3626648782325237,84000004.0,USA,,
Arkansas,US,2023-01-25 04:31:41,34.9697,-92.3731,994837,12800,,,5.0,32965.5935242978,,,1.2866429374862414,84000005.0,USA,,
California,US,2023-01-25 04:31:41,36.1162,-119.6816,11975958,99683,,,6.0,30273.5763563594,,,0.8340994550719656,84000006.0,USA,,
Colorado,US,2023-01-25 04:31:41,39.0598,-105.3111,1745313,13995,,,8.0,30307.223668527266,,,0.8018619009885333,84000008.0,USA,,
Connecticut,US,2023-01-25 04:31:41,41.5978,-72.7554,963981,11942,,,9.0,27037.96356366261,,,1.238821097096312,84000009.0,USA,,
Delaware,US,2023-01-25 04:31:41,39.3185,-75.5071,325083,3243,,,10.0,33384.167005557814,,,0.9975913843541496,84000010.0,USA,,
Diamond Princess,US,2023-01-25 04:31:41,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-01-25 04:31:41,38.8974,-77.0268,175569,1421,,,11.0,24876.974675132376,,,0.8093683964709032,84000011.0,USA,,
Florida,US,2023-01-25 04:31:41,27.7663,-81.6868,7443954,84927,,,12.0,34658.93078027727,,,1.1408856099863056,84000012.0,USA,,
Georgia,US,2023-01-25 04:31:41,33.0406,-83.6431,3020166,41772,,,13.0,28445.376999673084,,,1.3831027830920553,84000013.0,USA,,
Grand Princess,US,2023-01-25 04:31:41,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-01-25 04:31:41,13.4443,144.7937,60638,415,,,66.0,36922.8333607341,,,0.6843893268247634,316.0,GUM,,
Hawaii,US,2023-01-25 04:31:41,21.0943,-157.4983,375925,1775,,,15.0,26550.775776341365,,,0.4721686506617011,84000015.0,USA,,
Idaho,US,2023-01-25 04:31:41,44.2405,-114.4788,514326,5344,,,16.0,28780.486440056746,,,1.039029720449676,84000016.0,USA,,
Illinois,US,2023-01-25 04:31:41,40.3495,-88.9861,4008844,40980,,,17.0,31635.89510931381,,,1.0222398277408649,84000017.0,USA,,
Indiana,US,2023-01-25 04:31:41,39.8494,-86.2583,2020938,25796,,,18.0,30018.898672191142,,,1.2764369812433631,84000018.0,USA,,
Iowa,US,2023-01-25 04:31:41,42.0115,-93.2105,892558,10538,,,19.0,28289.641751213127,,,1.1806515655005052,84000019.0,USA,,
Kansas,US,2023-01-25 04:31:41,38.5266,-96.7265,924206,9903,,,20.0,31723.528600075377,,,1.071514359352785,84000020.0,USA,,
Kentucky,US,2023-01-25 04:31:41,37.6681,-84.6701,1685679,17838,,,21.0,37730.58144586679,,,1.0582085913154284,84000021.0,USA,,
Louisiana,US,2023-01-25 04:31:41,31.1695,-91.8678,1533257,18479,,,22.0,32981.8228125402,,,1.2052121725190232,84000022.0,USA,,
Maine,US,2023-01-25 04:31:41,44.6939,-69.3819,310693,2855,,,23.0,23113.392827917025,,,0.9189135255702574,84000023.0,USA,,
Maryland,US,2023-01-25 04:31:41,39.0639,-76.8021,1341123,16215,,,24.0,22183.16219184608,,,1.209061361262166,84000024.0,USA,,
Massachusetts,US,2023-01-25 04:31:41,42.2302,-71.5301,2186426,23405,,,25.0,31721.79975837515,,,1.0704684265554838,84000025.0,USA,,
Michigan,US,2023-01-25 04:31:41,43.3266,-84.5361,3024478,41445,,,26.0,30284.583027473007,,,1.370319109611642,84000026.0,USA,,
Minnesota,US,2023-01-25 04:31:41,45.6945,-93.9002,1747751,14476,,,27.0,30990.5149839564,,,0.8282644381264836,84000027.0,USA,,
Mississippi,US,2023-01-25 04:31:41,32.7416,-89.6787,970585,13151,,,28.0,32612.11048237168,,,1.3549560316716207,84000028.0,USA,,
Missouri,US,2023-01-25 04:31:41,38.4561,-92.2884,1752746,22546,,,29.0,28558.314655585367,,,1.2863244303510035,84000029.0,USA,,
Montana,US,2023-01-25 04:31:41,46.9219,-110.4544,325227,3633,,,30.0,30429.79926607771,,,1.1170659262607348,84000030.0,USA,,
Nebraska,US,2023-01-25 04:31:41,41.1254,-98.2681,558923,4734,,,31.0,28893.74940550288,,,0.8469860785832753,84000031.0,USA,,
Nevada,US,2023-01-25 04:31:41,38.3135,-117.0554,881498,11834,,,32.0,28618.61542077739,,,1.342487447504135,84000032.0,USA,,
New Hampshire,US,2023-01-25 04:31:41,43.4525,-71.5639,372587,2927,,,33.0,27402.293575620115,,,0.7855777901833642,84000033.0,USA,,
New Jersey,US,2023-01-25 04:31:41,40.2989,-74.521,2989010,35749,,,34.0,33651.72327995686,,,1.1960147339754634,84000034.0,USA,,
New Mexico,US,2023-01-25 04:31:41,34.8405,-106.2485,663868,8927,,,35.0,31660.569364502306,,,1.3446950297348268,84000035.0,USA,,
New York,US,2023-01-25 04:31:41,42.1657,-74.9481,6689884,76179,,,36.0,34388.99438514111,,,1.1387192961791266,84000036.0,USA,,
North Carolina,US,2023-01-25 04:31:41,35.6301,-79.8064,3398161,27967,,,37.0,32400.2077023792,,,0.8230039718541882,84000037.0,USA,,
North Dakota,US,2023-01-25 04:31:41,47.5289,-99.784,282742,2442,,,38.0,37027.17101758125,,,0.8654357302335471,84000038.0,USA,,
Northern Mariana Islands,US,2023-01-25 04:31:41,15.0979,145.6739,13485,41,,,69.0,24454.156390541128,,,0.3040415276232851,580.0,MNP,,
Ohio,US,2023-01-25 04:31:41,40.3888,-82.7649,3339612,41595,,,39.0,28570.30909137573,,,1.2351434837340385,84000039.0,USA,,
Oklahoma,US,2023-01-25 04:31:41,35.5653,-96.9289,1265785,17581,,,40.0,31988.73582849104,,,1.3889404598727273,84000040.0,USA,,
Oregon,US,2023-01-25 04:31:41,44.572,-122.0709,946727,9141,,,41.0,22446.32607485957,,,0.9655370555608956,84000041.0,USA,,
Pennsylvania,US,2023-01-25 04:31:41,40.5908,-77.2098,3459061,49397,,,42.0,27019.715452028588,,,1.428046513201126,84000042.0,USA,,
Puerto Rico,US,2023-01-25 04:31:41,18.2208,-66.5901,1077164,5653,,,72.0,33727.83992455132,,,0.5248040224144142,630.0,PRI,,
