Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-08-05 04:34:56,32.3182,-86.9023,93457,1666,35401,56390.0,1,1906.0467838761947,,11100,,84000001.0,USA,,11.846065185374911,2020-08-04,1095790,1.7826380046438468
Alaska,US,2020-08-05 04:34:56,61.3707,-152.4044,3439,25,987,2427.0,2,470.10095072756974,,,,84000002.0,USA,34536.357982079026,,2020-08-04,252649,0.7269555103227683
American Samoa,US,2020-08-05 04:34:56,-14.271,-170.132,0,0,,,60,0.0,,,,16.0,ASM,2277.097823547384,,2020-08-04,1267,
Arizona,US,2020-08-05 04:34:56,33.7298,-111.4312,180505,3845,23944,152716.0,4,2479.90133425987,,13294,,84000004.0,USA,13343.615365180429,7.36489293925376,2020-08-04,1381739,2.1301348993102684
Arkansas,US,2020-08-05 04:34:56,34.9697,-92.3731,45381,490,38000,6891.0,5,1503.775593113403,,3054,,84000005.0,USA,17691.639350998277,6.729688636213393,2020-08-04,533899,1.0797470306956656
California,US,2020-08-05 04:34:56,36.1162,-119.6816,531883,9551,,,6,1346.0897909996104,,,,84000006.0,USA,21020.61683545368,,2020-08-04,8305713,1.780698290935755
Colorado,US,2020-08-05 04:34:56,39.0598,-105.3111,52922,1872,5424,41121.0,8,840.358023010605,,6487,,84000008.0,USA,9585.488898952826,13.409541921614023,2020-08-04,552003,3.820721577055007
Connecticut,US,2020-08-05 04:34:56,41.5978,-72.7554,50110,4437,8613,37060.0,9,1405.496948772988,,10807,,84000009.0,USA,23455.92374470835,21.566553582119337,2020-08-04,836271,8.854520055877071
Delaware,US,2020-08-05 04:34:56,39.3185,-75.5071,15137,601,8303,6233.0,10,1554.483427195912,271300.0,,,84000010.0,USA,2.786096015050875e-06,,2020-08-04,189308,3.970403646693532
Diamond Princess,US,2020-08-05 04:34:56,,,49,0,,,88888,,,,,84088888.0,USA,,,2020-08-04,,0.0
District of Columbia,US,2020-08-05 04:34:56,38.8974,-77.0268,12398,587,9959,1852.0,11,1756.7152061143552,,,,84000011.0,USA,28356.682049850584,,2020-08-04,200127,4.734634618486853
Florida,US,2020-08-05 04:34:56,27.7663,-81.6868,497330,7402,,,12,2315.560526697948,,28333,,84000012.0,USA,28960.06688227908,5.6970220980033375,2020-08-04,6219967,1.4883477771298734
Georgia,US,2020-08-05 04:34:56,33.0406,-83.6431,197948,3921,,,13,1864.369536751056,,19426,,84000013.0,USA,15676.233300679458,9.813688443429587,2020-08-04,1664412,1.980823246509184
Grand Princess,US,2020-08-05 04:34:56,,,103,3,,,99999,,,,,84099999.0,USA,,,2020-08-04,,2.912621359223301
Guam,US,2020-08-05 04:34:56,13.4443,144.7937,389,5,318,66.0,66,236.8643783984558,,,,316.0,GUM,13957.94896151106,,2020-08-04,22923,1.2853470437017995
Hawaii,US,2020-08-05 04:34:56,21.0943,-157.4983,2591,27,1315,1249.0,15,182.99676806943,,201,,84000015.0,USA,9231.90796908195,7.757622539560016,2020-08-04,130712,1.0420686993438826
Idaho,US,2020-08-05 04:34:56,44.2405,-114.4788,22236,210,7617,14409.0,16,1244.274830518196,,886,,84000016.0,USA,10507.620036204617,3.984529591653175,2020-08-04,187778,0.9444144630329196
Illinois,US,2020-08-05 04:34:56,40.3495,-88.9861,185993,7742,,,17,1467.7685235610572,,,,84000017.0,USA,22496.182671772272,,2020-08-04,2850676,4.162522245460851
Indiana,US,2020-08-05 04:34:56,39.8494,-86.2583,69255,2928,43535,22792.0,18,1028.7098503480056,1044015.0,9148,,84000018.0,USA,1.5507739721479649e-06,13.20915457367699,2020-08-04,785018,4.227853584578731
Iowa,US,2020-08-05 04:34:56,42.0115,-93.2105,46231,888,34023,11320.0,19,1465.2923706922509,,,,84000019.0,USA,15542.31760309597,,2020-08-04,490371,1.9207890809197288
