Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-11-04 05:30:25,32.3182,-86.9023,197504,2987,81005.0,113512.0,1.0,4028.075628392565,,,,84000001.0,USA,,,2020-11-03,2338473.0,1.5123744329228774
Alaska,US,2020-11-04 05:30:25,61.3707,-152.4044,17455,86,7113.0,10256.0,2.0,2386.0459711979443,,,,84000002.0,USA,85402.12837214388,,2020-11-03,624755.0,0.4926955027212833
American Samoa,US,2020-11-04 05:30:25,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,3177.512985029025,,2020-11-03,1768.0,
Arizona,US,2020-11-04 05:30:25,33.7298,-111.4312,249818,6020,41776.0,202022.0,4.0,3432.170807025469,,,,84000004.0,USA,24774.077629340445,,2020-11-03,2888318.0,2.4097543011312235
Arkansas,US,2020-11-04 05:30:25,34.9697,-92.3731,114519,2003,102666.0,9850.0,5.0,3794.779250077208,,,,84000005.0,USA,45360.30172933696,,2020-11-03,1368885.0,1.7490547420078764
California,US,2020-11-04 05:30:25,36.1162,-119.6816,954691,17740,,,6.0,2416.25230754544,,,,84000006.0,USA,48276.000568229225,,2020-11-03,19074921.0,1.860031527733408
Colorado,US,2020-11-04 05:30:25,39.0598,-105.3111,136839,2723,8106.0,104292.0,8.0,1991.9128086441192,,,,84000008.0,USA,35782.88707799767,,2020-11-03,2060642.0,2.0146631912055724
Connecticut,US,2020-11-04 05:30:25,41.5978,-72.7554,74843,4635,9800.0,60408.0,9.0,2099.213892177544,,,,84000009.0,USA,66418.0471305676,,2020-11-03,2367994.0,6.192963937843219
Delaware,US,2020-11-04 05:30:25,39.3185,-75.5071,25426,744,13497.0,11185.0,10.0,2611.104949453872,587426.0,,,84000010.0,USA,6.032529442452175e-06,,2020-11-03,570060.0,2.92613859828522
Diamond Princess,US,2020-11-04 05:30:25,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-11-03,,0.0
District of Columbia,US,2020-11-04 05:30:25,38.8974,-77.0268,17524,647,13517.0,3360.0,11.0,2483.0357535044327,,,,84000011.0,USA,75581.97036056727,,2020-11-03,533419.0,3.6920794339191967
Florida,US,2020-11-04 05:30:25,27.7663,-81.6868,816700,16890,,,12.0,3802.542139332463,,,,84000012.0,USA,55390.08602256374,,2020-11-03,11896537.0,2.0680788539243298
Georgia,US,2020-11-04 05:30:25,33.0406,-83.6431,394526,8479,,,13.0,3715.83575411849,,,,84000013.0,USA,34083.882689801474,,2020-11-03,3618830.0,2.1491612720074214
