Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-01-10 04:31:33,32.3182,-86.9023,1587224,20776,,,1.0,32371.28519523534,,,1.3089519815728592,84000001.0,USA,,
Alaska,US,2023-01-10 04:31:33,61.3707,-152.4044,301803,1455,,,2.0,41255.56185880568,,,0.4821025635928072,84000002.0,USA,,
American Samoa,US,2023-01-10 04:31:33,-14.271,-170.132,8302,34,,,60.0,14920.652037166838,,,0.4095398699108648,16.0,ASM,,
Arizona,US,2023-01-10 04:31:33,33.7298,-111.4312,2384521,32311,,,4.0,32760.182872888174,,,1.3550310523581046,84000004.0,USA,,
Arkansas,US,2023-01-10 04:31:33,34.9697,-92.3731,989276,12721,,,5.0,32781.32045686201,,,1.2858898831064334,84000005.0,USA,,
California,US,2023-01-10 04:31:33,36.1162,-119.6816,11893010,98913,,,6.0,30076.82205073605,,,0.83310186005225,84000006.0,USA,,
Colorado,US,2023-01-10 04:31:33,39.0598,-105.3111,1739716,13923,,,8.0,30210.032201510887,,,0.8003030379671164,84000008.0,USA,,
Connecticut,US,2023-01-10 04:31:33,41.5978,-72.7554,955320,11803,,,9.0,26795.037818834782,,,1.2355022400870912,84000009.0,USA,,
Delaware,US,2023-01-10 04:31:33,39.3185,-75.5071,323151,3218,,,10.0,33185.761642451354,,,0.995819291909974,84000010.0,USA,,
Diamond Princess,US,2023-01-10 04:31:33,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-01-10 04:31:33,38.8974,-77.0268,174559,1411,,,11.0,24733.86430586512,,,0.8083226874581088,84000011.0,USA,,
Florida,US,2023-01-10 04:31:33,27.7663,-81.6868,7393712,84176,,,12.0,34425.00483174741,,,1.1384809145933734,84000012.0,USA,,
Georgia,US,2023-01-10 04:31:33,33.0406,-83.6431,2998991,41520,,,13.0,28245.94065810508,,,1.3844656419442405,84000013.0,USA,,
Grand Princess,US,2023-01-10 04:31:33,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-01-10 04:31:33,13.4443,144.7937,60311,414,,,66.0,36723.7211454737,,,0.6864419425975361,316.0,GUM,,
Hawaii,US,2023-01-10 04:31:33,21.0943,-157.4983,373514,1765,,,15.0,26380.49202187768,,,0.4725391819316009,84000015.0,USA,,
Idaho,US,2023-01-10 04:31:33,44.2405,-114.4788,512726,5320,,,16.0,28690.954162271657,,,1.037591228063332,84000016.0,USA,,
Illinois,US,2023-01-10 04:31:33,40.3495,-88.9861,3981275,40747,,,17.0,31418.33363965605,,,1.0234661006838262,84000017.0,USA,,
Indiana,US,2023-01-10 04:31:33,39.8494,-86.2583,2011911,25470,,,18.0,29515.03805803109,,,1.3208744565345942,84000018.0,USA,,
Iowa,US,2023-01-10 04:31:33,42.0115,-93.2105,888667,10463,,,19.0,28166.31643671932,,,1.1773814038329318,84000019.0,USA,,
Kansas,US,2023-01-10 04:31:33,38.5266,-96.7265,919923,9753,,,20.0,31585.369788495165,,,1.0599001718140235,84000020.0,USA,,
Kentucky,US,2023-01-10 04:31:33,37.6681,-84.6701,1672405,17727,,,21.0,37433.46928031662,,,1.0599705214944946,84000021.0,USA,,
Louisiana,US,2023-01-10 04:31:33,31.1695,-91.8678,1521203,18394,,,22.0,32722.52975718004,,,1.2091745809073478,84000022.0,USA,,
Maine,US,2023-01-10 04:31:33,44.6939,-69.3819,307937,2802,,,23.0,22908.36564470485,,,0.9099263810454736,84000023.0,USA,,
Maryland,US,2023-01-10 04:31:33,39.0639,-76.8021,1327159,16047,,,24.0,21952.187346998187,,,1.2091241516653242,84000024.0,USA,,
