Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-12-12 04:32:55,32.3182,-86.9023,851950,16265,,,1.0,17375.44065745021,,,1.9091495979811024,84000001.0,USA,,,2021-12-11,,
Alaska,US,2021-12-12 04:32:55,61.3707,-152.4044,153425,886,,,2.0,20972.73578522169,3593091.0,,0.5774808538373798,84000002.0,USA,491164.7267085415,,2021-12-11,,
American Samoa,US,2021-12-12 04:32:55,-14.271,-170.132,10,0,,,60.0,17.97235851260761,2140.0,,0.0,16.0,ASM,3846.084721698028,,2021-12-11,,
Arizona,US,2021-12-12 04:32:55,33.7298,-111.4312,1312958,23021,,,4.0,18038.31636811817,14960597.0,,1.7533691100553102,84000004.0,USA,205538.92945693585,,2021-12-11,,
Arkansas,US,2021-12-12 04:32:55,34.9697,-92.3731,538208,8840,,,5.0,17834.425297335412,4294805.0,,1.642487662762352,84000005.0,USA,142315.5711901767,,2021-12-11,,
California,US,2021-12-12 04:32:55,36.1162,-119.6816,5148079,75184,,,6.0,13033.46561898074,114042927.0,,1.4616067537999446,84000006.0,USA,288626.9572835728,,2021-12-11,,
Colorado,US,2021-12-12 04:32:55,39.0598,-105.3111,873520,10302,,,8.0,14831.101825122736,13468933.0,,1.127172502938821,84000008.0,USA,233886.9675567694,,2021-12-11,,
Connecticut,US,2021-12-12 04:32:55,41.5978,-72.7554,439423,8972,,,9.0,12325.038629428713,11330031.0,,2.041768409937577,84000009.0,USA,317787.3478348307,,2021-12-11,,
Delaware,US,2021-12-12 04:32:55,39.3185,-75.5071,160124,2218,,,10.0,16443.820063177525,2631078.0,,1.3851764882216282,84000010.0,USA,2.7019668009907945e-05,,2021-12-11,,
Diamond Princess,US,2021-12-12 04:32:55,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-12-11,,
District of Columbia,US,2021-12-12 04:32:55,38.8974,-77.0268,68702,1199,,,11.0,9734.622365741929,2473461.0,,1.7452184798113592,84000011.0,USA,350473.1852259089,,2021-12-11,,
Florida,US,2021-12-12 04:32:55,27.7663,-81.6868,3754042,62026,,,12.0,17478.75951735511,44505903.0,,1.6522457660303214,84000012.0,USA,207218.77262953727,,2021-12-11,,
Georgia,US,2021-12-12 04:32:55,33.0406,-83.6431,1678746,30823,,,13.0,15811.237811661078,13327862.0,,1.8360728782079003,84000013.0,USA,125528.2190414755,,2021-12-11,,
Grand Princess,US,2021-12-12 04:32:55,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-12-11,,
