Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-07 04:31:42,32.3182,-86.9023,1525724,20473,,,1.0,31116.99844080939,,,1.34185475223566,84000001.0,USA,,
Alaska,US,2022-10-07 04:31:42,61.3707,-152.4044,298869,1393,,,2.0,40854.49288833906,,,0.4660904944975892,84000002.0,USA,,
American Samoa,US,2022-10-07 04:31:42,-14.271,-170.132,8250,34,,,60.0,14827.195772901276,,,0.4121212121212121,16.0,ASM,,
Arizona,US,2022-10-07 04:31:42,33.7298,-111.4312,2275235,31406,,,4.0,31258.73694498632,,,1.3803409318158344,84000004.0,USA,,
Arkansas,US,2022-10-07 04:31:42,34.9697,-92.3731,953327,12252,,,5.0,31590.090012472647,,,1.2851833631062584,84000005.0,USA,,
California,US,2022-10-07 04:31:42,36.1162,-119.6816,11292351,96034,,,6.0,28534.494250045107,,,0.8526501086999616,84000006.0,USA,,
Colorado,US,2022-10-07 04:31:42,39.0598,-105.3111,1658308,13333,,,8.0,28796.388651954177,,,0.8040122823986859,84000008.0,USA,,
Connecticut,US,2022-10-07 04:31:42,41.5978,-72.7554,900500,11385,,,9.0,25257.433693276307,,,1.2642976124375347,84000009.0,USA,,
Delaware,US,2022-10-07 04:31:42,39.3185,-75.5071,309804,3112,,,10.0,31815.10098956216,,,1.0045060748085886,84000010.0,USA,,
Diamond Princess,US,2022-10-07 04:31:42,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-10-07 04:31:42,38.8974,-77.0268,168660,1392,,,11.0,23898.01473328336,,,0.8253290643898968,84000011.0,USA,,
Florida,US,2022-10-07 04:31:42,27.7663,-81.6868,7150188,81606,,,12.0,33291.16098218355,,,1.1413126480031015,84000012.0,USA,,
Georgia,US,2022-10-07 04:31:42,33.0406,-83.6431,2909760,40374,,,13.0,27405.520153054087,,,1.3875371164632135,84000013.0,USA,,
Grand Princess,US,2022-10-07 04:31:42,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-10-07 04:31:42,13.4443,144.7937,58600,401,,,66.0,35681.88322403473,,,0.6843003412969283,316.0,GUM,,
Hawaii,US,2022-10-07 04:31:42,21.0943,-157.4983,357232,1694,,,15.0,25230.52931338426,,,0.4742016392708379,84000015.0,USA,,
Idaho,US,2022-10-07 04:31:42,44.2405,-114.4788,496615,5185,,,16.0,27789.420082649485,,,1.0440683426799433,84000016.0,USA,,
Illinois,US,2022-10-07 04:31:42,40.3495,-88.9861,3771745,39760,,,17.0,29764.82227771368,,,1.0541539791263723,84000017.0,USA,,
Indiana,US,2022-10-07 04:31:42,39.8494,-86.2583,1925645,24748,,,18.0,28603.421843525888,,,1.2851797709338948,84000018.0,USA,,
Iowa,US,2022-10-07 04:31:42,42.0115,-93.2105,857944,10097,,,19.0,27192.55040300215,,,1.1768833397051557,84000019.0,USA,,
Kansas,US,2022-10-07 04:31:42,38.5266,-96.7265,880472,9573,,,20.0,30227.877942439434,,,1.0870589678106544,84000020.0,USA,,
Kentucky,US,2022-10-07 04:31:42,37.6681,-84.6701,1591358,17085,,,21.0,35619.39291438742,,,1.0736113432678254,84000021.0,USA,,
Louisiana,US,2022-10-07 04:31:42,31.1695,-91.8678,1457052,18097,,,22.0,31342.5804628039,,,1.2420284245174502,84000022.0,USA,,
Maine,US,2022-10-07 04:31:42,44.6939,-69.3819,291277,2596,,,23.0,21668.97781004782,,,0.8912478499847224,84000023.0,USA,,
Maryland,US,2022-10-07 04:31:42,39.0639,-76.8021,1253880,15419,,,24.0,20740.098715115582,,,1.2297030018821578,84000024.0,USA,,
Massachusetts,US,2022-10-07 04:31:42,42.2302,-71.5301,2060884,21771,,,25.0,29900.37146157209,,,1.056391334980523,84000025.0,USA,,
Michigan,US,2022-10-07 04:31:42,43.3266,-84.5361,2849047,38767,,,26.0,28527.96430348407,,,1.360700613222597,84000026.0,USA,,
Minnesota,US,2022-10-07 04:31:42,45.6945,-93.9002,1670765,13695,,,27.0,29625.425914314976,,,0.8196843960700637,84000027.0,USA,,
Mississippi,US,2022-10-07 04:31:42,32.7416,-89.6787,929079,12928,,,28.0,31217.489446932934,,,1.3914855464390004,84000028.0,USA,,
Missouri,US,2022-10-07 04:31:42,38.4561,-92.2884,1659782,21714,,,29.0,27043.608495285,,,1.3082440947064131,84000029.0,USA,,
Montana,US,2022-10-07 04:31:42,46.9219,-110.4544,310731,3520,,,30.0,29073.483922760388,,,1.1328126257116284,84000030.0,USA,,
Nebraska,US,2022-10-07 04:31:42,41.1254,-98.2681,538339,4548,,,31.0,27829.65124213713,,,0.8448208285114027,84000031.0,USA,,
Nevada,US,2022-10-07 04:31:42,38.3135,-117.0554,848615,11516,,,32.0,27551.03962266846,,,1.357034697713333,84000032.0,USA,,
New Hampshire,US,2022-10-07 04:31:42,43.4525,-71.5639,351659,2709,,,33.0,25863.14297670608,,,0.7703375949770235,84000033.0,USA,,
New Jersey,US,2022-10-07 04:31:42,40.2989,-74.521,2752708,34772,,,34.0,30991.320834163645,,,1.263192463566786,84000034.0,USA,,
New Mexico,US,2022-10-07 04:31:42,34.8405,-106.2485,620060,8590,,,35.0,29571.319358898603,,,1.3853498048575943,84000035.0,USA,,
New York,US,2022-10-07 04:31:42,42.1657,-74.9481,6146457,71954,,,36.0,31595.53667320857,,,1.1706581531441609,84000036.0,USA,,
North Carolina,US,2022-10-07 04:31:42,35.6301,-79.8064,3210837,26852,,,37.0,30614.14267849113,,,0.8362928420221892,84000037.0,USA,,
North Dakota,US,2022-10-07 04:31:42,47.5289,-99.784,270374,2375,,,38.0,35339.119389236046,,,0.881896430083251,84000038.0,USA,,
Northern Mariana Islands,US,2022-10-07 04:31:42,15.0979,145.6739,13171,40,,,69.0,23884.738140142174,,,0.3036975172727963,580.0,MNP,,
Ohio,US,2022-10-07 04:31:42,40.3888,-82.7649,3153743,40200,,,39.0,26980.20377958953,,,1.266748749026157,84000039.0,USA,,
Oklahoma,US,2022-10-07 04:31:42,35.5653,-96.9289,1199697,16965,,,40.0,30318.56943101175,,,1.4141070620331633,84000040.0,USA,,
Oregon,US,2022-10-07 04:31:42,44.572,-122.0709,899013,8590,,,41.0,21315.05591742681,,,0.9554923010012092,84000041.0,USA,,
Pennsylvania,US,2022-10-07 04:31:42,40.5908,-77.2098,3266934,47323,,,42.0,25518.956468405027,,,1.448544721136087,84000042.0,USA,,
Puerto Rico,US,2022-10-07 04:31:42,18.2208,-66.5901,961158,5174,,,72.0,30095.49443371845,,,0.5383089981043699,630.0,PRI,,
Rhode Island,US,2022-10-07 04:31:42,41.6809,-71.5118,427242,3674,,,44.0,40330.16129534691,,,0.8599341825007841,84000044.0,USA,,
South Carolina,US,2022-10-07 04:31:42,33.8569,-80.945,1712281,18390,,,45.0,33256.47919072607,,,1.0740059604702732,84000045.0,USA,,
South Dakota,US,2022-10-07 04:31:42,44.2998,-99.4388,262213,3033,,,46.0,29640.008183944323,,,1.156693222685374,84000046.0,USA,,
Tennessee,US,2022-10-07 04:31:42,35.7478,-86.6923,2345157,27941,,,47.0,34310.53301614514,,,1.1909730846740636,84000047.0,USA,,
Texas,US,2022-10-07 04:31:42,31.0545,-97.5635,7977925,90675,,,48.0,27612.00806417988,,,1.1363737135984022,84000048.0,USA,,
Utah,US,2022-10-07 04:31:42,40.15,-111.8624,1040147,5028,,,49.0,32444.186729832392,,,0.4833932126901293,84000049.0,USA,,
Vermont,US,2022-10-07 04:31:42,44.0459,-72.7107,143049,728,,,50.0,22924.9233560207,,,0.5089165251067816,84000050.0,USA,,
Virgin Islands,US,2022-10-07 04:31:42,18.3358,-64.8963,23202,123,,,78.0,21629.93623447813,,,0.5301267132143781,850.0,VIR,,
Virginia,US,2022-10-07 04:31:42,37.7693,-78.17,2095162,21945,,,51.0,24546.3925509392,,,1.0474130401372304,84000051.0,USA,,
Washington,US,2022-10-07 04:31:42,47.4009,-121.4905,1820468,14375,,,53.0,23906.678662457896,,,0.7896321165766166,84000053.0,USA,,
West Virginia,US,2022-10-07 04:31:42,38.4912,-80.9545,602173,7445,,,54.0,33600.64771472429,,,1.2363556652324166,84000054.0,USA,,
Wisconsin,US,2022-10-07 04:31:42,44.2685,-89.6165,1872544,15298,,,55.0,32160.845447110263,,,0.8169634465198148,84000055.0,USA,,
Wyoming,US,2022-10-07 04:31:42,42.756,-107.3025,177165,1899,,,56.0,30611.18703985597,,,1.0718821437642876,84000056.0,USA,,
