Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-11-02 05:30:37,32.3182,-86.9023,194458,2973,81005.0,110480.0,1.0,3965.952742961973,,,,84000001.0,USA,,,2020-11-01,2309232.0,1.5288648448508162
Alaska,US,2020-11-02 05:30:37,61.3707,-152.4044,16709,85,7104.0,9520.0,2.0,2284.0700161985933,,,,84000002.0,USA,82593.27860897142,,2020-11-01,604207.0,0.5087078819797713
American Samoa,US,2020-11-02 05:30:37,-14.271,-170.132,0,0,,,60.0,0.0,,,,16.0,ASM,2904.3331356373897,,2020-11-01,1616.0,
Arizona,US,2020-11-02 05:30:37,33.7298,-111.4312,247473,5979,41398.0,200096.0,4.0,3399.953590722101,,,,84000004.0,USA,24534.090279921584,,2020-11-01,2842876.0,2.416021141700307
Arkansas,US,2020-11-02 05:30:37,34.9697,-92.3731,113057,1958,100067.0,11032.0,5.0,3746.333426557855,,,,84000005.0,USA,44634.17770007595,,2020-11-01,1346972.0,1.7318697648089016
California,US,2020-11-02 05:30:37,36.1162,-119.6816,944472,17657,,,6.0,2390.397017145808,,,,84000006.0,USA,47436.75140727972,,2020-11-01,18743315.0,1.87157424200555
Colorado,US,2020-11-02 05:30:37,39.0598,-105.3111,127800,2626,7963.0,99659.0,8.0,1908.578549181626,,,,84000008.0,USA,34811.840653921274,,2020-11-01,2004722.0,2.081703211718679
Connecticut,US,2020-11-02 05:30:37,41.5978,-72.7554,71207,4616,9800.0,56791.0,9.0,1997.230517487092,,,,84000009.0,USA,64190.73695890402,,2020-11-01,2288584.0,6.48250874211805
Delaware,US,2020-11-02 05:30:37,39.3185,-75.5071,25126,738,13291.0,11097.0,10.0,2580.296663257217,581696.0,,,84000010.0,USA,5.973685615816564e-06,,2020-11-01,561267.0,2.937196529491364
Diamond Princess,US,2020-11-02 05:30:37,,,49,0,,,88888.0,,,,,84088888.0,USA,,,2020-11-01,,0.0
District of Columbia,US,2020-11-02 05:30:37,38.8974,-77.0268,17369,646,13349.0,3374.0,11.0,2461.0732710921307,,,,84000011.0,USA,74423.90991698182,,2020-11-01,525246.0,3.7192699637284816
Florida,US,2020-11-02 05:30:37,27.7663,-81.6868,807412,16789,,,12.0,3759.297359866172,,,,84000012.0,USA,54719.61501344392,,2020-11-01,11752535.0,2.0793597320822577
Georgia,US,2020-11-02 05:30:37,33.0406,-83.6431,361982,7981,,,13.0,3409.3206986290365,,,,84000013.0,USA,33756.88243748036,,2020-11-01,3584111.0,2.2048057638225105
Grand Princess,US,2020-11-02 05:30:37,,,103,3,,,99999.0,,,,,84099999.0,USA,,,2020-11-01,,2.912621359223301
Guam,US,2020-11-02 05:30:37,13.4443,144.7937,4628,79,2666.0,1883.0,66.0,2818.0163064988524,,,,316.0,GUM,41139.506420912265,,2020-11-01,67563.0,1.7070008643042351
Hawaii,US,2020-11-02 05:30:37,21.0943,-157.4983,15154,219,11776.0,3159.0,15.0,1070.294489897392,,,,84000015.0,USA,37451.408036884684,,2020-11-01,530264.0,1.445162993269104
Idaho,US,2020-11-02 05:30:37,44.2405,-114.4788,65088,630,29867.0,34591.0,16.0,3642.173060297191,,,,84000016.0,USA,21598.65477752628,,2020-11-01,385982.0,0.9679203539823008
Illinois,US,2020-11-02 05:30:37,40.3495,-88.9861,423527,10075,,,17.0,3342.274168803363,,,,84000017.0,USA,61668.81618671856,,2020-11-01,7814562.0,2.378832990576752
Indiana,US,2020-11-02 05:30:37,39.8494,-86.2583,182108,4544,122446.0,55118.0,18.0,2705.02192516316,2941037.0,,,84000018.0,USA,4.368599714299253e-06,,2020-11-01,2941037.0,2.4952226151514485
Iowa,US,2020-11-02 05:30:37,42.0115,-93.2105,130974,1733,93522.0,35719.0,19.0,4151.2232692143125,,,,84000019.0,USA,28435.977648673404,,2020-11-01,897175.0,1.323163375937209
Kansas,US,2020-11-02 05:30:37,38.5266,-96.7265,90172,1031,2659.0,86482.0,20.0,3095.169281443744,,,,84000020.0,USA,22063.60179506912,,2020-11-01,642782.0,1.143370447589052
Kentucky,US,2020-11-02 05:30:37,37.6681,-84.6701,108642,1489,18468.0,88685.0,21.0,2431.7357156622697,,,,84000021.0,USA,42430.43302408212,,2020-11-01,1895653.0,1.370556506691703
Louisiana,US,2020-11-02 05:30:37,31.1695,-91.8678,183341,5926,168634.0,8781.0,22.0,3943.840058303293,,,,84000022.0,USA,59867.5269327916,,2020-11-01,2783118.0,3.232228470445781
Maine,US,2020-11-02 05:30:37,44.6939,-69.3819,6711,147,5554.0,1010.0,23.0,499.2516061454592,,,,84000023.0,USA,46388.36731110866,,2020-11-01,623558.0,2.1904336164506035
Maryland,US,2020-11-02 05:30:37,39.0639,-76.8021,146145,4152,8199.0,133794.0,24.0,2417.345939579998,3452416.0,,,84000024.0,USA,5.7105503433856905e-06,,2020-11-01,3452416.0,2.841014061377399
Massachusetts,US,2020-11-02 05:30:37,42.2302,-71.5301,159707,8679,127054.0,22640.0,25.0,2317.11179523607,6353805.0,,,84000025.0,USA,9.218429067060251e-06,,2020-11-01,6165624.0,6.269606216383753
Michigan,US,2020-11-02 05:30:37,43.3266,-84.5361,197406,7699,121093.0,68614.0,26.0,1976.657921506236,4952466.0,,,84000026.0,USA,4.958983592135143e-06,,2020-11-01,4911592.0,3.9000840906558056
Minnesota,US,2020-11-02 05:30:37,45.6945,-93.9002,150672,2529,129663.0,18480.0,27.0,2671.6636830204525,,,,84000027.0,USA,50290.99416415823,,2020-11-01,2836227.0,1.678480407773176
Mississippi,US,2020-11-02 05:30:37,32.7416,-89.6787,120500,3348,101385.0,15767.0,28.0,4048.856424863137,,,,84000028.0,USA,31072.503426407748,,2020-11-01,924764.0,2.7784232365145227
Missouri,US,2020-11-02 05:30:37,38.4561,-92.2884,195735,3056,,,29.0,3189.202382496381,,,,84000029.0,USA,41306.912276608375,,2020-11-01,2535182.0,1.5612946075050451
Montana,US,2020-11-02 05:30:37,46.9219,-110.4544,33495,376,21398.0,11721.0,30.0,3133.952981816617,501704.0,,,84000030.0,USA,46941.83450632404,,2020-11-01,501704.0,1.122555605314226
Nebraska,US,2020-11-02 05:30:37,41.1254,-98.2681,71666,654,44247.0,26765.0,31.0,3704.802709666213,,,,84000031.0,USA,48861.35706634795,,2020-11-01,945178.0,0.912566628526777
Nevada,US,2020-11-02 05:30:37,38.3135,-117.0554,101477,1781,2409.0,97287.0,32.0,3294.5409258492105,,,,84000032.0,USA,41010.35791693667,,2020-11-01,1263183.0,1.7550775052474945
New Hampshire,US,2020-11-02 05:30:37,43.4525,-71.5639,11190,483,9379.0,1328.0,33.0,822.9689985592527,,,,84000033.0,USA,45721.62761057313,,2020-11-01,621682.0,4.316353887399464
New Jersey,US,2020-11-02 05:30:37,40.2989,-74.521,252263,16354,37231.0,198678.0,34.0,2840.099119699083,,,,84000034.0,USA,52440.32158735627,,2020-11-01,4657849.0,6.482916638587506
New Mexico,US,2020-11-02 05:30:37,34.8405,-106.2485,47232,1026,21570.0,24636.0,35.0,2252.544198883171,,,,84000035.0,USA,55928.261198218825,,2020-11-01,1172720.0,2.172256097560976
New York,US,2020-11-02 05:30:37,42.1657,-74.9481,513883,33582,79831.0,400470.0,36.0,2641.58834467376,14676653.0,,,84000036.0,USA,75444.55742575871,,2020-11-01,14676653.0,6.534950562676718
North Carolina,US,2020-11-02 05:30:37,35.6301,-79.8064,276692,4383,231611.0,40698.0,37.0,2638.1558347549467,4096292.0,,,84000037.0,USA,3.905662845568361e-06,,2020-11-01,4095365.0,1.5840718199297414
North Dakota,US,2020-11-02 05:30:37,47.5289,-99.784,46220,531,36142.0,8370.0,38.0,5910.673934666733,,,,84000038.0,USA,110364.90469279402,,2020-11-01,841049.0,1.178873520857847
Northern Mariana Islands,US,2020-11-02 05:30:37,15.0979,145.6739,96,2,29.0,65.0,69.0,174.08965617292907,,,,580.0,MNP,29176.33831423183,,2020-11-01,16089.0,2.083333333333333
Ohio,US,2020-11-02 05:30:37,40.3888,-82.7649,219000,5377,170259.0,43364.0,39.0,1873.540306781532,4710428.0,,,84000039.0,USA,4.0297610594485465e-06,,2020-11-01,4524758.0,2.455251141552512
Oklahoma,US,2020-11-02 05:30:37,35.5653,-96.9289,124111,1345,107082.0,15684.0,40.0,3136.51527898486,,,,84000040.0,USA,40908.639461851,,2020-11-01,1618743.0,1.0837073265061117
Oregon,US,2020-11-02 05:30:37,44.572,-122.0709,45429,691,5870.0,38868.0,41.0,1077.0941858157585,,,,84000041.0,USA,20574.824840904017,,2020-11-01,867792.0,1.5210548328160427
Pennsylvania,US,2020-11-02 05:30:37,40.5908,-77.2098,215533,8801,158100.0,48632.0,42.0,1683.5899484056736,,,,84000042.0,USA,19823.06030726944,,2020-11-01,4153368.0,4.083365424320173
Puerto Rico,US,2020-11-02 05:30:37,18.2208,-66.5901,66661,832,29903.0,35926.0,72.0,2087.26947540998,,,,630.0,PRI,28679.547884049003,,2020-11-01,915937.0,1.2481060890175666
Rhode Island,US,2020-11-02 05:30:37,41.6809,-71.5118,32874,1220,2763.0,28891.0,44.0,3103.191452205622,,,,84000044.0,USA,106130.67688918133,,2020-11-01,1124307.0,3.711139502342277
South Carolina,US,2020-11-02 05:30:37,33.8569,-80.945,178023,3936,91466.0,82621.0,45.0,3457.620679649326,,,,84000045.0,USA,35491.42562589415,,2020-11-01,1827352.0,2.2109502704706694
South Dakota,US,2020-11-02 05:30:37,44.2998,-99.4388,47324,437,33749.0,13138.0,46.0,5349.405816252364,397091.0,,,84000046.0,USA,4.4886334734626565e-06,,2020-11-01,262165.0,0.923421519736286
Tennessee,US,2020-11-02 05:30:37,35.7478,-86.6923,259867,3353,233175.0,23405.0,47.0,3806.214338659404,,,,84000047.0,USA,53932.92073096982,,2020-11-01,3683173.0,1.2899477942392847
Texas,US,2020-11-02 05:30:37,31.0545,-97.5635,936844,18892,782006.0,134649.0,48.0,3226.3030738745274,,,,84000048.0,USA,28136.727420008378,,2020-11-01,8158492.0,2.013907075933062
Utah,US,2020-11-02 05:30:37,40.15,-111.8624,116510,614,85299.0,30597.0,49.0,3634.171127631741,,,,84000049.0,USA,43617.38363384673,,2020-11-01,1398355.0,0.5269933911252253
Vermont,US,2020-11-02 05:30:37,44.0459,-72.7107,2196,58,1816.0,322.0,50.0,351.9292808046296,,,,84000050.0,USA,66146.51860850111,,2020-11-01,412747.0,2.6411657559198543
Virgin Islands,US,2020-11-02 05:30:37,18.3358,-64.8963,1376,21,1320.0,35.0,78.0,1282.7683931834283,,,,850.0,VIR,22774.7324458366,,2020-11-01,24430.0,1.5261627906976745
Virginia,US,2020-11-02 05:30:37,37.7693,-78.17,182392,3655,20044.0,158693.0,51.0,2136.8589303122635,,,,84000051.0,USA,31019.30884343413,,2020-11-01,2647659.0,2.003925610772402
Washington,US,2020-11-02 05:30:37,47.4009,-121.4905,111848,2353,,,53.0,1468.8059306939704,,,,84000053.0,USA,32175.396292502075,,2020-11-01,2450122.0,2.103747943637794
West Virginia,US,2020-11-02 05:30:37,38.4912,-80.9545,24883,460,19011.0,5412.0,54.0,1388.4463718657007,,,,84000054.0,USA,43946.50662027166,,2020-11-01,787586.0,1.848651689908773
Wisconsin,US,2020-11-02 05:30:37,44.2685,-89.6165,241422,2047,179230.0,60145.0,55.0,4146.410246986055,3310356.0,,,84000055.0,USA,5.6855191488645475e-06,,2020-11-01,3310356.0,0.8478929012268973
Wyoming,US,2020-11-02 05:30:37,42.756,-107.3025,13723,87,8676.0,4960.0,56.0,2371.107835904064,,,,84000056.0,USA,22632.04546279194,,2020-11-01,130985.0,0.633972163521096
