Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-03-29 04:31:08,32.3182,-86.9023,514391,10526,,,1.0,10490.956388551524,,,2.04630329846362,84000001.0,USA,,,2021-03-28,,
Alaska,US,2021-03-29 04:31:08,61.3707,-152.4044,62264,313,,,2.0,8511.301423699157,1873407.0,,0.5026981883592445,84000002.0,USA,256089.09909848328,,2021-03-28,,
American Samoa,US,2021-03-29 04:31:08,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-03-28,,
Arizona,US,2021-03-29 04:31:08,33.7298,-111.4312,839888,16918,,,4.0,11538.956659532168,8453284.0,,2.0143161945402244,84000004.0,USA,116137.0060135598,,2021-03-28,,
Arkansas,US,2021-03-29 04:31:08,34.9697,-92.3731,329929,5595,,,5.0,10932.75109980635,2842214.0,,1.695819403568647,84000005.0,USA,94181.53067594848,,2021-03-28,,
California,US,2021-03-29 07:31:02,36.1162,-119.6816,3720235,58066,,,6.0,9419.923045078987,52962296.0,,1.5532959110117863,84000006.0,USA,134040.28419256493,,2021-03-28,,
Colorado,US,2021-03-29 04:31:08,39.0598,-105.3111,473420,6186,,,8.0,7962.7543266439025,6887531.0,,1.328524012439102,84000008.0,USA,119601.43684308502,,2021-03-28,,
Connecticut,US,2021-03-29 04:31:08,41.5978,-72.7554,305210,7865,,,9.0,8560.601152165309,7076592.0,,2.5769142557583304,84000009.0,USA,198485.90029358087,,2021-03-28,,
Delaware,US,2021-03-29 04:31:08,39.3185,-75.5071,94062,1544,,,10.0,9659.63005409935,1582878.0,,1.6414705194446215,84000010.0,USA,1.6255252812796528e-05,,2021-03-28,,
Diamond Princess,US,2021-03-29 04:31:08,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-03-28,,
District of Columbia,US,2021-03-29 04:31:08,38.8974,-77.0268,44175,1056,,,11.0,6259.307487506181,1360746.0,,2.390492359932088,84000011.0,USA,192808.7747910376,,2021-03-28,,
Florida,US,2021-03-29 04:31:08,27.7663,-81.6868,2044005,33178,,,12.0,9516.854592269196,25355679.0,,1.6231858532635683,84000012.0,USA,118055.63593594612,,2021-03-28,,
Georgia,US,2021-03-29 04:31:08,33.0406,-83.6431,1055256,18926,,,13.0,9938.908904731405,7737165.0,,1.7934984496652946,84000013.0,USA,72872.34388231495,,2021-03-28,,
Grand Princess,US,2021-03-29 04:31:08,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-03-28,,
Guam,US,2021-03-29 04:31:08,13.4443,144.7937,7800,134,,,66.0,4749.4656851104255,129157.0,,1.7179487179487178,316.0,GUM,78644.45378100092,,2021-03-28,,
Hawaii,US,2021-03-29 04:31:08,21.0943,-157.4983,30479,462,,,15.0,2152.666342720246,1250564.0,,1.5157977623937793,84000015.0,USA,88324.65081589296,,2021-03-28,,
Idaho,US,2021-03-29 04:31:08,44.2405,-114.4788,179428,1954,,,16.0,10040.373461513713,672052.0,,1.0890162070579843,84000016.0,USA,37606.46646876304,,2021-03-28,,
Illinois,US,2021-03-29 04:31:08,40.3495,-88.9861,1237828,23521,,,17.0,9768.351367968346,20068566.0,,1.900183224163616,84000017.0,USA,158371.60262917224,,2021-03-28,,
Indiana,US,2021-03-29 04:31:08,39.8494,-86.2583,684020,13023,,,18.0,10160.39436625576,8841759.0,,1.9038916990731265,84000018.0,USA,1.3133498776554953e-05,,2021-03-28,,
Iowa,US,2021-03-29 04:31:08,42.0115,-93.2105,349714,5725,,,19.0,11084.191475941896,1364789.0,,1.6370519910555483,84000019.0,USA,43257.011730326114,,2021-03-28,,
Kansas,US,2021-03-29 04:31:08,38.5266,-96.7265,302611,4886,,,20.0,10400.114783370416,1310866.0,,1.6126051196747069,84000020.0,USA,44995.69905612647,,2021-03-28,,
Kentucky,US,2021-03-29 04:31:08,37.6681,-84.6701,425024,6031,,,21.0,9513.319349916612,4168133.0,,1.4189786929679264,84000021.0,USA,93295.39113538525,,2021-03-28,,
Louisiana,US,2021-03-29 04:31:08,31.1695,-91.8678,443069,10087,,,22.0,9530.83746021011,5979604.0,,2.276620571513692,84000022.0,USA,128626.99444199936,,2021-03-28,,
