Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-01-04 04:31:12,32.3182,-86.9023,1568934,20737,,,1.0,31998.262353959723,,,1.3217254518035813,84000001.0,USA,,
Alaska,US,2023-01-04 04:31:12,61.3707,-152.4044,301803,1455,,,2.0,41255.56185880568,,,0.4821025635928072,84000002.0,USA,,
American Samoa,US,2023-01-04 04:31:12,-14.271,-170.132,8266,34,,,60.0,14855.95154652145,,,0.4113234938301476,16.0,ASM,,
Arizona,US,2023-01-04 04:31:12,33.7298,-111.4312,2378334,32182,,,4.0,32675.18162885025,,,1.353132066396057,84000004.0,USA,,
Arkansas,US,2023-01-04 04:31:12,34.9697,-92.3731,986287,12695,,,5.0,32682.274925740705,,,1.2871506975150235,84000005.0,USA,,
California,US,2023-01-04 04:31:12,36.1162,-119.6816,11843445,98603,,,6.0,29956.30491354536,,,0.8338344709819757,84000006.0,USA,,
Colorado,US,2023-01-04 04:31:12,39.0598,-105.3111,1736494,13888,,,8.0,30154.082423642965,,,0.7997724149925078,84000008.0,USA,,
Connecticut,US,2023-01-04 04:31:12,41.5978,-72.7554,950046,11781,,,9.0,26647.11143871447,,,1.2400452188630866,84000009.0,USA,,
Delaware,US,2023-01-04 04:31:12,39.3185,-75.5071,321888,3206,,,10.0,33056.058757563434,,,0.9959986082115518,84000010.0,USA,,
Diamond Princess,US,2023-01-04 04:31:12,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-01-04 04:31:12,38.8974,-77.0268,173386,1411,,,11.0,24567.65790670621,,,0.8137911942140658,84000011.0,USA,,
Florida,US,2023-01-04 04:31:12,27.7663,-81.6868,7338503,83906,,,12.0,34167.95261064981,,,1.1433667057164112,84000012.0,USA,,
Georgia,US,2023-01-04 04:31:12,33.0406,-83.6431,2985193,41417,,,13.0,28115.98445310129,,,1.387414482078713,84000013.0,USA,,
Grand Princess,US,2023-01-04 04:31:12,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-01-04 04:31:12,13.4443,144.7937,60087,411,,,66.0,36587.32623349104,,,0.6840081881272155,316.0,GUM,,
