Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-01-27 04:32:05,32.3182,-86.9023,1610535,20870,,,1.0,32846.710862429216,,,1.295842685815583,84000001.0,USA,,
Alaska,US,2023-01-27 04:32:05,61.3707,-152.4044,303575,1473,,,2.0,41497.78892617679,,,0.4852178209668121,84000002.0,USA,,
American Samoa,US,2023-01-27 04:32:05,-14.271,-170.132,8317,34,,,60.0,14947.610574935748,,,0.4088012504508837,16.0,ASM,,
Arizona,US,2023-01-27 04:32:05,33.7298,-111.4312,2398200,32775,,,4.0,32948.11434487699,,,1.366649987490618,84000004.0,USA,,
Arkansas,US,2023-01-27 04:32:05,34.9697,-92.3731,995505,12825,,,5.0,32987.728825331265,,,1.288290867449184,84000005.0,USA,,
California,US,2023-01-27 04:32:05,36.1162,-119.6816,11983280,99919,,,6.0,30316.6566963342,,,0.8348843392714703,84000006.0,USA,,
Colorado,US,2023-01-27 04:32:05,39.0598,-105.3111,1746349,14024,,,8.0,30325.21372745686,,,0.8030468136666841,84000008.0,USA,,
Connecticut,US,2023-01-27 04:32:05,41.5978,-72.7554,964903,11941,,,9.0,27063.82403436245,,,1.237533721006153,84000009.0,USA,,
Delaware,US,2023-01-27 04:32:05,39.3185,-75.5071,325872,3254,,,10.0,33465.19279825502,,,0.9985515785339028,84000010.0,USA,,
Diamond Princess,US,2023-01-27 04:32:05,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-01-27 04:32:05,38.8974,-77.0268,175569,1421,,,11.0,24876.974675132376,,,0.8093683964709032,84000011.0,USA,,
Florida,US,2023-01-27 04:32:05,27.7663,-81.6868,7443954,84927,,,12.0,34658.93078027727,,,1.1408856099863056,84000012.0,USA,,
Georgia,US,2023-01-27 04:32:05,33.0406,-83.6431,3027856,41915,,,13.0,28517.8051208848,,,1.3843128603209665,84000013.0,USA,,
Grand Princess,US,2023-01-27 04:32:05,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-01-27 04:32:05,13.4443,144.7937,60705,415,,,66.0,36963.63005315748,,,0.6836339675479779,316.0,GUM,,
Hawaii,US,2023-01-27 04:32:05,21.0943,-157.4983,376977,1786,,,15.0,26625.07627808164,,,0.4737689567268029,84000015.0,USA,,
Idaho,US,2023-01-27 04:32:05,44.2405,-114.4788,515002,5357,,,16.0,28818.313827420938,,,1.040190135183941,84000016.0,USA,,
Illinois,US,2023-01-27 04:32:05,40.3495,-88.9861,4019768,41088,,,17.0,31722.10213512328,,,1.022148541905901,84000017.0,USA,,
Indiana,US,2023-01-27 04:32:05,39.8494,-86.2583,2024969,25861,,,18.0,30078.77491804708,,,1.2771059705111536,84000018.0,USA,,
Iowa,US,2023-01-27 04:32:05,42.0115,-93.2105,894124,10566,,,19.0,28339.27614918211,,,1.1817152878124286,84000019.0,USA,,
Kansas,US,2023-01-27 04:32:05,38.5266,-96.7265,926339,9944,,,20.0,31796.74418892025,,,1.0734731021796555,84000020.0,USA,,
Kentucky,US,2023-01-27 04:32:05,37.6681,-84.6701,1685679,17838,,,21.0,37730.58144586679,,,1.0582085913154284,84000021.0,USA,,
Louisiana,US,2023-01-27 04:32:05,31.1695,-91.8678,1538276,18525,,,22.0,33089.78629726333,,,1.2042702349903398,84000022.0,USA,,
Maine,US,2023-01-27 04:32:05,44.6939,-69.3819,311128,2859,,,23.0,23145.75379478832,,,0.9189144017896173,84000023.0,USA,,
Maryland,US,2023-01-27 04:32:05,39.0639,-76.8021,1343049,16227,,,24.0,22215.019650394992,,,1.2082209956598755,84000024.0,USA,,
Massachusetts,US,2023-01-27 04:32:05,42.2302,-71.5301,2193582,23594,,,25.0,31825.622709195773,,,1.0755923416585291,84000025.0,USA,,
Michigan,US,2023-01-27 04:32:05,43.3266,-84.5361,3024478,41445,,,26.0,30284.583027473007,,,1.370319109611642,84000026.0,USA,,
Minnesota,US,2023-01-27 04:32:05,45.6945,-93.9002,1753092,14554,,,27.0,31085.219744834416,,,0.830190315168856,84000027.0,USA,,
Mississippi,US,2023-01-27 04:32:05,32.7416,-89.6787,974487,13191,,,28.0,32743.21950950709,,,1.3536352973410626,84000028.0,USA,,
Missouri,US,2023-01-27 04:32:05,38.4561,-92.2884,1753585,22553,,,29.0,28571.98487705273,,,1.28610817268624,84000029.0,USA,,
Montana,US,2023-01-27 04:32:05,46.9219,-110.4544,325227,3633,,,30.0,30429.79926607771,,,1.1170659262607348,84000030.0,USA,,
Nebraska,US,2023-01-27 04:32:05,41.1254,-98.2681,558923,4734,,,31.0,28893.74940550288,,,0.8469860785832753,84000031.0,USA,,
Nevada,US,2023-01-27 04:32:05,38.3135,-117.0554,882917,11875,,,32.0,28664.68451597906,,,1.3449735365838464,84000032.0,USA,,
New Hampshire,US,2023-01-27 04:32:05,43.4525,-71.5639,372918,2932,,,33.0,27426.63698388849,,,0.7862212842865686,84000033.0,USA,,
New Jersey,US,2023-01-27 04:32:05,40.2989,-74.521,2993601,35771,,,34.0,33703.41098310214,,,1.1949154212602149,84000034.0,USA,,
New Mexico,US,2023-01-27 04:32:05,34.8405,-106.2485,664199,8939,,,35.0,31676.355105733463,,,1.3458315956513034,84000035.0,USA,,
New York,US,2023-01-27 04:32:05,42.1657,-74.9481,6697789,76247,,,36.0,34429.62961896796,,,1.1383905942692432,84000036.0,USA,,
North Carolina,US,2023-01-27 04:32:05,35.6301,-79.8064,3412542,28040,,,37.0,32537.325215930763,,,0.82167486876352,84000037.0,USA,,
North Dakota,US,2023-01-27 04:32:05,47.5289,-99.784,283028,2442,,,38.0,37027.17101758125,,,0.8654357302335471,84000038.0,USA,,
Northern Mariana Islands,US,2023-01-27 04:32:05,15.0979,145.6739,13485,41,,,69.0,24454.156390541128,,,0.3040415276232851,580.0,MNP,,
Ohio,US,2023-01-27 04:32:05,40.3888,-82.7649,3347767,41617,,,39.0,28640.07494161227,,,1.235301023040134,84000039.0,USA,,
Oklahoma,US,2023-01-27 04:32:05,35.5653,-96.9289,1270476,17652,,,40.0,32107.28610343619,,,1.389400508155998,84000040.0,USA,,
Oregon,US,2023-01-27 04:32:05,44.572,-122.0709,948901,9164,,,41.0,22497.87030343523,,,0.9657487978197936,84000041.0,USA,,
Pennsylvania,US,2023-01-27 04:32:05,40.5908,-77.2098,3469076,49633,,,42.0,27097.94548331513,,,1.4307267987210428,84000042.0,USA,,
Puerto Rico,US,2023-01-27 04:32:05,18.2208,-66.5901,1080050,5674,,,72.0,33818.20550121583,,,0.5253460487940373,630.0,PRI,,
Rhode Island,US,2023-01-27 04:32:05,41.6809,-71.5118,454211,3821,,,44.0,42875.94125137701,,,0.8412389836441654,84000044.0,USA,,
South Carolina,US,2023-01-27 04:32:05,33.8569,-80.945,1807019,19093,,,45.0,35096.51147840024,,,1.0566020611847469,84000045.0,USA,,
South Dakota,US,2023-01-27 04:32:05,44.2998,-99.4388,273929,3149,,,46.0,30964.36027893233,,,1.1495679537398378,84000046.0,USA,,
Tennessee,US,2023-01-27 04:32:05,35.7478,-86.6923,2474997,28974,,,47.0,36144.21011970115,,,1.170133421057216,84000047.0,USA,,
Texas,US,2023-01-27 04:32:05,31.0545,-97.5635,8334163,92313,,,48.0,28803.722156260745,,,1.1082397727078162,84000048.0,USA,,
Utah,US,2023-01-27 04:32:05,40.15,-111.8624,1081346,5253,,,49.0,33729.26282877068,,,0.48578345876343,84000049.0,USA,,
Vermont,US,2023-01-27 04:32:05,44.0459,-72.7107,150190,889,,,50.0,24069.3345555771,,,0.5919169052533457,84000050.0,USA,,
Virgin Islands,US,2023-01-27 04:32:05,18.3358,-64.8963,24460,129,,,78.0,22802.699779990304,,,0.5273916598528209,850.0,VIR,,
Virginia,US,2023-01-27 04:32:05,37.7693,-78.17,2251042,23088,,,51.0,26372.64353813752,,,1.0256583395600791,84000051.0,USA,,
Washington,US,2023-01-27 04:32:05,47.4009,-121.4905,1904183,15381,,,53.0,25006.037510966995,,,0.8077479948093225,84000053.0,USA,,
West Virginia,US,2023-01-27 04:32:05,38.4912,-80.9545,633282,7822,,,54.0,35336.4986242758,,,1.2351527439592471,84000054.0,USA,,
Wisconsin,US,2023-01-27 04:32:05,44.2685,-89.6165,1980617,16092,,,55.0,34016.99358034801,,,0.8124740926691026,84000055.0,USA,,
Wyoming,US,2023-01-27 04:32:05,42.756,-107.3025,183774,1977,,,56.0,31753.11312653453,,,1.075777857585948,84000056.0,USA,,
