Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-06-25 04:30:58,32.3182,-86.9023,549394,11328,,,1.0,11204.839303432362,,,2.061908211593137,84000001.0,USA,,,2021-06-24,,
Alaska,US,2021-06-25 04:30:58,61.3707,-152.4044,71035,374,,,2.0,9710.270728389914,2345698.0,,0.5265010206236362,84000002.0,USA,320649.8574933873,,2021-06-24,,
American Samoa,US,2021-06-25 04:30:58,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-06-24,,
Arizona,US,2021-06-25 04:30:58,33.7298,-111.4312,891649,17875,,,4.0,12250.08473333968,10054372.0,,2.004712616735958,84000004.0,USA,138133.84968807007,,2021-06-24,,
Arkansas,US,2021-06-25 04:30:58,34.9697,-92.3731,346952,5890,,,5.0,11496.836772699618,3108330.0,,1.6976411722659042,84000005.0,USA,102999.73093017309,,2021-06-24,,
California,US,2021-06-25 04:30:58,36.1162,-119.6816,3878800,62923,,,6.0,9821.522823456427,68799509.0,,1.622051886488579,84000006.0,USA,174122.09128299358,,2021-06-24,,
Colorado,US,2021-06-25 04:30:58,39.0598,-105.3111,561254,6851,,,8.0,9647.412209901617,8949341.0,,1.2176705323731165,84000008.0,USA,155404.60614968286,,2021-06-24,,
Connecticut,US,2021-06-25 04:30:58,41.5978,-72.7554,348993,8274,,,9.0,9788.63693161308,8693456.0,,2.370821191255985,84000009.0,USA,243836.0782736425,,2021-06-24,,
Delaware,US,2021-06-25 04:30:58,39.3185,-75.5071,109620,1693,,,10.0,11257.347776257902,1903076.0,,1.5444261995986135,84000010.0,USA,1.9543503353995423e-05,,2021-06-24,,
Diamond Princess,US,2021-06-25 04:30:58,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-06-24,,
District of Columbia,US,2021-06-25 04:30:58,38.8974,-77.0268,49297,1141,,,11.0,6985.061261156587,1662381.0,,2.3145424670872465,84000011.0,USA,235548.47403255265,,2021-06-24,,
Florida,US,2021-06-25 04:30:58,27.7663,-81.6868,2354416,37555,,,12.0,10962.123244176051,31041119.0,,1.5950876990302478,84000012.0,USA,144526.95365438174,,2021-06-24,,
Georgia,US,2021-06-25 04:30:58,33.0406,-83.6431,1132329,21367,,,13.0,10664.819514113737,9039583.0,,1.886995740637217,84000013.0,USA,85139.14346258974,,2021-06-24,,
Grand Princess,US,2021-06-25 04:30:58,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-06-24,,
