Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-01-01 04:31:23,32.3182,-86.9023,1568934,20737,,,1.0,31998.262353959723,,,1.3217254518035813,84000001.0,USA,,
Alaska,US,2023-01-01 04:31:23,61.3707,-152.4044,301432,1455,,,2.0,41204.84727528723,,,0.4826959314206853,84000002.0,USA,,
American Samoa,US,2023-01-01 04:31:23,-14.271,-170.132,8266,34,,,60.0,14855.95154652145,,,0.4113234938301476,16.0,ASM,,
Arizona,US,2023-01-01 04:31:23,33.7298,-111.4312,2378334,32182,,,4.0,32675.18162885025,,,1.353132066396057,84000004.0,USA,,
Arkansas,US,2023-01-01 04:31:23,34.9697,-92.3731,985493,12695,,,5.0,32655.964403254817,,,1.28818773953747,84000005.0,USA,,
California,US,2023-01-01 04:31:23,36.1162,-119.6816,11835208,98544,,,6.0,29938.834370316243,,,0.8338222945874546,84000006.0,USA,,
Colorado,US,2023-01-01 04:31:23,39.0598,-105.3111,1734782,13882,,,8.0,30124.353677612587,,,0.8002158196245983,84000008.0,USA,,
Connecticut,US,2023-01-01 04:31:23,41.5978,-72.7554,948943,11781,,,9.0,26616.17423786641,,,1.2414865803320114,84000009.0,USA,,
Delaware,US,2023-01-01 04:31:23,39.3185,-75.5071,321888,3206,,,10.0,33056.058757563434,,,0.9959986082115518,84000010.0,USA,,
Diamond Princess,US,2023-01-01 04:31:23,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-01-01 04:31:23,38.8974,-77.0268,173386,1411,,,11.0,24567.65790670621,,,0.8137911942140658,84000011.0,USA,,
Florida,US,2023-01-01 04:31:23,27.7663,-81.6868,7338503,83906,,,12.0,34167.95261064981,,,1.1433667057164112,84000012.0,USA,,
Georgia,US,2023-01-01 04:31:23,33.0406,-83.6431,2985193,41417,,,13.0,28115.98445310129,,,1.387414482078713,84000013.0,USA,,
Grand Princess,US,2023-01-01 04:31:23,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-01-01 04:31:23,13.4443,144.7937,60020,411,,,66.0,36546.529541067655,,,0.6847717427524158,316.0,GUM,,
Hawaii,US,2023-01-01 04:31:23,21.0943,-157.4983,372198,1761,,,15.0,26287.54576684898,,,0.4731352667128786,84000015.0,USA,,
Idaho,US,2023-01-01 04:31:23,44.2405,-114.4788,511601,5316,,,16.0,28628.00177945402,,,1.0390910103772275,84000016.0,USA,,
Illinois,US,2023-01-01 04:31:23,40.3495,-88.9861,3969832,40678,,,17.0,31328.03091205281,,,1.0246781223991344,84000017.0,USA,,
Indiana,US,2023-01-01 04:31:23,39.8494,-86.2583,2002760,25364,,,18.0,29515.03805803109,,,1.2734163824466525,84000018.0,USA,,
Iowa,US,2023-01-01 04:31:23,42.0115,-93.2105,886411,10424,,,19.0,28094.81247642683,,,1.1759781861912817,84000019.0,USA,,
Kansas,US,2023-01-01 04:31:23,38.5266,-96.7265,917065,9717,,,20.0,31491.833698667564,,,1.0591243612772712,84000020.0,USA,,
Kentucky,US,2023-01-01 04:31:23,37.6681,-84.6701,1662581,17671,,,21.0,37213.578522868615,,,1.0628655085075551,84000021.0,USA,,
Louisiana,US,2023-01-01 04:31:23,31.1695,-91.8678,1514113,18370,,,22.0,32570.017084000712,,,1.2132515869026947,84000022.0,USA,,
Maine,US,2023-01-01 04:31:23,44.6939,-69.3819,306647,2790,,,23.0,22812.39863950032,,,0.90984095719182,84000023.0,USA,,
Maryland,US,2023-01-01 04:31:23,39.0639,-76.8021,1318234,15967,,,24.0,21804.561273504387,,,1.2112417067076104,84000024.0,USA,,
Massachusetts,US,2023-01-01 04:31:23,42.2302,-71.5301,2154886,22940,,,25.0,31264.20111822948,,,1.0645574754302547,84000025.0,USA,,
Michigan,US,2023-01-01 04:31:23,43.3266,-84.5361,2988654,40767,,,26.0,29925.871573008404,,,1.3640588706487935,84000026.0,USA,,
Minnesota,US,2023-01-01 04:31:23,45.6945,-93.9002,1736893,14320,,,27.0,30797.98469119971,,,0.8244606892882866,84000027.0,USA,,
Mississippi,US,2023-01-01 04:31:23,32.7416,-89.6787,955145,13097,,,28.0,32093.319252497105,,,1.371205419072497,84000028.0,USA,,
Missouri,US,2023-01-01 04:31:23,38.4561,-92.2884,1732724,22246,,,29.0,28232.0867959673,,,1.2838744081573292,84000029.0,USA,,
Montana,US,2023-01-01 04:31:23,46.9219,-110.4544,323055,3621,,,30.0,30226.576520100527,,,1.1208617727631518,84000030.0,USA,,
Nebraska,US,2023-01-01 04:31:23,41.1254,-98.2681,555114,4685,,,31.0,28696.841617693888,,,0.8439707879822883,84000031.0,USA,,
Nevada,US,2023-01-01 04:31:23,38.3135,-117.0554,876118,11751,,,32.0,28443.94894284576,,,1.3412576844671609,84000032.0,USA,,
New Hampshire,US,2023-01-01 04:31:23,43.4525,-71.5639,367542,2856,,,33.0,27031.258848387635,,,0.7770434801535586,84000033.0,USA,,
New Jersey,US,2023-01-01 04:31:23,40.2989,-74.521,2926834,35510,,,34.0,32951.71573677212,,,1.2132563719021987,84000034.0,USA,,
New Mexico,US,2023-01-01 04:31:23,34.8405,-106.2485,659056,8814,,,35.0,31431.07997838641,,,1.3373673860794837,84000035.0,USA,,
New York,US,2023-01-01 04:31:23,42.1657,-74.9481,6574004,75139,,,36.0,33793.31938250277,,,1.1429716197312931,84000036.0,USA,,
North Carolina,US,2023-01-01 04:31:23,35.6301,-79.8064,3316814,27629,,,37.0,31624.594158475466,,,0.832998172342495,84000037.0,USA,,
North Dakota,US,2023-01-01 04:31:23,47.5289,-99.784,280797,2427,,,38.0,36818.92024533437,,,0.8649846925865073,84000038.0,USA,,
Northern Mariana Islands,US,2023-01-01 04:31:23,15.0979,145.6739,13319,41,,,69.0,24153.12636007544,,,0.3078309182371049,580.0,MNP,,
Ohio,US,2023-01-01 04:31:23,40.3888,-82.7649,3307568,41242,,,39.0,28296.173358085736,,,1.237404642927976,84000039.0,USA,,
Oklahoma,US,2023-01-01 04:31:23,35.5653,-96.9289,1250013,17412,,,40.0,31590.148120873266,,,1.392945513366661,84000040.0,USA,,
Oregon,US,2023-01-01 04:31:23,44.572,-122.0709,939303,8962,,,41.0,22270.30751324704,,,0.9541117190086692,84000041.0,USA,,
Pennsylvania,US,2023-01-01 04:31:23,40.5908,-77.2098,3416142,48892,,,42.0,26684.46285963845,,,1.4312051431117323,84000042.0,USA,,
Puerto Rico,US,2023-01-01 04:31:23,18.2208,-66.5901,1054239,5541,,,72.0,33010.01911892623,,,0.5255923941345368,630.0,PRI,,
Rhode Island,US,2023-01-01 04:31:23,41.6809,-71.5118,443645,3770,,,44.0,41878.54753950731,,,0.8497785391472912,84000044.0,USA,,
South Carolina,US,2023-01-01 04:31:23,33.8569,-80.945,1770059,18834,,,45.0,34378.66232228086,,,1.064032328865874,84000045.0,USA,,
South Dakota,US,2023-01-01 04:31:23,44.2998,-99.4388,271856,3118,,,46.0,30730.032701865915,,,1.146930728032488,84000046.0,USA,,
Tennessee,US,2023-01-01 04:31:23,35.7478,-86.6923,2439804,28589,,,47.0,35566.966078181635,,,1.175702881515729,84000047.0,USA,,
Texas,US,2023-01-01 04:31:23,31.0545,-97.5635,8211376,91594,,,48.0,28376.061413688378,,,1.1159362990920272,84000048.0,USA,,
Utah,US,2023-01-01 04:31:23,40.15,-111.8624,1074828,5187,,,49.0,33525.95386464826,,,0.4825888421217162,84000049.0,USA,,
Vermont,US,2023-01-01 04:31:23,44.0459,-72.7107,148393,791,,,50.0,23781.34870967277,,,0.5330440115099769,84000050.0,USA,,
Virgin Islands,US,2023-01-01 04:31:23,18.3358,-64.8963,23781,127,,,78.0,22169.705783644706,,,0.5340397796560279,850.0,VIR,,
Virginia,US,2023-01-01 04:31:23,37.7693,-78.17,2199302,22670,,,51.0,25766.470673898097,,,1.030781584339031,84000051.0,USA,,
Washington,US,2023-01-01 04:31:23,47.4009,-121.4905,1883676,15038,,,53.0,24736.73628769308,,,0.798332621958341,84000053.0,USA,,
West Virginia,US,2023-01-01 04:31:23,38.4912,-80.9545,624721,7672,,,54.0,34858.80343520928,,,1.2280682096487872,84000054.0,USA,,
Wisconsin,US,2023-01-01 04:31:23,44.2685,-89.6165,1960878,15802,,,55.0,33677.97728578804,,,0.8058634958421687,84000055.0,USA,,
Wyoming,US,2023-01-01 04:31:23,42.756,-107.3025,182847,1958,,,56.0,31592.9428311266,,,1.0708406481922044,84000056.0,USA,,
