Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2022-06-18 04:32:31,32.3182,-86.9023,1334981,19696,,,1.0,27226.812775777376,,,1.47537680311555,84000001.0,USA,,,2022-06-17,,
Alaska,US,2022-06-18 04:32:31,61.3707,-152.4044,266731,1285,,,2.0,36461.32500393004,,,0.4817587756953635,84000002.0,USA,,,2022-06-17,,
American Samoa,US,2022-06-18 04:32:31,-14.271,-170.132,6342,31,,,60.0,11398.069768695746,,,0.488804793440555,16.0,ASM,,,2022-06-17,,
Arizona,US,2022-06-18 04:32:31,33.7298,-111.4312,2093680,30400,,,4.0,28764.409991486136,19804859.0,,1.4519888426120515,84000004.0,USA,272092.71908771835,,2022-06-17,,
Arkansas,US,2022-06-18 04:32:31,34.9697,-92.3731,854009,11533,,,5.0,28299.02140761958,5228376.0,,1.3504541521225186,84000005.0,USA,173251.0129882524,,2022-06-17,,
California,US,2022-06-18 04:32:31,36.1162,-119.6816,9898079,91835,,,6.0,25042.35714604061,172603855.0,,0.92899375752416,84000006.0,USA,436836.60876281245,,2022-06-17,,
Colorado,US,2022-06-18 04:32:31,39.0598,-105.3111,1526560,12828,,,8.0,26027.360865301,18663281.0,,0.8458501768359279,84000008.0,USA,324086.4141019835,,2022-06-17,,
Connecticut,US,2022-06-18 04:32:31,41.5978,-72.7554,820870,11015,,,9.0,23023.95291038281,14583707.0,,1.3418689926541352,84000009.0,USA,409047.20994410827,,2022-06-17,,
Delaware,US,2022-06-18 04:32:31,39.3185,-75.5071,281986,2977,,,10.0,28958.351304833614,3398658.0,,1.0557261708028058,84000010.0,USA,3.49022761161842e-05,,2022-06-17,,
Diamond Princess,US,2022-06-18 04:32:31,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2022-06-17,,
District of Columbia,US,2022-06-18 04:32:31,38.8974,-77.0268,153903,1349,,,11.0,21807.04471419725,,,0.8765261235973307,84000011.0,USA,,,2022-06-17,,
Florida,US,2022-06-18 04:32:31,27.7663,-81.6868,6389198,75096,,,12.0,29748.00371193669,59358411.0,,1.1753587852497294,84000012.0,USA,276371.8123562087,,2022-06-17,,
Georgia,US,2022-06-18 04:32:31,33.0406,-83.6431,2608172,38360,,,13.0,24565.01921417278,18609640.0,,1.4707618976049126,84000013.0,USA,175274.54637533042,,2022-06-17,,
Grand Princess,US,2022-06-18 04:32:31,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2022-06-17,,
