Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-08-04 04:42:12,32.3182,-86.9023,92502,1633,35401,55468.0,1,1886.5696480960844,,10865,,84000001.0,USA,,11.725537173136487,2020-08-03,1079753,1.7653672353030203
Alaska,US,2020-08-04 04:42:12,61.3707,-152.4044,3385,25,946,2414.0,2,462.7193132343192,,,,84000002.0,USA,33601.07717228605,,2020-08-03,245807,0.7385524372230429
American Samoa,US,2020-08-04 04:42:12,-14.271,-170.132,0,0,,,60,0.0,,,,16.0,ASM,2277.097823547384,,2020-08-03,1267,
Arizona,US,2020-08-04 04:42:12,33.7298,-111.4312,179497,3779,23702,152016.0,4,2466.0527397891688,,11400,,84000004.0,USA,13249.835101433398,6.351081076563954,2020-08-03,1364256,2.1053276656434368
Arkansas,US,2020-08-04 04:42:12,34.9697,-92.3731,44597,475,37240,6882.0,5,1477.796437409454,,2966,,84000005.0,USA,17476.284079416688,6.650671569836536,2020-08-03,527400,1.065094064623181
California,US,2020-08-04 04:42:12,36.1162,-119.6816,525720,9390,,,6,1330.476900780804,,,,84000006.0,USA,20714.33945895679,,2020-08-03,8184696,1.7715393350973272
Colorado,US,2020-08-04 04:42:12,39.0598,-105.3111,52520,1870,5393,40731.0,8,832.9605663465038,,6474,,84000008.0,USA,9502.293558864309,13.501564129301356,2020-08-03,547212,3.844229486324216
Connecticut,US,2020-08-04 04:42:12,41.5978,-72.7554,50062,4437,8613,37012.0,9,1404.1506335955562,,10807,,84000009.0,USA,23257.089821941405,21.587231832527667,2020-08-03,829182,8.863009867763973
Delaware,US,2020-08-04 04:42:12,39.3185,-75.5071,15055,600,8267,6188.0,10,1546.0624956354927,268491.0,,,84000010.0,USA,2.757249189742073e-06,,2020-08-03,187659,3.985386914646297
Diamond Princess,US,2020-08-04 04:42:12,,,49,0,,,88888,,,,,84088888.0,USA,,,2020-08-03,,0.0
District of Columbia,US,2020-08-04 04:42:12,38.8974,-77.0268,12313,586,9893,1834.0,11,1744.6712641463182,,,,84000011.0,USA,28170.780263238063,,2020-08-03,198815,4.759197596036709
Florida,US,2020-08-04 04:42:12,27.7663,-81.6868,491884,7157,,,12,2290.2040377903872,,27744,,84000012.0,USA,28566.32428267466,5.6403542298590725,2020-08-03,6135400,1.45501784973693
Georgia,US,2020-08-04 04:42:12,33.0406,-83.6431,195435,3842,,,13,1840.7008932393485,,19124,,84000013.0,USA,15506.597033950706,9.785350628086064,2020-08-03,1646401,1.9658710057052216
Grand Princess,US,2020-08-04 04:42:12,,,103,3,,,99999,,,,,84099999.0,USA,,,2020-08-03,,2.912621359223301
Guam,US,2020-08-04 04:42:12,13.4443,144.7937,375,5,305,65.0,66,228.3396963995397,,,,316.0,GUM,13744.831911538156,,2020-08-03,22573,1.3333333333333333
Hawaii,US,2020-08-04 04:42:12,21.0943,-157.4983,2448,26,1294,1128.0,15,172.89698503819554,,199,,84000015.0,USA,8989.442548478959,8.129084967320262,2020-08-03,127279,1.062091503267974
Idaho,US,2020-08-04 04:42:12,44.2405,-114.4788,21670,200,7370,14100.0,16,1212.6027872517227,,874,,84000016.0,USA,10371.027354908749,4.03322565759114,2020-08-03,185337,0.9229349330872172
Illinois,US,2020-08-04 04:42:12,40.3495,-88.9861,184522,7723,,,17,1456.1600893825755,,,,84000017.0,USA,22160.019463658777,,2020-08-03,2808078,4.185408785944223
Indiana,US,2020-08-04 04:42:12,39.8494,-86.2583,68433,2917,47355,18161.0,18,1016.4999088710572,1024232.0,9004,,84000018.0,USA,1.5213884159145745e-06,13.157394824134554,2020-08-03,775482,4.262563383163094
Iowa,US,2020-08-04 04:42:12,42.0115,-93.2105,45905,884,33219,11802.0,19,1454.9597948698445,,,,84000019.0,USA,15418.833813512854,,2020-08-03,486475,1.925716152924518
Kansas,US,2020-08-04 04:42:12,38.5266,-96.7265,28432,367,1196,26869.0,20,975.9332499002854,,1782,,84000020.0,USA,10360.67516237522,6.267585818795723,2020-08-03,301839,1.2907990996060776
Kentucky,US,2020-08-04 04:42:12,37.6681,-84.6701,31508,744,8335,22429.0,21,705.2440946327092,,3815,,84000021.0,USA,13436.368328657894,12.108036054335408,2020-08-03,600293,2.361305065380221
Louisiana,US,2020-08-04 04:42:12,31.1695,-91.8678,120846,4024,74246,42576.0,22,2599.51290592786,,,,84000022.0,USA,29984.33572234003,,2020-08-03,1393910,3.329857835592407
Maine,US,2020-08-04 04:42:12,44.6939,-69.3819,3970,124,3396,450.0,23,295.3403183426424,,389,,84000023.0,USA,12955.173737475934,9.798488664987406,2020-08-03,174145,3.123425692695214
Maryland,US,2020-08-04 04:42:12,39.0639,-76.8021,91144,3523,5740,81881.0,24,1507.5888899180902,1288496.0,12832,,84000024.0,USA,2.1312672850696694e-06,14.078820328271746,2020-08-03,960637,3.8653120337049054
Massachusetts,US,2020-08-04 04:42:12,42.2302,-71.5301,118657,8648,97595,12414.0,25,1721.537154209436,1648689.0,11942,,84000025.0,USA,2.392003311424021e-06,10.064302990973983,2020-08-03,1226852,7.288234153905796
Michigan,US,2020-08-04 04:42:12,43.3266,-84.5361,92374,6467,60022,25885.0,26,924.955669236077,1951555.0,,,84000026.0,USA,1.9541233042587875e-06,,2020-08-03,1926823,7.000887695671942
Minnesota,US,2020-08-04 04:42:12,45.6945,-93.9002,56560,1656,49565,5339.0,27,1002.9023170306148,,5298,,84000027.0,USA,15462.072702616057,9.367043847241868,2020-08-03,872004,2.927864214992928
Mississippi,US,2020-08-04 04:42:12,32.7416,-89.6787,61125,1711,42391,17023.0,28,2053.828622155678,,4380,,84000028.0,USA,15547.507870069678,7.1656441717791415,2020-08-03,462717,2.7991820040899795
Missouri,US,2020-08-04 04:42:12,38.4561,-92.2884,54226,1293,,,29,883.5297130980599,,,,84000029.0,USA,11616.396966286204,,2020-08-03,712948,2.384465016781617
Montana,US,2020-08-04 04:42:12,46.9219,-110.4544,4233,64,2653,1516.0,30,396.05979913508696,179508.0,236,,84000030.0,USA,16795.63014957269,5.575242145050791,2020-08-03,179508,1.511930073234113
Nebraska,US,2020-08-04 04:42:12,41.1254,-98.2681,26956,328,19575,7053.0,31,1393.5012675712674,,1630,,84000031.0,USA,14531.887792027328,6.046891230152841,2020-08-03,281106,1.2167977444724736
