Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-12-03 05:30:41,32.3182,-86.9023,256828,3711,168387.0,84730.0,1.0,5237.98306610907,,,1.4449359104147523,84000001.0,USA,,,2020-12-02,,
Alaska,US,2020-12-03 05:30:41,61.3707,-152.4044,33828,123,7165.0,26540.0,2.0,4624.185798549645,1024643.0,,0.3636041149343739,84000002.0,USA,140065.61455549556,,2020-12-02,,
American Samoa,US,2020-12-03 05:30:41,-14.271,-170.132,0,0,,,60.0,0.0,1988.0,,,16.0,ASM,3572.904872306393,,2020-12-02,,
Arizona,US,2020-12-03 05:30:41,33.7298,-111.4312,340979,6739,53694.0,280546.0,4.0,4684.603069469524,3914647.0,,1.976368046126008,84000004.0,USA,31436.91395063168,,2020-12-02,,
Arkansas,US,2020-12-03 05:30:41,34.9697,-92.3731,161521,2522,142600.0,16399.0,5.0,5352.269398542781,1703266.0,,1.5614068758861075,84000005.0,USA,56440.577320462166,,2020-12-02,,
California,US,2020-12-03 05:30:41,36.1162,-119.6816,1303452,19494,,,6.0,3298.1920556583214,24299126.0,,1.4940273436930485,84000006.0,USA,61497.74463461598,,2020-12-02,,
Colorado,US,2020-12-03 05:30:41,39.0598,-105.3111,281427,4388,12996.0,224983.0,8.0,4187.932907499146,3288900.0,,1.323951370805898,84000008.0,USA,57111.49113277637,,2020-12-02,,
Connecticut,US,2020-12-03 05:30:41,41.5978,-72.7554,121426,5091,9800.0,106535.0,9.0,3405.784723642164,3327440.0,,4.192677021395747,84000009.0,USA,93328.8119581958,,2020-12-02,,
Delaware,US,2020-12-03 05:30:41,39.3185,-75.5071,36698,829,17907.0,17962.0,10.0,3768.6749561495394,779154.0,,2.258978690936836,84000010.0,USA,8.00146647442296e-06,,2020-12-02,,
Diamond Princess,US,2020-12-03 05:30:41,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2020-12-02,,
District of Columbia,US,2020-12-03 05:30:41,38.8974,-77.0268,21842,690,16070.0,5082.0,11.0,3094.868005480702,701485.0,,3.15905136892226,84000011.0,USA,99395.81919350928,,2020-12-02,,
Florida,US,2020-12-03 05:30:41,27.7663,-81.6868,1018160,18776,,,12.0,4740.536677583863,14366908.0,,1.8441109452345408,84000012.0,USA,66892.09389238726,,2020-12-02,,
Georgia,US,2020-12-03 05:30:41,33.0406,-83.6431,482139,9567,,,13.0,4541.017156422985,4362964.0,,1.9842825409269944,84000013.0,USA,41092.494854919125,,2020-12-02,,
Grand Princess,US,2020-12-03 05:30:41,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2020-12-02,,
Guam,US,2020-12-03 05:30:41,13.4443,144.7937,6920,112,6005.0,803.0,66.0,4213.628530892839,85486.0,,1.6184971098265897,316.0,GUM,52052.92609709613,,2020-12-02,,
