Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-02-24 04:31:37,32.3182,-86.9023,1638348,20932,,,1.0,33413.954399028386,,,1.277628440355773,84000001.0,USA,,
Alaska,US,2023-02-24 04:31:37,61.3707,-152.4044,306623,1486,,,2.0,41914.4413535736,,,0.4846342250907466,84000002.0,USA,,
American Samoa,US,2023-02-24 04:31:37,-14.271,-170.132,8320,34,,,60.0,14953.002282489531,,,0.4086538461538461,16.0,ASM,,
Arizona,US,2023-02-24 04:31:37,33.7298,-111.4312,2434631,33042,,,4.0,33448.62837777592,,,1.3571666507162687,84000004.0,USA,,
Arkansas,US,2023-02-24 04:31:37,34.9697,-92.3731,1003809,12962,,,5.0,33262.895801052684,,,1.2912815087332352,84000005.0,USA,,
California,US,2023-02-24 04:31:37,36.1162,-119.6816,12084289,100726,,,6.0,30573.79737910469,,,0.8345428006569657,84000006.0,USA,,
Colorado,US,2023-02-24 04:31:37,39.0598,-105.3111,1758190,14106,,,8.0,30530.83176585973,,,0.8023023677759514,84000008.0,USA,,
Connecticut,US,2023-02-24 04:31:37,41.5978,-72.7554,974143,12145,,,9.0,27322.989706018056,,,1.2467368753868786,84000009.0,USA,,
Delaware,US,2023-02-24 04:31:37,39.3185,-75.5071,330332,3309,,,10.0,33923.20931971196,,,1.00171948221789,84000010.0,USA,,
Diamond Princess,US,2023-02-24 04:31:37,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-02-24 04:31:37,38.8974,-77.0268,177504,1427,,,11.0,25151.15147169886,,,0.8039255453398233,84000011.0,USA,,
Florida,US,2023-02-24 04:31:37,27.7663,-81.6868,7516906,86294,,,12.0,34998.594125628784,,,1.1479989240253905,84000012.0,USA,,
Georgia,US,2023-02-24 04:31:37,33.0406,-83.6431,3061485,42332,,,13.0,28834.539228586826,,,1.3827276632091945,84000013.0,USA,,
Grand Princess,US,2023-02-24 04:31:37,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-02-24 04:31:37,13.4443,144.7937,60964,420,,,66.0,37121.33667013743,,,0.688931172495243,316.0,GUM,,
Hawaii,US,2023-02-24 04:31:37,21.0943,-157.4983,379100,1822,,,15.0,26775.01921077612,,,0.4806119757319968,84000015.0,USA,,
Idaho,US,2023-02-24 04:31:37,44.2405,-114.4788,518431,5393,,,16.0,29010.192690249096,,,1.0402541514685657,84000016.0,USA,,
Illinois,US,2023-02-24 04:31:37,40.3495,-88.9861,4062200,41379,,,17.0,32056.95534998482,,,1.0186352222933386,84000017.0,USA,,
Indiana,US,2023-02-24 04:31:37,39.8494,-86.2583,2043069,26045,,,18.0,30347.631293634386,,,1.274797865368228,84000018.0,USA,,
