Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-11-16 04:32:52,32.3182,-86.9023,1540329,20608,,,1.0,31414.86605135233,,,1.337895994946534,84000001.0,USA,,
Alaska,US,2022-11-16 04:32:52,61.3707,-152.4044,299041,1436,,,2.0,40878.004770724976,,,0.4802017114710023,84000002.0,USA,,
American Samoa,US,2022-11-16 04:32:52,-14.271,-170.132,8260,34,,,60.0,14845.168131413886,,,0.4116222760290557,16.0,ASM,,
Arizona,US,2022-11-16 04:32:52,33.7298,-111.4312,2300375,31613,,,4.0,31604.127485654408,,,1.37425419768516,84000004.0,USA,,
Arkansas,US,2022-11-16 04:32:52,34.9697,-92.3731,964227,12526,,,5.0,31951.2798047852,,,1.2990716916244829,84000005.0,USA,,
California,US,2022-11-16 04:32:52,36.1162,-119.6816,11448033,97054,,,6.0,28903.362384849872,,,0.8506648782818687,84000006.0,USA,,
Colorado,US,2022-11-16 04:32:52,39.0598,-105.3111,1690290,13504,,,8.0,29351.75357925767,,,0.7989161623153423,84000008.0,USA,,
Connecticut,US,2022-11-16 04:32:52,41.5978,-72.7554,919722,11549,,,9.0,25796.576825371983,,,1.2557055284096716,84000009.0,USA,,
Delaware,US,2022-11-16 04:32:52,39.3185,-75.5071,314684,3148,,,10.0,32316.24911169441,,,1.0003686237622504,84000010.0,USA,,
Diamond Princess,US,2022-11-16 04:32:52,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-11-16 04:32:52,38.8974,-77.0268,170482,1402,,,11.0,24156.180171704105,,,0.8223742095939748,84000011.0,USA,,
Florida,US,2022-11-16 04:32:52,27.7663,-81.6868,7215992,82541,,,12.0,33597.54335384589,,,1.143862132884848,84000012.0,USA,,
Georgia,US,2022-11-16 04:32:52,33.0406,-83.6431,2929434,40803,,,13.0,27590.819354187923,,,1.3928629216428838,84000013.0,USA,,
Grand Princess,US,2022-11-16 04:32:52,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-11-16 04:32:52,13.4443,144.7937,59039,406,,,66.0,35949.19289528646,,,0.6876810244075949,316.0,GUM,,
Hawaii,US,2022-11-16 04:32:52,21.0943,-157.4983,364122,1716,,,15.0,25717.15522307101,,,0.4712706180895414,84000015.0,USA,,
Idaho,US,2022-11-16 04:32:52,44.2405,-114.4788,502105,5237,,,16.0,28096.627710799552,,,1.0430089323946186,84000016.0,USA,,
Illinois,US,2022-11-16 04:32:52,40.3495,-88.9861,3843767,40153,,,17.0,30333.18573549926,,,1.0446262741732264,84000017.0,USA,,
Indiana,US,2022-11-16 04:32:52,39.8494,-86.2583,1948019,25013,,,18.0,28935.76397321596,,,1.284022383765251,84000018.0,USA,,
Iowa,US,2022-11-16 04:32:52,42.0115,-93.2105,866615,10229,,,19.0,27467.377902867447,,,1.1803395971682926,84000019.0,USA,,
Kansas,US,2022-11-16 04:32:52,38.5266,-96.7265,892503,9626,,,20.0,30664.39113669176,,,1.077517210499804,84000020.0,USA,,
Kentucky,US,2022-11-16 04:32:52,37.6681,-84.6701,1624055,17410,,,21.0,36351.25041604433,,,1.0720080292847225,84000021.0,USA,,
Louisiana,US,2022-11-16 04:32:52,31.1695,-91.8678,1465700,18217,,,22.0,31528.60720436311,,,1.2428873575765846,84000022.0,USA,,
Maine,US,2022-11-16 04:32:52,44.6939,-69.3819,299860,2714,,,23.0,22307.4931632808,,,0.9050890415527246,84000023.0,USA,,
Maryland,US,2022-11-16 04:32:52,39.0639,-76.8021,1279209,15643,,,24.0,21159.05903058052,,,1.222865067397118,84000024.0,USA,,
Massachusetts,US,2022-11-16 04:32:52,42.2302,-71.5301,2099238,22209,,,25.0,30456.831139572954,,,1.0579553152143777,84000025.0,USA,,
Michigan,US,2022-11-16 04:32:52,43.3266,-84.5361,2920679,39697,,,26.0,29245.22700184853,,,1.3591702477403371,84000026.0,USA,,
Minnesota,US,2022-11-16 04:32:52,45.6945,-93.9002,1696286,13931,,,27.0,30077.95544106424,,,0.8212648102973201,84000027.0,USA,,
Mississippi,US,2022-11-16 04:32:52,32.7416,-89.6787,936814,13017,,,28.0,31477.389068894063,,,1.3894967410820078,84000028.0,USA,,
Missouri,US,2022-11-16 04:32:52,38.4561,-92.2884,1689156,21957,,,29.0,27522.212887874204,,,1.299879940041062,84000029.0,USA,,
Montana,US,2022-11-16 04:32:52,46.9219,-110.4544,316251,3581,,,30.0,29589.961619718968,,,1.1323284353251055,84000030.0,USA,,
Nebraska,US,2022-11-16 04:32:52,41.1254,-98.2681,537129,4606,,,31.0,27767.099805211725,,,0.8575221222462388,84000031.0,USA,,
Nevada,US,2022-11-16 04:32:52,38.3135,-117.0554,857473,11580,,,32.0,27838.622459381928,,,1.3504798401815568,84000032.0,USA,,
New Hampshire,US,2022-11-16 04:32:52,43.4525,-71.5639,359529,2790,,,33.0,26441.942442180727,,,0.7760044947070375,84000033.0,USA,,
