Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-11-08 04:31:54,32.3182,-86.9023,1534287,20558,,,1.0,31291.64002581995,,,1.3399057673042918,84000001.0,USA,,
Alaska,US,2022-11-08 04:31:54,61.3707,-152.4044,300544,1413,,,2.0,41083.46034762045,,,0.4701474659284497,84000002.0,USA,,
American Samoa,US,2022-11-08 04:31:54,-14.271,-170.132,8257,34,,,60.0,14839.776423860105,,,0.4117718299624561,16.0,ASM,,
Arizona,US,2022-11-08 04:31:54,33.7298,-111.4312,2293015,31573,,,4.0,31503.010764122304,,,1.3769207789744071,84000004.0,USA,,
Arkansas,US,2022-11-08 04:31:54,34.9697,-92.3731,961908,12521,,,5.0,31874.435848053752,,,1.3016837369062322,84000005.0,USA,,
California,US,2022-11-08 04:31:54,36.1162,-119.6816,11398347,96909,,,6.0,28829.59280726878,,,0.8515774395580172,84000006.0,USA,,
Colorado,US,2022-11-08 04:31:54,39.0598,-105.3111,1681391,13455,,,8.0,29197.22314063364,,,0.800230285519549,84000008.0,USA,,
Connecticut,US,2022-11-08 04:31:54,41.5978,-72.7554,915785,11478,,,9.0,25686.15093258972,,,1.2533509502776308,84000009.0,USA,,
Delaware,US,2022-11-08 04:31:54,39.3185,-75.5071,314303,3147,,,10.0,32277.12258822466,,,1.0012631123470028,84000010.0,USA,,
Diamond Princess,US,2022-11-08 04:31:54,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-11-08 04:31:54,38.8974,-77.0268,170041,1397,,,11.0,24093.69336690523,,,0.8215665633582488,84000011.0,USA,,
Florida,US,2022-11-08 04:31:54,27.7663,-81.6868,7215992,82541,,,12.0,33597.54335384589,,,1.143862132884848,84000012.0,USA,,
Georgia,US,2022-11-08 04:31:54,33.0406,-83.6431,2924732,40696,,,13.0,27546.53365510633,,,1.391443728861311,84000013.0,USA,,
Grand Princess,US,2022-11-08 04:31:54,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-11-08 04:31:54,13.4443,144.7937,58939,404,,,66.0,35888.302309579914,,,0.6854544529089398,316.0,GUM,,
Hawaii,US,2022-11-08 04:31:54,21.0943,-157.4983,362834,1711,,,15.0,25626.186547936537,,,0.4715655092962622,84000015.0,USA,,
Idaho,US,2022-11-08 04:31:54,44.2405,-114.4788,500884,5225,,,16.0,28028.30339131481,,,1.043155700721125,84000016.0,USA,,
Illinois,US,2022-11-08 04:31:54,40.3495,-88.9861,3828639,40064,,,17.0,30213.80273600772,,,1.0464292924979346,84000017.0,USA,,
Indiana,US,2022-11-08 04:31:54,39.8494,-86.2583,1942708,24950,,,18.0,28856.87467980468,,,1.2842897645966351,84000018.0,USA,,
Iowa,US,2022-11-08 04:31:54,42.0115,-93.2105,864752,10207,,,19.0,27408.330084594003,,,1.1803384091623956,84000019.0,USA,,
Kansas,US,2022-11-08 04:31:54,38.5266,-96.7265,889746,9620,,,20.0,30569.928267258525,,,1.0801730971774022,84000020.0,USA,,
Kentucky,US,2022-11-08 04:31:54,37.6681,-84.6701,1620429,17363,,,21.0,36270.08959697811,,,1.071506372695132,84000021.0,USA,,
Louisiana,US,2022-11-08 04:31:54,31.1695,-91.8678,1463379,18193,,,22.0,31478.680277078314,,,1.2432186057063823,84000022.0,USA,,
Maine,US,2022-11-08 04:31:54,44.6939,-69.3819,298571,2679,,,23.0,22211.600551103547,,,0.8972740152258591,84000023.0,USA,,
Maryland,US,2022-11-08 04:31:54,39.0639,-76.8021,1273447,15593,,,24.0,21063.751306718183,,,1.2244718468848723,84000024.0,USA,,
Massachusetts,US,2022-11-08 04:31:54,42.2302,-71.5301,2092838,22106,,,25.0,30363.97662793908,,,1.0562690471025469,84000025.0,USA,,
Michigan,US,2022-11-08 04:31:54,43.3266,-84.5361,2897827,39406,,,26.0,29016.40626275113,,,1.3598465332816625,84000026.0,USA,,
Minnesota,US,2022-11-08 04:31:54,45.6945,-93.9002,1691086,13873,,,27.0,29985.75084331744,,,0.8203604074541448,84000027.0,USA,,
Mississippi,US,2022-11-08 04:31:54,32.7416,-89.6787,934401,12992,,,28.0,31396.31113899204,,,1.3904094708802752,84000028.0,USA,,
Missouri,US,2022-11-08 04:31:54,38.4561,-92.2884,1680685,21884,,,29.0,27384.190902117305,,,1.302088136682365,84000029.0,USA,,
Montana,US,2022-11-08 04:31:54,46.9219,-110.4544,315421,3577,,,30.0,29512.30283557484,,,1.134039902225914,84000030.0,USA,,
Nebraska,US,2022-11-08 04:31:54,41.1254,-98.2681,535394,4562,,,31.0,27677.40828201703,,,0.8520827652158971,84000031.0,USA,,
Nevada,US,2022-11-08 04:31:54,38.3135,-117.0554,854700,11570,,,32.0,27748.59455170453,,,1.3536913536913535,84000032.0,USA,,
New Hampshire,US,2022-11-08 04:31:54,43.4525,-71.5639,358458,2772,,,33.0,26363.17570424892,,,0.7733015680837353,84000033.0,USA,,
New Jersey,US,2022-11-08 04:31:54,40.2989,-74.521,2810073,34940,,,34.0,31637.163807574485,,,1.243384068670102,84000034.0,USA,,
New Mexico,US,2022-11-08 04:31:54,34.8405,-106.2485,631988,8666,,,35.0,30140.17833595396,,,1.371228567631031,84000035.0,USA,,
New York,US,2022-11-08 04:31:54,42.1657,-74.9481,6283496,73322,,,36.0,32299.978394701106,,,1.1668981726096428,84000036.0,USA,,
North Carolina,US,2022-11-08 04:31:54,35.6301,-79.8064,3246175,27234,,,37.0,30951.0774322555,,,0.8389566181736967,84000037.0,USA,,
North Dakota,US,2022-11-08 04:31:54,47.5289,-99.784,274226,2232,,,38.0,35926.07950534209,,,0.8152561007235763,84000038.0,USA,,
Northern Mariana Islands,US,2022-11-08 04:31:54,15.0979,145.6739,13212,41,,,69.0,23959.08893079936,,,0.3103239479261278,580.0,MNP,,
Ohio,US,2022-11-08 04:31:54,40.3888,-82.7649,3197300,40501,,,39.0,27352.832981153384,,,1.258843399118006,84000039.0,USA,,
Oklahoma,US,2022-11-08 04:31:54,35.5653,-96.9289,1211210,17138,,,40.0,30609.52430533355,,,1.4149486876759605,84000040.0,USA,,
Oregon,US,2022-11-08 04:31:54,44.572,-122.0709,910693,8726,,,41.0,21591.98167168792,,,0.958171414516198,84000041.0,USA,,
Pennsylvania,US,2022-11-08 04:31:54,40.5908,-77.2098,3318490,47840,,,42.0,25921.675139699,,,1.441619531774994,84000042.0,USA,,
