Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-02-23 04:32:41,32.3182,-86.9023,1638348,20932,,,1.0,33413.954399028386,,,1.277628440355773,84000001.0,USA,,
Alaska,US,2023-02-23 04:32:41,61.3707,-152.4044,306623,1486,,,2.0,41914.4413535736,,,0.4846342250907466,84000002.0,USA,,
American Samoa,US,2023-02-23 04:32:41,-14.271,-170.132,8320,34,,,60.0,14953.002282489531,,,0.4086538461538461,16.0,ASM,,
Arizona,US,2023-02-23 04:32:41,33.7298,-111.4312,2434631,33042,,,4.0,33448.62837777592,,,1.3571666507162687,84000004.0,USA,,
Arkansas,US,2023-02-23 04:32:41,34.9697,-92.3731,1003502,12957,,,5.0,33252.722840847186,,,1.2911782936157576,84000005.0,USA,,
California,US,2023-02-23 04:32:41,36.1162,-119.6816,12074416,100495,,,6.0,30520.593589482425,,,0.834082059876287,84000006.0,USA,,
Colorado,US,2023-02-23 04:32:41,39.0598,-105.3111,1758190,14106,,,8.0,30530.83176585973,,,0.8023023677759514,84000008.0,USA,,
Connecticut,US,2023-02-23 04:32:41,41.5978,-72.7554,973714,12144,,,9.0,27310.95701411976,,,1.2471834645491386,84000009.0,USA,,
Delaware,US,2023-02-23 04:32:41,39.3185,-75.5071,330332,3309,,,10.0,33923.20931971196,,,1.00171948221789,84000010.0,USA,,
Diamond Princess,US,2023-02-23 04:32:41,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-02-23 04:32:41,38.8974,-77.0268,177215,1426,,,11.0,25110.202069007537,,,0.8046722907203114,84000011.0,USA,,
Florida,US,2023-02-23 04:32:41,27.7663,-81.6868,7516906,86294,,,12.0,34998.594125628784,,,1.1479989240253905,84000012.0,USA,,
Georgia,US,2023-02-23 04:32:41,33.0406,-83.6431,3061485,42332,,,13.0,28834.539228586826,,,1.3827276632091945,84000013.0,USA,,
Grand Princess,US,2023-02-23 04:32:41,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-02-23 04:32:41,13.4443,144.7937,60960,420,,,66.0,37118.901046709165,,,0.6889763779527559,316.0,GUM,,
Hawaii,US,2023-02-23 04:32:41,21.0943,-157.4983,379100,1822,,,15.0,26775.01921077612,,,0.4806119757319968,84000015.0,USA,,
