Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-03-20 05:31:09,32.3182,-86.9023,510579,10425,,,1.0,10413.21100468369,,,2.0417996039790123,84000001.0,USA,,,2021-03-19,,
Alaska,US,2021-03-20 05:31:09,61.3707,-152.4044,61162,310,,,2.0,8360.661340040599,1820986.0,,0.5068506589058566,84000002.0,USA,248923.30615341503,,2021-03-19,,
American Samoa,US,2021-03-20 05:31:09,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-03-19,,
Arizona,US,2021-03-20 05:31:09,33.7298,-111.4312,835030,16691,,,4.0,11472.214127846984,8219560.0,,1.9988503407063216,84000004.0,USA,112925.94560277589,,2021-03-19,,
Arkansas,US,2021-03-20 05:31:09,34.9697,-92.3731,328273,5529,,,5.0,10877.876760717396,2799419.0,,1.6842688859577242,84000005.0,USA,92763.44653264427,,2021-03-19,,
California,US,2021-03-20 08:31:02,36.1162,-119.6816,3695626,56297,,,6.0,9357.54994093853,51601716.0,,1.514100810953498,84000006.0,USA,130596.84341222714,,2021-03-19,,
Colorado,US,2021-03-20 05:31:09,39.0598,-105.3111,463487,6158,,,8.0,7785.771044201367,6643515.0,,1.3527016116441626,84000008.0,USA,115364.1180981382,,2021-03-19,,
Connecticut,US,2021-03-20 05:31:09,41.5978,-72.7554,296691,7832,,,9.0,8321.658256404042,6839535.0,,2.6397834784337912,84000009.0,USA,191836.8703557385,,2021-03-19,,
Delaware,US,2021-03-20 05:31:09,39.3185,-75.5071,91635,1522,,,10.0,9410.391018768409,1537944.0,,1.660937414743275,84000010.0,USA,1.5793806302143026e-05,,2021-03-19,,
Diamond Princess,US,2021-03-20 05:31:09,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-03-19,,
District of Columbia,US,2021-03-20 05:31:09,38.8974,-77.0268,43034,1047,,,11.0,6097.635278264652,1314784.0,,2.432959985128038,84000011.0,USA,186296.2611353328,,2021-03-19,,
