Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-12-06 04:32:02,32.3182,-86.9023,1549285,20652,,,1.0,31597.52283464728,,,1.3330019976957113,84000001.0,USA,,
Alaska,US,2022-12-06 04:32:02,61.3707,-152.4044,299869,1436,,,2.0,40991.189878954814,,,0.4788757757554132,84000002.0,USA,,
American Samoa,US,2022-12-06 04:32:02,-14.271,-170.132,8263,34,,,60.0,14850.559838967669,,,0.4114728306910323,16.0,ASM,,
Arizona,US,2022-12-06 04:32:02,33.7298,-111.4312,2337547,31751,,,4.0,32114.821884131503,,,1.3583042394441696,84000004.0,USA,,
Arkansas,US,2022-12-06 04:32:02,34.9697,-92.3731,971190,12585,,,5.0,32182.01049504872,,,1.295832947209094,84000005.0,USA,,
California,US,2022-12-06 04:32:02,36.1162,-119.6816,11573564,97551,,,6.0,29240.321406365823,,,0.8451550746392803,84000006.0,USA,,
Colorado,US,2022-12-06 04:32:02,39.0598,-105.3111,1713614,13652,,,8.0,29756.773014078088,,,0.796678831989001,84000008.0,USA,,
Connecticut,US,2022-12-06 04:32:02,41.5978,-72.7554,929899,11587,,,9.0,26082.02369122037,,,1.2460493021285108,84000009.0,USA,,
Delaware,US,2022-12-06 04:32:02,39.3185,-75.5071,317885,3172,,,10.0,32644.97352541273,,,0.9978451326737656,84000010.0,USA,,
Diamond Princess,US,2022-12-06 04:32:02,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-12-06 04:32:02,38.8974,-77.0268,171608,1407,,,11.0,24315.726979421863,,,0.8198918465339611,84000011.0,USA,,
Florida,US,2022-12-06 04:32:02,27.7663,-81.6868,7270410,83201,,,12.0,33850.91269159316,,,1.1443783775605505,84000012.0,USA,,
Georgia,US,2022-12-06 04:32:02,33.0406,-83.6431,2943519,41070,,,13.0,27723.478663325368,,,1.3952687242718664,84000013.0,USA,,
Grand Princess,US,2022-12-06 04:32:02,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-12-06 04:32:02,13.4443,144.7937,59460,409,,,66.0,36205.54226111101,,,0.6878573831146989,316.0,GUM,,
Hawaii,US,2022-12-06 04:32:02,21.0943,-157.4983,367352,1737,,,15.0,25945.28318944085,,,0.4728434852675363,84000015.0,USA,,
Idaho,US,2022-12-06 04:32:02,44.2405,-114.4788,506232,5268,,,16.0,28327.56502981145,,,1.0406295927558906,84000016.0,USA,,
Illinois,US,2022-12-06 04:32:02,40.3495,-88.9861,3892893,40355,,,17.0,30720.86482282223,,,1.0366326534019814,84000017.0,USA,,
Indiana,US,2022-12-06 04:32:02,39.8494,-86.2583,1965757,25164,,,18.0,29199.243221291523,,,1.2801175323297844,84000018.0,USA,,
