Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-12-22 04:31:45,32.3182,-86.9023,1568934,20737,,,1.0,31998.262353959723,,,1.3217254518035813,84000001.0,USA,,
Alaska,US,2022-12-22 04:31:45,61.3707,-152.4044,301099,1455,,,2.0,41159.32717741219,,,0.4832297682821929,84000002.0,USA,,
American Samoa,US,2022-12-22 04:31:45,-14.271,-170.132,8266,34,,,60.0,14855.95154652145,,,0.4113234938301476,16.0,ASM,,
Arizona,US,2022-12-22 04:31:45,33.7298,-111.4312,2373361,32038,,,4.0,32606.85914839113,,,1.3498999941433267,84000004.0,USA,,
Arkansas,US,2022-12-22 04:31:45,34.9697,-92.3731,980122,12672,,,5.0,32477.98730467585,,,1.2929002715988418,84000005.0,USA,,
California,US,2022-12-22 04:31:45,36.1162,-119.6816,11751698,98072,,,6.0,29615.76472171662,,,0.8388846649593009,84000006.0,USA,,
Colorado,US,2022-12-22 04:31:45,39.0598,-105.3111,1728749,13809,,,8.0,30019.591104714647,,,0.7987857115174036,84000008.0,USA,,
Connecticut,US,2022-12-22 04:31:45,41.5978,-72.7554,941267,11733,,,9.0,26400.876002408782,,,1.2465113511894077,84000009.0,USA,,
Delaware,US,2022-12-22 04:31:45,39.3185,-75.5071,320581,3205,,,10.0,32921.83732403334,,,0.9997473337471652,84000010.0,USA,,
Diamond Princess,US,2022-12-22 04:31:45,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-12-22 04:31:45,38.8974,-77.0268,172626,1407,,,11.0,24459.970896168463,,,0.8150568280560286,84000011.0,USA,,
Florida,US,2022-12-22 04:31:45,27.7663,-81.6868,7312963,83606,,,12.0,34049.038779085524,,,1.1432575277626866,84000012.0,USA,,
Georgia,US,2022-12-22 04:31:45,33.0406,-83.6431,2974619,41361,,,13.0,28016.393431814857,,,1.3904637871270236,84000013.0,USA,,
Grand Princess,US,2022-12-22 04:31:45,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-12-22 04:31:45,13.4443,144.7937,59758,411,,,66.0,36386.99620651651,,,0.6877740218882827,316.0,GUM,,
Hawaii,US,2022-12-22 04:31:45,21.0943,-157.4983,371103,1758,,,15.0,26210.208267414004,,,0.4737229286747884,84000015.0,USA,,
Idaho,US,2022-12-22 04:31:45,44.2405,-114.4788,510535,5303,,,16.0,28568.350899379708,,,1.0387142899115631,84000016.0,USA,,
Illinois,US,2022-12-22 04:31:45,40.3495,-88.9861,3946915,40564,,,17.0,31147.180819552297,,,1.0277393863308433,84000017.0,USA,,
Indiana,US,2022-12-22 04:31:45,39.8494,-86.2583,1996253,25303,,,18.0,29515.03805803109,,,1.2734163824466525,84000018.0,USA,,
Iowa,US,2022-12-22 04:31:45,42.0115,-93.2105,884263,10387,,,19.0,28026.731578063245,,,1.1746505281799646,84000019.0,USA,,
Kansas,US,2022-12-22 04:31:45,38.5266,-96.7265,914175,9709,,,20.0,31396.65000065218,,,1.0614606371824993,84000020.0,USA,,
Kentucky,US,2022-12-22 04:31:45,37.6681,-84.6701,1653425,17625,,,21.0,37008.63962067054,,,1.0659691246957077,84000021.0,USA,,
Louisiana,US,2022-12-22 04:31:45,31.1695,-91.8678,1507707,18345,,,22.0,32432.21790425646,,,1.2167483469931493,84000022.0,USA,,
Maine,US,2022-12-22 04:31:45,44.6939,-69.3819,305032,2779,,,23.0,22692.25390042642,,,0.9110519552046998,84000023.0,USA,,
Maryland,US,2022-12-22 04:31:45,39.0639,-76.8021,1309092,15888,,,24.0,21653.34586018446,,,1.2136656552786207,84000024.0,USA,,
Massachusetts,US,2022-12-22 04:31:45,42.2302,-71.5301,2134100,22683,,,25.0,30962.62707466359,,,1.0628836511878543,84000025.0,USA,,
Michigan,US,2022-12-22 04:31:45,43.3266,-84.5361,2977727,40657,,,26.0,29816.45777044769,,,1.3653702975457456,84000026.0,USA,,
Minnesota,US,2022-12-22 04:31:45,45.6945,-93.9002,1725293,14220,,,27.0,30592.297511610686,,,0.8242078302062317,84000027.0,USA,,
Mississippi,US,2022-12-22 04:31:45,32.7416,-89.6787,951070,13083,,,28.0,31956.39734435339,,,1.3756085251348482,84000028.0,USA,,
Missouri,US,2022-12-22 04:31:45,38.4561,-92.2884,1724955,22208,,,29.0,28105.502826265336,,,1.2874538756083491,84000029.0,USA,,
Montana,US,2022-12-22 04:31:45,46.9219,-110.4544,321244,3614,,,30.0,30057.130666986035,,,1.1250015564493034,84000030.0,USA,,
Nebraska,US,2022-12-22 04:31:45,41.1254,-98.2681,549490,4675,,,31.0,28406.1066744968,,,0.850788913356021,84000031.0,USA,,
Nevada,US,2022-12-22 04:31:45,38.3135,-117.0554,874117,11705,,,32.0,28378.98470077489,,,1.3390655941939122,84000032.0,USA,,
New Hampshire,US,2022-12-22 04:31:45,43.4525,-71.5639,365554,2847,,,33.0,26885.051308697217,,,0.7788072513602455,84000033.0,USA,,
New Jersey,US,2022-12-22 04:31:45,40.2989,-74.521,2901542,35387,,,34.0,32666.96614235904,,,1.2195928923310433,84000034.0,USA,,
New Mexico,US,2022-12-22 04:31:45,34.8405,-106.2485,656437,8778,,,35.0,31306.17708930961,,,1.337218956274555,84000035.0,USA,,
New York,US,2022-12-22 04:31:45,42.1657,-74.9481,6516559,74744,,,36.0,33498.02640246688,,,1.1469857021167154,84000036.0,USA,,
North Carolina,US,2022-12-22 04:31:45,35.6301,-79.8064,3316814,27629,,,37.0,31624.594158475466,,,0.832998172342495,84000037.0,USA,,
North Dakota,US,2022-12-22 04:31:45,47.5289,-99.784,279949,2414,,,38.0,36654.49792799011,,,0.8642107901048939,84000038.0,USA,,
Northern Mariana Islands,US,2022-12-22 04:31:45,15.0979,145.6739,13245,41,,,69.0,24018.932250108806,,,0.3095507738769347,580.0,MNP,,
Ohio,US,2022-12-22 04:31:45,40.3888,-82.7649,3276630,41095,,,39.0,28031.49943109393,,,1.2435642718280673,84000039.0,USA,,
Oklahoma,US,2022-12-22 04:31:45,35.5653,-96.9289,1237781,17349,,,40.0,31281.022782325166,,,1.4016211268390772,84000040.0,USA,,
Oregon,US,2022-12-22 04:31:45,44.572,-122.0709,936721,8948,,,41.0,22209.089850789653,,,0.9552470799736528,84000041.0,USA,,
Pennsylvania,US,2022-12-22 04:31:45,40.5908,-77.2098,3403177,48798,,,42.0,26583.189534063808,,,1.4338954453441592,84000042.0,USA,,
Puerto Rico,US,2022-12-22 04:31:45,18.2208,-66.5901,1040786,5490,,,72.0,32588.782770046226,,,0.5274859577281017,630.0,PRI,,
Rhode Island,US,2022-12-22 04:31:45,41.6809,-71.5118,441692,3777,,,44.0,41694.19112087381,,,0.855120762884544,84000044.0,USA,,
South Carolina,US,2022-12-22 04:31:45,33.8569,-80.945,1760204,18811,,,45.0,34187.255302974685,,,1.0686829481128324,84000045.0,USA,,
South Dakota,US,2022-12-22 04:31:45,44.2998,-99.4388,271433,3116,,,46.0,30682.217668050627,,,1.1479812697792826,84000046.0,USA,,
Tennessee,US,2022-12-22 04:31:45,35.7478,-86.6923,2425418,28557,,,47.0,35423.28838011742,,,1.1799755117360955,84000047.0,USA,,
Texas,US,2022-12-22 04:31:45,31.0545,-97.5635,8176976,91487,,,48.0,28258.789584631,,,1.1192614980561724,84000048.0,USA,,
Utah,US,2022-12-22 04:31:45,40.15,-111.8624,1069703,5161,,,49.0,33366.09525140379,,,0.4824703679432515,84000049.0,USA,,
Vermont,US,2022-12-22 04:31:45,44.0459,-72.7107,148031,791,,,50.0,23723.334866480018,,,0.5343475353135492,84000050.0,USA,,
Virgin Islands,US,2022-12-22 04:31:45,18.3358,-64.8963,23721,127,,,78.0,22113.771115337287,,,0.5353905821845621,850.0,VIR,,
Virginia,US,2022-12-22 04:31:45,37.7693,-78.17,2185265,22626,,,51.0,25602.01670220639,,,1.0353893006111388,84000051.0,USA,,
Washington,US,2022-12-22 04:31:45,47.4009,-121.4905,1879139,14991,,,53.0,24677.155673756675,,,0.7977589736576166,84000053.0,USA,,
West Virginia,US,2022-12-22 04:31:45,38.4912,-80.9545,621117,7661,,,54.0,34657.70386023021,,,1.233423010479507,84000054.0,USA,,
Wisconsin,US,2022-12-22 04:31:45,44.2685,-89.6165,1951924,15751,,,55.0,33524.19280321598,,,0.8069474016406376,84000055.0,USA,,
Wyoming,US,2022-12-22 04:31:45,42.756,-107.3025,182581,1958,,,56.0,31546.982422735546,,,1.072400742684069,84000056.0,USA,,
