Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-06-22 04:33:33,32.3182,-86.9023,30122,839,15974,13309.0,1,614.3353758832269,,2460,,84000001.0,USA,,8.194264015189367,2020-06-21,497442,2.785339618883208
Alaska,US,2020-06-22 04:33:33,61.3707,-152.4044,766,12,475,279.0,2,104.70989481166572,,,,84000002.0,USA,12036.306720707544,,2020-06-21,88051,1.566579634464752
American Samoa,US,2020-06-22 04:33:33,-14.271,-170.132,0,0,,,60,0.0,,,,16.0,ASM,312.7190381193724,,2020-06-21,174,
Arizona,US,2020-06-22 04:33:33,33.7298,-111.4312,52591,1349,7387,43855.0,4,722.5311823498564,,4161,,84000004.0,USA,5766.730592767929,7.912000152117282,2020-06-21,585644,2.565077674887338
Arkansas,US,2020-06-22 04:33:33,34.9697,-92.3731,15561,225,10082,5254.0,5,515.6398493739156,,1152,,84000005.0,USA,8026.830105599966,7.403123192596877,2020-06-21,242234,1.4459224985540775
California,US,2020-06-22 04:33:33,36.1162,-119.6816,181622,5447,,,6,459.6324534815467,,,,84000006.0,USA,8400.580245763444,,2020-06-21,3319256,2.9948626459851
Colorado,US,2020-06-22 04:33:33,39.0598,-105.3111,33099,1695,4309,24583.0,8,530.3073452229795,,5323,,84000008.0,USA,4834.151105381458,17.438736731752066,2020-06-21,278386,5.393103899931235
Connecticut,US,2020-06-22 04:33:33,41.5978,-72.7554,45755,4260,7842,33653.0,9,1283.3468946539226,,10099,,84000009.0,USA,11091.056624613951,22.071904709867773,2020-06-21,395428,9.310457873456452
Delaware,US,2020-06-22 04:33:33,39.3185,-75.5071,10775,555,6459,3761.0,10,1106.5309458965417,124366.0,,,84000010.0,USA,1.277167773711084e-06,,2020-06-21,94974,5.150812064965197
Diamond Princess,US,2020-06-22 04:33:33,,,49,0,,,88888,,,,,84088888.0,USA,,,2020-06-21,,0.0
District of Columbia,US,2020-06-22 04:33:33,38.8974,-77.0268,10020,533,1172,8315.0,11,1419.768217879161,,,,84000011.0,USA,11267.745331555552,,2020-06-21,79522,5.319361277445109
Florida,US,2020-06-22 04:33:33,27.7663,-81.6868,97291,3161,,,12,452.98534012219255,,13325,,84000012.0,USA,11021.119217541402,13.696025326083603,2020-06-21,2367087,3.249015839080696
Georgia,US,2020-06-22 04:33:33,33.0406,-83.6431,64701,2643,,,13,609.3851587150667,,9837,,84000013.0,USA,6540.042720347489,15.20378355821394,2020-06-21,694384,4.084944591273705
Grand Princess,US,2020-06-22 04:33:33,,,103,3,,,99999,,,,,84099999.0,USA,,,2020-06-21,,2.912621359223301
Guam,US,2020-06-22 04:33:33,13.4443,144.7937,222,5,173,44.0,66,135.17710026852748,,,,316.0,GUM,6095.147629225045,,2020-06-21,10010,2.2522522522522523
Hawaii,US,2020-06-22 04:33:33,21.0943,-157.4983,814,17,644,153.0,15,57.49107263933463,,96,,84000015.0,USA,4792.806129367626,11.793611793611792,2020-06-21,67860,2.0884520884520885
Idaho,US,2020-06-22 04:33:33,44.2405,-114.4788,4006,89,3305,612.0,16,224.1664405044025,,283,,84000016.0,USA,4083.119528388727,7.064403394907639,2020-06-21,72968,2.2216674987518723
Illinois,US,2020-06-22 04:33:33,40.3495,-88.9861,136762,6647,,,17,1079.2608260486002,,,,84000017.0,USA,10746.55331700156,,2020-06-21,1361784,4.860268203155847
Indiana,US,2020-06-22 04:33:33,39.8494,-86.2583,42423,2476,31302,8645.0,18,630.1488409690772,528107.0,6788,,84000018.0,USA,7.844471488524066e-07,16.00075430780473,2020-06-21,411920,5.836456639087287
Iowa,US,2020-06-22 04:33:33,42.0115,-93.2105,25963,686,16068,9209.0,19,822.8977487028814,,,,84000019.0,USA,8150.437232771381,,2020-06-21,257152,2.642221623078997
Kansas,US,2020-06-22 04:33:33,38.5266,-96.7265,12136,257,715,11164.0,20,416.5702701459575,,1035,,84000020.0,USA,5068.077110809202,8.528345418589321,2020-06-21,147649,2.11766644693474
Kentucky,US,2020-06-22 04:33:33,37.6681,-84.6701,13750,526,3530,9694.0,21,307.7664815665784,,2522,,84000021.0,USA,7101.7059663945865,18.341818181818184,2020-06-21,317281,3.8254545454545457
Louisiana,US,2020-06-22 04:33:33,31.1695,-91.8678,49778,3105,37017,9656.0,22,1070.7723336418003,,,,84000022.0,USA,13139.149637518893,,2020-06-21,610812,6.237695367431395
Maine,US,2020-06-22 04:33:33,44.6939,-69.3819,2957,102,2391,464.0,23,219.98018169752984,,336,,84000023.0,USA,6025.0912802444855,11.362867771389922,2020-06-21,80990,3.4494420020290835
Maryland,US,2020-06-22 04:33:33,39.0639,-76.8021,64306,3066,4773,56467.0,24,1063.668603035556,559592.0,10544,,84000024.0,USA,9.2560638340104e-07,16.39660373837589,2020-06-21,469031,4.76782881846173
Massachusetts,US,2020-06-22 04:33:33,42.2302,-71.5301,107061,7857,,,25,1553.2963859428137,989710.0,11085,,84000025.0,USA,1.4359224798306217e-06,10.353910387536075,2020-06-21,773320,7.338806848432202
Michigan,US,2020-06-22 04:33:33,43.3266,-84.5361,67711,6090,49290,12331.0,26,678.0010968415789,923961.0,,,84000026.0,USA,9.251769600786316e-07,,2020-06-21,907426,8.994107309004445
Minnesota,US,2020-06-22 04:33:33,45.6945,-93.9002,32920,1412,28663,2845.0,27,583.7260303509165,,3797,,84000027.0,USA,8943.189910263649,11.534021871202915,2020-06-21,504363,4.289185905224787
Mississippi,US,2020-06-22 04:33:33,32.7416,-89.6787,20641,938,15323,4380.0,28,693.5472652746888,,2767,,84000028.0,USA,8020.935779761026,13.4053582675258,2020-06-21,238715,4.5443534712465485
Missouri,US,2020-06-22 04:33:33,38.4561,-92.2884,18552,975,,,29,302.2764584773948,,,,84000029.0,USA,5135.001176388546,,2020-06-21,315157,5.255498059508409
Montana,US,2020-06-22 04:33:33,46.9219,-110.4544,717,20,548,149.0,30,67.08596172451155,70357.0,89,,84000030.0,USA,6582.938645817934,12.412831241283124,2020-06-21,70357,2.789400278940028
Nebraska,US,2020-06-22 04:33:33,41.1254,-98.2681,17812,244,11565,6003.0,31,920.7985078639048,,1212,,84000031.0,USA,7973.550564307013,6.804401527060409,2020-06-21,154241,1.36986301369863
Nevada,US,2020-06-22 04:33:33,38.3135,-117.0554,13240,487,652,12101.0,32,429.8483583299028,,,,84000032.0,USA,7846.7129586943,,2020-06-21,241691,3.678247734138973
