Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2023-03-02 04:32:19,32.3182,-86.9023,1642062,21001,,,1.0,33489.70108205177,,,1.2789407464517175,84000001.0,USA,,
Alaska,US,2023-03-02 04:32:19,61.3707,-152.4044,307073,1486,,,2.0,41975.95499935069,,,0.483924018067365,84000002.0,USA,,
American Samoa,US,2023-03-02 04:32:19,-14.271,-170.132,8320,34,,,60.0,14953.002282489531,,,0.4086538461538461,16.0,ASM,,
Arizona,US,2023-03-02 04:32:19,33.7298,-111.4312,2440294,33076,,,4.0,33526.43055087868,,,1.3554104546419408,84000004.0,USA,,
Arkansas,US,2023-03-02 04:32:19,34.9697,-92.3731,1004752,12980,,,5.0,33294.14368858945,,,1.291861076166059,84000005.0,USA,,
California,US,2023-03-02 04:32:19,36.1162,-119.6816,12097613,100747,,,6.0,30583.693051135087,,,0.8343886284820706,84000006.0,USA,,
Colorado,US,2023-03-02 04:32:19,39.0598,-105.3111,1761332,14127,,,8.0,30585.39234998792,,,0.8020634383523378,84000008.0,USA,,
Connecticut,US,2023-03-02 04:32:19,41.5978,-72.7554,975405,12179,,,9.0,27358.386575891367,,,1.2486095519297111,84000009.0,USA,,
Delaware,US,2023-03-02 04:32:19,39.3185,-75.5071,330793,3324,,,10.0,33970.55138616749,,,1.0048580229932311,84000010.0,USA,,
Diamond Princess,US,2023-03-02 04:32:19,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2023-03-02 04:32:19,38.8974,-77.0268,177504,1427,,,11.0,25151.15147169886,,,0.8039255453398233,84000011.0,USA,,
Florida,US,2023-03-02 04:32:19,27.7663,-81.6868,7516906,86294,,,12.0,34998.594125628784,,,1.1479989240253905,84000012.0,USA,,
Georgia,US,2023-03-02 04:32:19,33.0406,-83.6431,3065390,42427,,,13.0,28871.318398070795,,,1.3840653228463589,84000013.0,USA,,
Grand Princess,US,2023-03-02 04:32:19,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2023-03-02 04:32:19,13.4443,144.7937,60997,420,,,66.0,37141.43056342059,,,0.688558453694444,316.0,GUM,,
Hawaii,US,2023-03-02 04:32:19,21.0943,-157.4983,380098,1834,,,15.0,26845.50580843466,,,0.4825071428947271,84000015.0,USA,,
Idaho,US,2023-03-02 04:32:19,44.2405,-114.4788,519850,5399,,,16.0,29089.596629109743,,,1.0385688179282486,84000016.0,USA,,
Illinois,US,2023-03-02 04:32:19,40.3495,-88.9861,4072972,41443,,,17.0,32141.96286390093,,,1.0175125191138068,84000017.0,USA,,
Indiana,US,2023-03-02 04:32:19,39.8494,-86.2583,2047622,26091,,,18.0,30415.261297946487,,,1.274209790674255,84000018.0,USA,,
Iowa,US,2023-03-02 04:32:19,42.0115,-93.2105,902075,10700,,,19.0,28591.283236188105,,,1.1861541446110355,84000019.0,USA,,
Kansas,US,2023-03-02 04:32:19,38.5266,-96.7265,936431,10055,,,20.0,32143.153810402862,,,1.073757703450655,84000020.0,USA,,
Kentucky,US,2023-03-02 04:32:19,37.6681,-84.6701,1713220,18094,,,21.0,38347.03211269043,,,1.0561399003046894,84000021.0,USA,,
Louisiana,US,2023-03-02 04:32:19,31.1695,-91.8678,1570671,18738,,,22.0,33786.63369467436,,,1.192993313049009,84000022.0,USA,,
Maine,US,2023-03-02 04:32:19,44.6939,-69.3819,316760,2921,,,23.0,23564.735324487505,,,0.9221492612703625,84000023.0,USA,,
Maryland,US,2023-03-02 04:32:19,39.0639,-76.8021,1362196,16489,,,24.0,22531.725132656706,,,1.2104719144675216,84000024.0,USA,,
Massachusetts,US,2023-03-02 04:32:19,42.2302,-71.5301,2216870,24131,,,25.0,32163.497063403527,,,1.088516692453775,84000025.0,USA,,
Michigan,US,2023-03-02 04:32:19,43.3266,-84.5361,3057222,42096,,,26.0,30612.45394822416,,,1.3769363166953528,84000026.0,USA,,
Minnesota,US,2023-03-02 04:32:19,45.6945,-93.9002,1770117,14766,,,27.0,31387.10114418813,,,0.8341821472817899,84000027.0,USA,,
Mississippi,US,2023-03-02 04:32:19,32.7416,-89.6787,989282,13351,,,28.0,33240.33843735646,,,1.349564633744473,84000028.0,USA,,
Missouri,US,2023-03-02 04:32:19,38.4561,-92.2884,1773151,22795,,,29.0,28890.782914276144,,,1.2855645119902366,84000029.0,USA,,
Montana,US,2023-03-02 04:32:19,46.9219,-110.4544,328668,3651,,,30.0,30751.75574347526,,,1.11084742049728,84000030.0,USA,,
Nebraska,US,2023-03-02 04:32:19,41.1254,-98.2681,564355,4879,,,31.0,29174.558831435766,,,0.8645267606382507,84000031.0,USA,,
Nevada,US,2023-03-02 04:32:19,38.3135,-117.0554,888983,11916,,,32.0,28861.622593141383,,,1.340408084294075,84000032.0,USA,,
New Hampshire,US,2023-03-02 04:32:19,43.4525,-71.5639,377435,2993,,,33.0,27758.472204755275,,,0.7929842224488984,84000033.0,USA,,
New Jersey,US,2023-03-02 04:32:19,40.2989,-74.521,3043089,35982,,,34.0,34260.570872723954,,,1.1824169454130329,84000034.0,USA,,
New Mexico,US,2023-03-02 04:32:19,34.8405,-106.2485,669476,9039,,,35.0,31928.02083527078,,,1.3501604239733762,84000035.0,USA,,
New York,US,2023-03-02 04:32:19,42.1657,-74.9481,6782812,77043,,,36.0,34866.68584738804,,,1.1358563380497646,84000036.0,USA,,
North Carolina,US,2023-03-02 04:32:19,35.6301,-79.8064,3467226,28389,,,37.0,33058.716921031526,,,0.8187813543161017,84000037.0,USA,,
North Dakota,US,2023-03-02 04:32:19,47.5289,-99.784,286867,2463,,,38.0,37562.16685781472,,,0.8604456989942253,84000038.0,USA,,
Northern Mariana Islands,US,2023-03-02 04:32:19,15.0979,145.6739,13631,41,,,69.0,24718.91774263746,,,0.3007849754236666,580.0,MNP,,
Ohio,US,2023-03-02 04:32:19,40.3888,-82.7649,3382995,41749,,,39.0,28941.44972666844,,,1.232221744341922,84000039.0,USA,,
Oklahoma,US,2023-03-02 04:32:19,35.5653,-96.9289,1284450,17887,,,40.0,32460.43501456038,,,1.3925804819183307,84000040.0,USA,,
Oregon,US,2023-03-02 04:32:19,44.572,-122.0709,961523,9361,,,41.0,22797.13030945268,,,0.9735596548392498,84000041.0,USA,,
Pennsylvania,US,2023-03-02 04:32:19,40.5908,-77.2098,3520813,50281,,,42.0,27502.077997411183,,,1.4281076558169945,84000042.0,USA,,
Puerto Rico,US,2023-03-02 04:32:19,18.2208,-66.5901,1098678,5802,,,72.0,34401.47991636018,,,0.5280892126719566,630.0,PRI,,
Rhode Island,US,2023-03-02 04:32:19,41.6809,-71.5118,459256,3860,,,44.0,43352.17173371495,,,0.8404898357343181,84000044.0,USA,,
South Carolina,US,2023-03-02 04:32:19,33.8569,-80.945,1833731,19532,,,45.0,35615.32064123196,,,1.065150777295034,84000045.0,USA,,
South Dakota,US,2023-03-02 04:32:19,44.2998,-99.4388,278489,3181,,,46.0,31479.81312573545,,,1.1422354204295322,84000046.0,USA,,
Tennessee,US,2023-03-02 04:32:19,35.7478,-86.6923,2513168,29238,,,47.0,36661.34440270522,,,1.1650511030420578,84000047.0,USA,,
Texas,US,2023-03-02 04:32:19,31.0545,-97.5635,8453435,93273,,,48.0,29153.91672355118,,,1.1033739539015797,84000048.0,USA,,
Utah,US,2023-03-02 04:32:19,40.15,-111.8624,1087149,5276,,,49.0,33910.26956685022,,,0.4853060620025406,84000049.0,USA,,
Vermont,US,2023-03-02 04:32:19,44.0459,-72.7107,151477,910,,,50.0,24275.588191458504,,,0.6007512691695769,84000050.0,USA,,
