Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-08-06 04:35:14,32.3182,-86.9023,95323,1695,37923,55705.0,1,1944.10367954707,,11100,,84000001.0,USA,,11.726921207767235,2020-08-05,1113605,1.778164766111012
Alaska,US,2020-08-06 04:35:14,61.3707,-152.4044,3494,25,1017,2452.0,2,477.6192852114361,,,,84000002.0,USA,35169.26504862995,,2020-08-05,257279,0.7155123068116772
American Samoa,US,2020-08-06 04:35:14,-14.271,-170.132,0,0,,,60,0.0,,,,16.0,ASM,2508.941248360022,,2020-08-05,1396,
Arizona,US,2020-08-06 04:35:14,33.7298,-111.4312,182203,3932,24222,154049.0,4,2503.2296213742065,,13559,,84000004.0,USA,13540.051083178532,7.441699642706211,2020-08-05,1397596,2.1580325241626097
Arkansas,US,2020-08-06 04:35:14,34.9697,-92.3731,46293,508,38848,6937.0,5,1533.99624362616,,3118,,84000005.0,USA,17721.86000151103,6.735359557600501,2020-08-05,534811,1.0973581318989911
California,US,2020-08-06 04:35:14,36.1162,-119.6816,537626,9690,,,6,1360.616941243726,,,,84000006.0,USA,21283.03436635292,,2020-08-05,8409400,1.7866111121444914
Colorado,US,2020-08-06 04:35:14,39.0598,-105.3111,53304,1878,5449,41688.0,8,850.6727865281548,,6516,,84000008.0,USA,9644.85956640485,13.306105779048398,2020-08-05,555422,3.778476361557933
Connecticut,US,2020-08-06 04:35:14,41.5978,-72.7554,50225,4437,8613,37175.0,9,1408.7224955522515,,10807,,84000009.0,USA,23787.958725342447,21.517172722747635,2020-08-05,848109,8.834245893479343
Delaware,US,2020-08-06 04:35:14,39.3185,-75.5071,15296,606,8339,6351.0,10,1570.8118188801393,275250.0,,,84000010.0,USA,2.826660258543138e-06,,2020-08-05,190700,3.961820083682008
Diamond Princess,US,2020-08-06 04:35:14,,,49,0,,,88888,,,,,84088888.0,USA,,,2020-08-05,,0.0
District of Columbia,US,2020-08-06 04:35:14,38.8974,-77.0268,12443,587,10015,1841.0,11,1763.0914106856687,,,,84000011.0,USA,28738.970937259564,,2020-08-05,202825,4.7175118540544885
Florida,US,2020-08-06 04:35:14,27.7663,-81.6868,502739,7627,,,12,2340.744744197212,,28956,,84000012.0,USA,29392.45880513389,5.759648644724201,2020-08-05,6312835,1.5170893843525168
Georgia,US,2020-08-06 04:35:14,33.0406,-83.6431,201713,3984,,,13,1899.830118852757,,19788,,84000013.0,USA,15966.435546554,9.809977542349774,2020-08-05,1695224,1.975083410588311
Grand Princess,US,2020-08-06 04:35:14,,,103,3,,,99999,,,,,84099999.0,USA,,,2020-08-05,,2.912621359223301
Guam,US,2020-08-06 04:35:14,13.4443,144.7937,397,5,319,73.0,66,241.7356252549793,,,,316.0,GUM,14269.708760328564,,2020-08-05,23435,1.2594458438287153
Hawaii,US,2020-08-06 04:35:14,21.0943,-157.4983,2763,27,1354,1382.0,15,195.14475884825748,,208,,84000015.0,USA,9360.02689508656,7.528049221860297,2020-08-05,132526,0.977198697068404
Idaho,US,2020-08-06 04:35:14,44.2405,-114.4788,22708,217,7875,14616.0,16,1270.6868524647955,,906,,84000016.0,USA,10737.550117091432,3.989783336269156,2020-08-05,191887,0.9556103575832304
Illinois,US,2020-08-06 04:35:14,40.3495,-88.9861,187752,7770,,,17,1481.6497171164272,,,,84000017.0,USA,22864.464389135548,,2020-08-05,2897344,4.1384379394094335
Indiana,US,2020-08-06 04:35:14,39.8494,-86.2583,69975,2933,51709,15333.0,18,1039.4046895978877,1063832.0,9148,,84000018.0,USA,1.5802100317889244e-06,13.073240443015363,2020-08-05,792225,4.191496963201144
Iowa,US,2020-08-06 04:35:14,42.0115,-93.2105,46836,900,34733,11203.0,19,1484.467856497637,,,,84000019.0,USA,15734.294326274852,,2020-08-05,496428,1.9215987701767872
Kansas,US,2020-08-06 04:35:14,38.5266,-96.7265,29251,372,1254,27625.0,20,1004.0455646044333,,1821,,84000020.0,USA,10596.798010787714,6.224364232977851,2020-08-05,308718,1.2717513931147653
Kentucky,US,2020-08-06 04:35:14,37.6681,-84.6701,32741,752,8467,23522.0,21,732.8423543979159,,3903,,84000021.0,USA,13895.869281391006,11.920833206071896,2020-08-05,620822,2.296814391741242
Louisiana,US,2020-08-06 04:35:14,31.1695,-91.8678,125943,4096,89083,32764.0,22,2709.1542451655205,,,,84000022.0,USA,31618.24335515835,,2020-08-05,1469867,3.252264913492612
Maine,US,2020-08-06 04:35:14,44.6939,-69.3819,3994,124,3456,414.0,23,297.1257509976105,,390,,84000023.0,USA,13260.18514936632,9.764646970455685,2020-08-05,178245,3.104656985478217
Maryland,US,2020-08-06 04:35:14,39.0639,-76.8021,92426,3536,5749,83141.0,24,1528.7941141443146,1326635.0,12922,,84000024.0,USA,2.1943520001058605e-06,13.980914461298768,2020-08-05,982395,3.825763313353385
Massachusetts,US,2020-08-06 04:35:14,42.2302,-71.5301,119643,8659,99021,11963.0,25,1735.8425524080294,1698416.0,11993,,84000025.0,USA,2.464149816111796e-06,10.023988031059067,2020-08-05,1259594,7.237364492699113
Michigan,US,2020-08-06 04:35:14,43.3266,-84.5361,93893,6478,60022,27393.0,26,940.1656597265786,2005494.0,,,84000026.0,USA,2.008133289582498e-06,,2020-08-05,1980472,6.89934286901047
Minnesota,US,2020-08-06 04:35:14,45.6945,-93.9002,57779,1670,51223,4886.0,27,1024.517202540875,,5373,,84000027.0,USA,15739.023397271312,9.299226362519256,2020-08-05,887623,2.890323473926513
Mississippi,US,2020-08-06 04:35:14,32.7416,-89.6787,63444,1804,42391,19249.0,28,2131.7481080416337,,4472,,84000028.0,USA,16055.042943078455,7.048735893071055,2020-08-05,477822,2.843452493537608
Missouri,US,2020-08-06 04:35:14,38.4561,-92.2884,56618,1314,,,29,922.503693729686,,,,84000029.0,USA,11903.585671391991,,2020-08-05,730574,2.320816701402381
