Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-02-07 05:30:57,32.3182,-86.9023,471311,8513,252880.0,209918.0,1.0,9612.343813256077,,,1.8062383436838945,84000001.0,USA,,,2021-02-06,,
Alaska,US,2021-02-07 05:30:57,61.3707,-152.4044,55261,279,,,2.0,7554.012398417049,1536911.0,,0.5048768570963247,84000002.0,USA,210091.1085442454,,2021-02-06,,
American Samoa,US,2021-02-07 05:30:57,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-02-06,,
Arizona,US,2021-02-07 05:30:57,33.7298,-111.4312,779093,14011,107304.0,657778.0,4.0,10703.713305517991,6922180.0,,1.7983732365712437,84000004.0,USA,48498.89066988042,,2021-02-06,,
Arkansas,US,2021-02-07 05:30:57,34.9697,-92.3731,306064,5061,284162.0,16841.0,5.0,10141.944274711015,2520485.0,,1.6535757227246588,84000005.0,USA,83520.50033733138,,2021-02-06,,
California,US,2021-02-07 08:30:40,36.1162,-119.6816,3466346,43588,,,6.0,8776.846091398098,43719155.0,,1.251641110092571,84000006.0,USA,110647.16606807976,,2021-02-06,,
Colorado,US,2021-02-07 05:30:57,39.0598,-105.3111,421521,5952,21426.0,377108.0,8.0,7019.873805640682,5628286.0,,1.41543972136468,84000008.0,USA,97734.74595814082,,2021-02-06,,
Connecticut,US,2021-02-07 05:30:57,41.5978,-72.7554,259372,7214,9800.0,242358.0,9.0,7274.926254183744,5959472.0,,2.781333374458307,84000009.0,USA,167152.65839748667,,2021-02-06,,
Delaware,US,2021-02-07 05:30:57,39.3185,-75.5071,79832,1329,,,10.0,8198.29034550466,1307412.0,,1.6647459665297124,84000010.0,USA,1.3426374357647234e-05,,2021-02-06,,
Diamond Princess,US,2021-02-07 05:30:57,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-02-06,,
District of Columbia,US,2021-02-07 05:30:57,38.8974,-77.0268,37877,947,26680.0,10250.0,11.0,5366.922234392114,1129442.0,,2.500198009346041,84000011.0,USA,160034.51652074605,,2021-02-06,,
Florida,US,2021-02-07 05:30:57,27.7663,-81.6868,1771359,27599,,,12.0,8247.419176424406,21335315.0,,1.558069256429668,84000012.0,USA,99336.88544561282,,2021-02-06,,
Georgia,US,2021-02-07 05:30:57,33.0406,-83.6431,937402,15090,,,13.0,8828.90320937576,6628577.0,,1.609768274443622,84000013.0,USA,62431.12853278992,,2021-02-06,,
Grand Princess,US,2021-02-07 05:30:57,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-02-06,,
Guam,US,2021-02-07 05:30:57,13.4443,144.7937,7636,129,7416.0,91.0,66.0,4649.605124551693,109195.0,,1.6893661602933474,316.0,GUM,66489.47506226062,,2021-02-06,,
Hawaii,US,2021-02-07 05:30:57,21.0943,-157.4983,27192,416,,,15.0,1920.512588708584,997323.0,,1.5298617240364814,84000015.0,USA,70438.78260181713,,2021-02-06,,
Idaho,US,2021-02-07 05:30:57,44.2405,-114.4788,165209,1767,85439.0,78003.0,16.0,9244.7113003724,612081.0,,1.069554322101096,84000016.0,USA,34250.628824357256,,2021-02-06,,
Illinois,US,2021-02-07 05:30:57,40.3495,-88.9861,1144281,21676,,,17.0,9030.1228213372,16555035.0,,1.894289951506667,84000017.0,USA,130644.48274640244,,2021-02-06,,
Indiana,US,2021-02-07 05:30:57,39.8494,-86.2583,637987,11752,415130.0,211105.0,18.0,9476.62278960325,7237304.0,,1.8420438034003828,84000018.0,USA,1.075025040035091e-05,,2021-02-06,,
Iowa,US,2021-02-07 05:30:57,42.0115,-93.2105,324306,5108,293073.0,26125.0,19.0,10278.884462151394,1266063.0,,1.5750556573113048,84000019.0,USA,40127.88939706567,,2021-02-06,,
Kansas,US,2021-02-07 05:30:57,38.5266,-96.7265,283561,4112,5912.0,273902.0,20.0,9745.808381794754,1197053.0,,1.4482646886864887,84000020.0,USA,41089.04841702611,,2021-02-06,,
Kentucky,US,2021-02-07 05:30:57,37.6681,-84.6701,376253,4020,44916.0,327317.0,21.0,8421.677235554169,3676301.0,,1.068430019162638,84000021.0,USA,82286.70719634136,,2021-02-06,,
Louisiana,US,2021-02-07 05:30:57,31.1695,-91.8678,409861,9076,363457.0,37328.0,22.0,8816.50165612845,5139629.0,,2.214409275339688,84000022.0,USA,110558.32975175927,,2021-02-06,,
Maine,US,2021-02-07 05:30:57,44.6939,-69.3819,41065,634,12521.0,27910.0,23.0,3054.9496656777355,1438225.0,,1.5438938268598563,84000023.0,USA,106993.91167464656,,2021-02-06,,
Maryland,US,2021-02-07 05:30:57,39.0639,-76.8021,362084,7329,9514.0,345241.0,24.0,5989.136044249778,7188638.0,,2.024115950994797,84000024.0,USA,1.1890536713818794e-05,,2021-02-06,,
Massachusetts,US,2021-02-07 05:30:57,42.2302,-71.5301,540827,12583,425717.0,100189.0,25.0,7846.597963033168,14708745.0,,2.758922908804479,84000025.0,USA,2.1340208339408773e-05,,2021-02-06,,
Michigan,US,2021-02-07 05:30:57,43.3266,-84.5361,620685,15854,498495.0,106336.0,26.0,6215.018398681387,9708516.0,,2.5542747126159,84000026.0,USA,9.721292694989023e-06,,2021-02-06,,
Minnesota,US,2021-02-07 05:30:57,45.6945,-93.9002,467217,6357,452183.0,8677.0,27.0,8284.529912590042,6391756.0,,1.3606097380874411,84000027.0,USA,113336.40209148398,,2021-02-06,,
Mississippi,US,2021-02-07 05:30:57,32.7416,-89.6787,280778,6266,238176.0,36336.0,28.0,9434.27227601844,1608408.0,,2.231656326350356,84000028.0,USA,54043.261946898485,,2021-02-06,,
Missouri,US,2021-02-07 05:30:57,38.4561,-92.2884,543392,7472,,,29.0,8853.741339205935,4237855.0,,1.3750662505152818,84000029.0,USA,69049.36400068563,,2021-02-06,,
Montana,US,2021-02-07 05:30:57,46.9219,-110.4544,95717,1312,91060.0,3345.0,30.0,8955.741978221857,986635.0,,1.3707073978499118,84000030.0,USA,92314.30661933534,,2021-02-06,,
Nebraska,US,2021-02-07 05:30:57,41.1254,-98.2681,193421,1968,139885.0,51568.0,31.0,9998.97643103213,2171505.0,,1.0174696646175958,84000031.0,USA,112256.8248270272,,2021-02-06,,
Nevada,US,2021-02-07 05:30:57,38.3135,-117.0554,283391,4496,,,32.0,9200.540492104945,2542294.0,,1.5865006298718023,84000032.0,USA,82537.83249939287,,2021-02-06,,
New Hampshire,US,2021-02-07 05:30:57,43.4525,-71.5639,68260,1098,62942.0,4220.0,33.0,5020.184436251527,1312474.0,,1.608555523000293,84000033.0,USA,96525.95294147063,,2021-02-06,,
New Jersey,US,2021-02-07 05:30:57,40.2989,-74.521,717835,21964,69543.0,626328.0,34.0,8081.734347047293,9716746.0,,3.059756072077845,84000034.0,USA,109395.83593685793,,2021-02-06,,
New Mexico,US,2021-02-07 05:30:57,34.8405,-106.2485,177214,3386,110240.0,63588.0,35.0,8451.523705557296,2418457.0,,1.9106842574514429,84000035.0,USA,115338.7806063346,,2021-02-06,,
New York,US,2021-02-07 05:30:57,42.1657,-74.9481,1470301,44478,132012.0,1293811.0,36.0,7558.004418831082,33247575.0,,3.0250948615283537,84000036.0,USA,170907.39839353834,,2021-02-06,,
North Carolina,US,2021-02-07 05:30:57,35.6301,-79.8064,791521,9926,683697.0,97898.0,37.0,7546.859845897497,9224449.0,,1.2540412699094527,84000037.0,USA,8.79517078619889e-06,,2021-02-06,,
North Dakota,US,2021-02-07 05:30:57,47.5289,-99.784,97718,1453,95834.0,819.0,38.0,12873.755678671814,1361923.0,,1.4810511079852404,84000038.0,USA,178715.51133634796,,2021-02-06,,
Northern Mariana Islands,US,2021-02-07 05:30:57,15.0979,145.6739,133,2,29.0,102.0,69.0,241.18671115624548,17562.0,,1.5037593984962403,580.0,MNP,31847.52647613521,,2021-02-06,,
Ohio,US,2021-02-07 05:30:57,40.3888,-82.7649,918079,17756,819180.0,81139.0,39.0,7854.146170363843,10945332.0,,1.9344740485295928,84000039.0,USA,9.363708069911286e-06,,2021-02-06,,
Oklahoma,US,2021-02-07 05:30:57,35.5653,-96.9289,402590,3761,371736.0,27093.0,40.0,10174.196373943603,3291315.0,,0.934201048212822,84000040.0,USA,83177.63764253011,,2021-02-06,,
Oregon,US,2021-02-07 05:30:57,44.572,-122.0709,146741,2020,,,41.0,3479.1405912696787,3271481.0,,1.3765750540067194,84000041.0,USA,77564.84105101861,,2021-02-06,,
Pennsylvania,US,2021-02-07 05:30:57,40.5908,-77.2098,874445,22396,735763.0,116286.0,42.0,6830.5401605953575,9459462.0,,2.5611673690169194,84000042.0,USA,73890.5649739271,,2021-02-06,,
Puerto Rico,US,2021-02-07 05:30:57,18.2208,-66.5901,95355,1872,84659.0,8824.0,72.0,2985.727499253216,1604537.0,,1.96319018404908,630.0,PRI,50240.78700088362,,2021-02-06,,
Rhode Island,US,2021-02-07 05:30:57,41.6809,-71.5118,117891,2400,7233.0,108258.0,44.0,11128.501049217406,2611257.0,,2.035778812632008,84000044.0,USA,246493.5937796464,,2021-02-06,,
South Carolina,US,2021-02-07 05:30:57,33.8569,-80.945,462981,7611,205514.0,249856.0,45.0,8992.16775295734,4426262.0,,1.6439119531903037,84000045.0,USA,85968.30198764196,,2021-02-06,,
South Dakota,US,2021-02-07 05:30:57,44.2998,-99.4388,109132,1804,104956.0,2372.0,46.0,12336.052648534633,659546.0,,1.6530440200857677,84000046.0,USA,7.455369809158105e-06,,2021-02-06,,
