Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2021-03-09 05:30:55,32.3182,-86.9023,500092,10148,,,1.0,10199.329619420843,,,2.0292266223014965,84000001.0,USA,,,2021-03-08,,
Alaska,US,2021-03-09 05:30:55,61.3707,-152.4044,59677,305,,,2.0,8157.666308976208,1731628.0,,0.5110846724868877,84000002.0,USA,236708.3364659727,,2021-03-08,,
American Samoa,US,2021-03-09 05:30:55,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-03-08,,
Arizona,US,2021-03-09 05:30:55,33.7298,-111.4312,827237,16328,,,4.0,11365.148555713871,7930064.0,,1.973799527825762,84000004.0,USA,108646.963468974,,2021-03-08,,
Arkansas,US,2021-03-09 05:30:55,34.9697,-92.3731,324951,5343,,,5.0,10767.796715757551,2736442.0,,1.6442479019913772,84000005.0,USA,90676.59795003252,,2021-03-08,,
California,US,2021-03-09 05:30:55,36.1162,-119.6816,3660777,54168,,,6.0,9269.311422948793,49646014.0,,1.4727873854849856,84000006.0,USA,125647.23073161436,,2021-03-08,,
Colorado,US,2021-03-09 05:30:55,39.0598,-105.3111,452387,6113,,,8.0,7591.718043681808,6415123.0,,1.3701230823423387,84000008.0,USA,111398.10889056211,,2021-03-08,,
Connecticut,US,2021-03-09 05:30:55,41.5978,-72.7554,287396,7725,,,9.0,8060.949931940963,6520366.0,,2.687928850784284,84000009.0,USA,182884.7439210364,,2021-03-08,,
Delaware,US,2021-03-09 05:30:55,39.3185,-75.5071,88563,1475,,,10.0,9094.914168114656,1473310.0,,1.6654810699727878,84000010.0,USA,1.5130052045464817e-05,,2021-03-08,,
Diamond Princess,US,2021-03-09 05:30:55,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-03-08,,
District of Columbia,US,2021-03-09 05:30:55,38.8974,-77.0268,41579,1035,,,11.0,5891.471330458846,1261363.0,,2.4892373553957525,84000011.0,USA,178726.85614857406,,2021-03-08,,
Florida,US,2021-03-09 05:30:55,27.7663,-81.6868,1948307,31764,,,12.0,9071.286234671745,23812606.0,,1.6303385452087376,84000012.0,USA,110871.11272477172,,2021-03-08,,
Georgia,US,2021-03-09 05:30:55,33.0406,-83.6431,1024931,17948,,,13.0,9653.293459250894,7359069.0,,1.75114227201636,84000013.0,USA,69311.25377598689,,2021-03-08,,
Grand Princess,US,2021-03-09 05:30:55,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-03-08,,
