Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,2020-11-20 05:30:34,32.3182,-86.9023,225910,3419,90702.0,131789.0,1.0,4607.413344591322,,,1.5134345535832854,84000001.0,USA,,,2020-11-19,,
Alaska,US,2020-11-20 05:30:34,61.3707,-152.4044,26100,103,7165.0,18832.0,2.0,3567.7914550711166,898799.0,,0.3946360153256705,84000002.0,USA,122863.11846844692,,2020-11-19,,
American Samoa,US,2020-11-20 05:30:34,-14.271,-170.132,0,0,,,60.0,0.0,1988.0,,,16.0,ASM,3572.904872306393,,2020-11-19,,
Arizona,US,2020-11-20 05:30:34,33.7298,-111.4312,287225,6384,46951.0,233890.0,4.0,3946.0937964753953,3415337.0,,2.22264775002176,84000004.0,USA,27989.658067486343,,2020-11-19,,
Arkansas,US,2020-11-20 05:30:34,34.9697,-92.3731,139855,2297,120545.0,17013.0,5.0,4634.330128795641,1552450.0,,1.6424153587644346,84000005.0,USA,51443.03606198415,,2020-11-19,,
California,US,2020-11-20 05:30:34,36.1162,-119.6816,1097038,18571,,,6.0,2775.685387278767,21552528.0,,1.694210543112055,84000006.0,USA,54546.482995907376,,2020-11-19,,
Colorado,US,2020-11-20 05:30:34,39.0598,-105.3111,221219,3562,10392.0,169679.0,8.0,3174.3250602215485,2695700.0,,1.4934272788442076,84000008.0,USA,46810.619552624055,,2020-11-19,,
Connecticut,US,2020-11-20 05:30:34,41.5978,-72.7554,99381,4805,9800.0,84776.0,9.0,2787.4614301737843,2897280.0,,4.834928205592618,84000009.0,USA,81263.58410977856,,2020-11-19,,
Delaware,US,2020-11-20 05:30:34,39.3185,-75.5071,30153,782,15435.0,13936.0,10.0,3096.54084562584,684925.0,,2.593440122044241,84000010.0,USA,7.033788474414745e-06,,2020-11-19,,
Diamond Princess,US,2020-11-20 05:30:34,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2020-11-19,,
District of Columbia,US,2020-11-20 05:30:34,38.8974,-77.0268,19678,667,14589.0,4422.0,11.0,2788.243412317977,607834.0,,3.389572110986889,84000011.0,USA,86126.08731999621,,2020-11-19,,
Florida,US,2020-11-20 05:30:34,27.7663,-81.6868,914333,17810,,,12.0,4257.119825985391,13194805.0,,1.947868008701425,84000012.0,USA,61434.80106866008,,2020-11-19,,
Georgia,US,2020-11-20 05:30:34,33.0406,-83.6431,437156,9102,,,13.0,4117.345612019037,4010676.0,,2.0820942638325906,84000013.0,USA,37774.47691403083,,2020-11-19,,
Grand Princess,US,2020-11-20 05:30:34,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2020-11-19,,
Guam,US,2020-11-20 05:30:34,13.4443,144.7937,5924,92,4423.0,1409.0,66.0,3607.158297255661,79130.0,,1.5530047265361242,316.0,GUM,48182.7204695882,,2020-11-19,,
Hawaii,US,2020-11-20 05:30:34,21.0943,-157.4983,17081,223,11958.0,4900.0,15.0,1206.3943633322783,612615.0,,1.305544171886892,84000015.0,USA,43267.68238936853,,2020-11-19,,
